xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
0.23601,3687.2,4507.3,9.243,26.641,42.342,2705.8,75.471,120.37,0.34866,80.129,50.657,2633.5,26.324,47.808,3105,22.944,65.435,217.69,339.46,94.638,77.182,32.215,8.9569,26.542,6.7783,18.606,1.63,32.713,13.672,24.433,1.2401,18.494,2.2623,4.9039,2.2568,0.029304,0.81531,0.083552,54.539,43.777,62.796,54.864,23.346,60.298,21.69,41.798,40.033,41.46,44.417,40.261,18.067
0.23841,3673.5,4561.4,9.2114,26.793,42.354,2705.8,75.248,120.39,0.35186,80.093,49.696,2634,25.274,49.286,3104.5,23.095,65.381,218.18,339.46,94.744,77.166,32.215,8.9569,26.542,6.7783,18.606,1.63,32.713,13.672,24.433,1.2401,18.494,2.2623,4.9039,2.2568,0.01387,0.81526,0.098664,53.294,43.253,63.032,54.217,23.11,61.333,21.775,41.408,37.206,44.881,44.235,41.239,17.721
0.2142,3718.2,4541.4,9.2851,26.805,42.345,2705.1,75.258,120.41,0.3212,80.128,50.996,2633,25.136,48.704,3105,22.711,65.327,218.41,338.91,94.581,77.1,32.484,8.927,26.786,6.7476,18.623,1.6313,32.488,13.854,24.03,1.254,18.316,2.2353,4.7793,2.2483,0.01387,0.81526,0.098664,53.294,43.253,63.372,54.216,21.295,60.53,21.416,38.618,41.03,43.535,43.932,41.329,18.633
0.21632,3703,4555.5,9.3384,26.896,42.169,2702.6,75.986,120.39,0.32221,80.016,51.566,2630.7,25.61,50.001,3103.3,21.446,65.276,217.27,339,94.601,76.611,32.484,8.927,26.786,6.7476,18.623,1.6313,32.488,13.854,24.03,1.254,18.316,2.2353,4.7793,2.2483,0.01387,0.81526,0.098664,53.294,43.253,63.633,54.048,21.087,57.947,21.576,38.495,42.708,46.536,43.753,41.215,21.698
0.18832,3698.2,4542.4,9.3024,26.75,42.156,2698.6,75.734,120.4,0.34181,79.831,50.522,2626.8,25.702,49.58,3100.1,23.929,65.178,214.64,338.75,94.588,77.166,31.752,8.9992,26.488,6.8399,18.591,1.6441,33.214,13.871,24.436,1.3203,18.791,2.2617,4.9268,2.2406,0.01387,0.81526,0.098664,53.294,43.253,64.099,54.188,18.387,63.174,21.167,40.888,39.637,45.562,43.711,40.546,15.794
0.1887,3695.9,4533.9,9.3215,26.873,41.939,2699.7,74.969,120.44,0.3399,80.154,50.902,2627.7,25.6,48.416,3100.5,22.943,65.166,217.37,337.92,94.539,77.302,31.752,8.9992,26.488,6.8399,18.591,1.6441,33.214,13.871,24.436,1.3203,18.791,2.2617,4.9268,2.2406,0.01387,0.81526,0.098664,53.294,43.253,64.138,54.29,18.35,60.148,21.302,41.121,40.754,42.868,43.19,42.27,18.123
0.25871,3677.1,4519.1,9.3502,27.219,42.066,2701.9,75.511,120.39,0.3415,80.45,51.242,2630.1,24.045,49.265,3102.4,22.286,65.195,214.83,337.33,94.553,77.626,31.793,8.7649,26.363,6.7718,19.422,1.66,32.57,13.754,24.398,1.1932,19.03,2.2752,4.8672,2.2882,0.012507,0.83931,0.11259,54.59,43.925,63.735,54.576,25.527,60.618,21.608,41.422,41.754,44.832,43.098,41.088,19.641
0.25673,3688.4,4557.4,9.2808,26.952,42.442,2701.3,74.079,120.42,0.34141,80.552,49.736,2628.9,26.193,47.656,3103.2,23.572,65.253,214.85,337.31,94.499,77.364,31.793,8.7649,26.363,6.7718,19.422,1.66,32.57,13.754,24.398,1.1932,19.03,2.2752,4.8672,2.2882,0.012507,0.83931,0.11259,54.59,43.925,63.541,54.118,25.722,61.067,21.314,41.433,37.323,41.11,42.796,41.063,16.592
0.26023,3712.8,4458.1,9.2396,27.025,42.143,2698.9,75.723,120.39,0.32663,80.427,50.735,2626.1,25.614,50.399,3101.8,23.18,65.272,211.48,336.45,94.448,77.215,31.57,8.8363,26.389,7.0017,19.408,1.6342,32.488,13.728,24.693,1.2959,19.023,2.2553,4.8033,2.2368,0.012507,0.83931,0.11259,54.59,43.925,63.79,53.227,25.458,63.386,20.642,40.094,40.264,47.459,42.795,40.793,17.532
0.25942,3738.8,4449.5,9.3986,27.061,42.227,2696.9,75.75,120.41,0.33252,80.295,48.401,2624.7,26.152,49.436,3098.1,23.122,65.216,210.44,336.67,94.544,77.172,31.57,8.8363,26.389,7.0017,19.408,1.6342,32.488,13.728,24.693,1.2959,19.023,2.2553,4.8033,2.2368,0.012507,0.83931,0.11259,54.59,43.925,63.342,53.33,25.538,59.272,21.105,39.377,33.394,45.228,42.592,41.115,17.686
0.28851,3673.3,4417,9.2866,27.083,42.301,2695,75.658,120.37,0.32504,80.27,49.143,2622.9,27.865,51.05,3096.9,22.16,65.177,209.28,337.15,94.673,76.993,31.732,8.8243,26.188,6.9079,19.666,1.6539,32.091,13.877,24.371,1.3288,18.877,2.2315,4.8083,2.3583,0.012507,0.83931,0.11259,54.59,43.925,62.448,53.646,27.958,60.679,21.044,39.473,35.577,48.963,42.401,41.351,19.995
0.28382,3666,4442.6,9.1426,26.83,41.96,2695.3,75.338,120.39,0.32777,80.176,50.791,2623.1,26.733,49.175,3095.1,23.087,65.094,210.23,337.56,94.768,77.27,31.732,8.8243,26.188,6.9079,19.666,1.6539,32.091,13.877,24.371,1.3288,18.877,2.2315,4.8083,2.3583,0.019751,0.86698,0.087332,54.053,44.265,62.574,53.34,28.419,60.695,21.189,39.139,40.429,44.624,42.628,40.882,17.793
0.27631,3690.6,4433.7,9.3826,27.234,42.436,2695.6,75.799,120.37,0.34229,80.289,51.043,2622.5,23.995,50.43,3096.5,21.935,65.11,209.77,337.19,94.716,77.064,31.889,9.0722,26.3,7.0364,18.662,1.6303,32.566,13.864,24.355,1.3887,19.376,2.2348,4.9169,2.2173,0.019751,0.86698,0.087332,54.053,44.265,62.906,52.683,27.174,58.672,21.324,41.315,41.17,47.529,42.638,40.355,20.549
0.27692,3670,4425.9,9.2388,26.681,42.012,2694.9,75.537,120.4,0.34354,80.28,49.079,2622.5,26.507,49.687,3095.2,23.269,65.099,211.42,337.31,94.756,77.503,31.889,9.0722,26.3,7.0364,18.662,1.6303,32.566,13.864,24.355,1.3887,19.376,2.2348,4.9169,2.2173,0.019751,0.86698,0.087332,54.053,44.265,63.26,52.777,27.115,59.732,21.448,41.162,35.39,45.811,42.461,40.45,17.357
0.2666,3647.9,4498.3,9.19,26.693,42.163,2696.8,74.686,120.41,0.33956,80.552,49.514,2625.2,24.745,50,3097,22.927,65.152,209.4,337.32,94.692,77.353,32.353,8.8885,26.062,6.9524,19.1,1.664,32.03,13.737,24.081,1.3919,19.001,2.2657,4.9385,2.3009,0.019751,0.86698,0.087332,54.053,44.265,62.427,54.311,25.92,60.111,21.316,41.384,36.67,46.534,42.607,41.701,18.161
0.26676,3588.1,4484.2,9.3224,26.819,42.165,2696.8,75.915,120.39,0.34266,80.451,49.786,2624.5,24.421,49.36,3097.1,23.066,65.174,210.59,337.43,94.837,77.016,32.353,8.8885,26.062,6.9524,19.1,1.664,32.03,13.737,24.081,1.3919,19.001,2.2657,4.9385,2.3009,0.019751,0.86698,0.087332,54.053,44.265,63.457,54.479,25.903,62.287,21.094,41.005,37.47,45.053,42.467,40.383,17.852
0.22089,3659.1,4414.2,9.2736,26.912,42.366,2695.5,75.459,120.41,0.32892,80.296,49.592,2623,25.603,49.99,3096.4,23.35,65.131,210.15,337.58,94.722,77.422,31.506,8.786,26.426,7.1236,18.64,1.6446,32.17,13.912,24.215,1.0868,19.257,2.2515,4.824,2.3282,0.012811,0.85951,0.099019,54.029,43.6,62.866,54.224,21.718,59.746,21.074,39.255,36.901,46.511,43.215,40.871,17.161
0.2198,3656.2,4495.6,9.4077,27.321,42.062,2695.3,74.529,120.41,0.32855,80.322,49.112,2623.4,23.308,48.946,3095.5,23.405,65.154,212.21,337.22,94.767,76.963,31.506,8.786,26.426,7.1236,18.64,1.6446,32.17,13.912,24.215,1.0868,19.257,2.2515,4.824,2.3282,0.012811,0.85951,0.099019,54.029,43.6,62.915,53.249,21.825,59.512,21.308,39.3,35.485,44.095,43.319,41.249,17.069
0.30706,3606.6,4493.5,9.218,26.835,42.361,2696.8,75.764,120.38,0.34501,80.208,47.793,2624.4,25.89,48.761,3096.1,23.094,65.116,214.66,337.99,94.877,76.908,31.327,8.9598,26.312,6.8253,19.364,1.7035,32.467,13.623,24.299,1.4632,18.696,2.2416,4.9607,2.3458,0.012811,0.85951,0.099019,54.029,43.6,62.12,54.387,29.892,63.454,21.428,41.968,31.604,43.667,43.392,41.113,17.832
0.30609,3650.3,4517.6,9.28,26.901,42.047,2698.5,74.623,120.4,0.34747,80.201,50.117,2626.1,26.55,50.415,3098.6,22.84,65.089,214.49,337.9,94.777,77.494,31.327,8.9598,26.312,6.8253,19.364,1.7035,32.467,13.623,24.299,1.4632,18.696,2.2416,4.9607,2.3458,0.012811,0.85951,0.099019,54.029,43.6,61.368,54.099,29.987,58.651,21.376,41.666,38.443,47.494,43.698,39.938,18.4
0.32959,3694.5,4446.8,9.2714,26.911,42.579,2704,75.627,120.44,0.31524,80.575,49.973,2633.8,27.265,50.04,3104.4,23.212,65.166,212.46,338.56,94.702,77.974,31.95,8.981,26.118,7.0105,18.771,1.6612,32.527,13.672,24.446,1.3268,19.009,2.2898,5.005,2.3432,0.012811,0.85951,0.099019,54.029,43.6,63.137,53.132,32.644,60.326,21.441,37.774,38.021,46.627,44.166,41.327,17.465
0.33081,3687.7,4434.7,9.2973,26.764,42.664,2706.9,75.475,120.43,0.31298,80.774,48.963,2635.2,25.2,50.236,3108.5,23.842,65.329,217.61,338.45,94.344,77.713,31.95,8.981,26.118,7.0105,18.771,1.6612,32.527,13.672,24.446,1.3268,19.009,2.2898,5.005,2.3432,0.013057,0.87305,0.10464,54.462,44.238,63.255,53.277,32.524,60.795,21.452,38.049,35.049,47.081,43.843,41.365,15.944
0.27678,3634.6,4525.5,9.2934,26.575,42.481,2703.7,75.004,120.42,0.31603,80.473,51.164,2632,25.688,49.746,3105.7,23.361,65.4,215.57,338.43,94.548,77.182,32.304,8.8269,26.053,6.6737,18.916,1.6441,32.768,13.873,24.271,1.1747,18.305,2.2853,4.9366,2.2667,0.013057,0.87305,0.10464,54.462,44.238,62.509,53.597,27.117,61.103,21.26,38.747,41.525,45.947,44.239,41.7,17.119
0.27422,3612.1,4501.4,9.1515,26.632,41.865,2703.1,75.084,120.39,0.31758,80.276,48.424,2632.1,27.292,51.334,3103,22.695,65.378,217.52,339.44,94.625,76.858,32.304,8.8269,26.053,6.6737,18.916,1.6441,32.768,13.873,24.271,1.1747,18.305,2.2853,4.9366,2.2667,0.013057,0.87305,0.10464,54.462,44.238,62.897,53.885,27.369,62.383,21.611,38.558,33.461,49.622,44.285,39.815,18.732
0.24167,3694.5,4515.9,9.4479,26.803,42.563,2700.1,74.964,120.41,0.34125,79.97,47.899,2628.3,24.792,49.518,3099.7,23.297,65.302,220.26,339.36,94.532,76.998,31.599,8.6829,26.664,6.8995,19.275,1.6561,32.523,13.505,24.003,1.3352,18.996,2.2872,4.9393,2.3225,0.013057,0.87305,0.10464,54.462,44.238,64.471,53.344,23.953,60.726,21.637,40.979,31.916,45.418,44.264,41.66,17.323
0.24136,3719.3,4460.9,9.379,26.718,42.335,2697.7,75.298,120.41,0.34289,80.005,51.057,2625.9,23.424,48.497,3098.6,22.888,65.233,217.81,339.14,94.509,76.815,31.599,8.6829,26.664,6.8995,19.275,1.6561,32.523,13.505,24.003,1.3352,18.996,2.2872,4.9393,2.3225,0.013057,0.87305,0.10464,54.462,44.238,64.045,54.003,23.983,62.181,21.218,40.779,41.211,43.055,44.709,41.248,18.319
0.31371,3635.9,4424.3,9.3699,27.017,42.172,2697.9,75.004,120.38,0.29917,79.963,52.082,2625.6,25.385,49.078,3097.4,22.44,65.233,220.84,338.87,94.609,77.162,31.888,8.7799,25.858,6.9684,19.015,1.6169,33.053,13.976,24.005,1.4386,19.16,2.295,4.8557,2.2371,0.023474,0.8666,0.097715,53.877,44.162,63.588,53.505,30.781,60.992,21.67,36.062,44.226,44.399,45.066,40.577,19.38
0.31542,3678.9,4469.6,9.3796,26.721,42.384,2701.6,75.091,120.41,0.29932,80.18,47.224,2629.7,27.14,51.243,3100.1,22.644,65.267,221.62,339.49,94.549,77.441,31.888,8.7799,25.858,6.9684,19.015,1.6169,33.053,13.976,24.005,1.4386,19.16,2.295,4.8557,2.2371,0.023474,0.8666,0.097715,53.877,44.162,62.848,52.962,30.612,62.866,21.462,36.044,29.93,49.41,45.394,41.287,18.875
0.29211,3624.9,4514.9,9.3965,26.914,42.529,2701.3,74.379,120.4,0.35438,80.247,49.93,2628.7,24.473,49.052,3100.3,23.464,65.354,224.09,340.02,94.571,77.328,31.978,9.036,26.243,6.8386,19.102,1.6416,32.029,13.748,23.811,1.3419,19.403,2.286,4.9241,2.3548,0.023474,0.8666,0.097715,53.877,44.162,63.123,52.997,28.31,60.475,21.664,41.813,37.893,44.341,45.567,40.927,16.931
0.2899,3671.3,4478.6,9.1841,26.557,42.144,2701.6,74.736,120.41,0.35357,80.311,49.823,2630.1,25.22,49.828,3100.5,23.431,65.41,223.39,339.99,94.574,77.856,31.978,9.036,26.243,6.8386,19.102,1.6416,32.029,13.748,23.811,1.3419,19.403,2.286,4.9241,2.3548,0.023474,0.8666,0.097715,53.877,44.162,62.325,53.431,28.527,63.094,21.604,41.91,37.579,46.135,46.019,41.375,16.965
0.28373,3696.1,4421.7,9.3748,26.618,42.364,2704.4,75.084,120.4,0.32852,80.56,49.645,2633.4,24.532,49.782,3103.8,22.57,65.556,226.06,340.08,94.58,77.433,32.189,9.0996,26.702,6.6974,18.734,1.6426,32.913,13.957,23.592,1.2123,19.133,2.297,4.8639,2.3229,0.023474,0.8666,0.097715,53.877,44.162,63.018,53.852,27.949,60.635,21.487,38.911,37.054,46.03,46.163,41.259,19.005
0.28133,3649.3,4470.8,9.2182,26.71,42.248,2702.1,75.495,120.4,0.33032,80.349,50.101,2630.9,25.479,49.728,3102.1,21.083,65.617,226.48,340.11,94.386,77.286,32.189,9.0996,26.702,6.6974,18.734,1.6426,32.913,13.957,23.592,1.2123,19.133,2.297,4.8639,2.3229,0.011035,0.86007,0.10631,52.849,44.018,63.823,53.265,28.185,61.03,21.645,38.692,38.397,45.904,46.401,41.552,22.542
0.26391,3691.8,4533.4,9.4465,26.958,42.655,2700.3,73.752,120.38,0.3525,80.133,48.454,2628.6,25.966,50.02,3100.3,23.312,65.621,228.54,340.31,94.469,77.162,31.494,9.0174,26.252,6.878,18.709,1.6022,33.022,13.862,24.166,1.2237,18.666,2.2679,4.8465,2.3414,0.011035,0.86007,0.10631,52.849,44.018,64.437,53.395,26.094,59.333,21.572,41.615,33.552,46.581,46.556,40.228,17.277
0.26261,3701.2,4499.5,9.3411,26.525,42.508,2700.1,74.338,120.42,0.35229,80.222,49.885,2628.1,23.205,49.721,3098.2,24.335,65.634,226.39,340.45,94.464,77.284,31.494,9.0174,26.252,6.878,18.709,1.6022,33.022,13.862,24.166,1.2237,18.666,2.2679,4.8465,2.3414,0.011035,0.86007,0.10631,52.849,44.018,64.275,53.801,26.222,60.907,21.634,41.64,37.761,45.889,47.086,41.693,14.839
0.33762,3693.3,4532.9,9.282,27.032,42.53,2699.8,75.432,120.4,0.34278,80.137,50.228,2627.5,27.063,49.714,3099.1,24.31,65.658,229.08,340.38,94.43,77.15,32.261,8.9476,26.241,6.9034,19.273,1.666,32.654,13.656,23.653,1.2621,18.901,2.2535,4.9033,2.3515,0.011035,0.86007,0.10631,52.849,44.018,62.916,53.469,32.779,61.064,21.737,40.386,38.77,45.873,47.182,40.555,14.91
0.33352,3660.2,4531.3,9.4401,26.937,42.305,2701.4,73.554,120.41,0.33889,80.223,50.587,2630.1,25.453,50.093,3100.9,22.996,65.699,230.41,340.8,94.453,77.236,32.261,8.9476,26.241,6.9034,19.273,1.666,32.654,13.656,23.653,1.2621,18.901,2.2535,4.9033,2.3515,0.011035,0.86007,0.10631,52.849,44.018,63.487,53.489,33.181,60.981,22.047,40.861,39.826,46.749,47.398,41.316,18.027
0.26257,3646.6,4415.2,9.2642,26.643,42.175,2700.8,74.287,120.4,0.31967,80.136,52.175,2628.9,26.219,49.593,3097.8,22.55,65.703,228.17,341.16,94.514,77.162,32.31,8.7722,26.128,6.9454,18.664,1.6723,32.803,13.811,23.849,1.3681,19.419,2.2691,4.9313,2.2939,0.036105,0.83248,0.11265,53.422,43.495,63.489,53.459,26.205,62.615,22.043,37.604,44.501,45.591,47.813,41.093,19.089
0.26395,3654,4403,9.5632,26.837,42.26,2699.6,74.508,120.4,0.31904,80.018,50.484,2628,24.62,49.844,3096.9,23.217,65.708,231.74,341.38,94.579,77.218,32.31,8.7722,26.128,6.9454,18.664,1.6723,32.803,13.811,23.849,1.3681,19.419,2.2691,4.9313,2.2939,0.036105,0.83248,0.11265,53.422,43.495,63.362,53.605,26.069,60.407,22.012,37.681,39.524,46.173,47.777,41.23,17.515
0.25862,3651.6,4534.6,9.3587,26.771,42.5,2703.2,75.814,120.41,0.33256,80.276,50.428,2632.2,26.542,51.318,3097.9,24.157,65.766,231.64,341.69,94.509,77.524,32.415,8.8505,26.078,7.0478,18.872,1.6858,33.289,13.743,23.987,1.183,19.028,2.2837,4.8987,2.3436,0.036105,0.83248,0.11265,53.422,43.495,62.995,53.492,25.451,60.368,22.541,40.062,39.359,49.585,48.069,41.49,15.252
0.25765,3679,4476.8,9.3675,26.853,42.11,2704.6,74.415,120.39,0.33053,80.524,50.248,2634.3,23.515,50.818,3099.2,22.501,65.852,233.81,342.25,94.564,77.831,32.415,8.8505,26.078,7.0478,18.872,1.6858,33.289,13.743,23.987,1.183,19.028,2.2837,4.8987,2.3436,0.036105,0.83248,0.11265,53.422,43.495,62.524,54.184,25.547,61.421,22.696,40.309,38.831,48.427,48.149,41.254,19.128
0.24524,3631.5,4469.8,9.2157,26.567,42.171,2703.5,74.571,120.4,0.32631,80.326,52.747,2631.3,25.223,47.442,3099.2,22.27,65.942,234.3,341.95,94.607,77.118,32.082,8.8404,26.222,6.9355,18.945,1.6645,32.923,13.869,23.76,1.3223,18.006,2.2868,4.7837,2.2786,0.036105,0.83248,0.11265,53.422,43.495,62.335,53.759,24.414,61.123,22.112,38.925,46.184,40.614,48.378,41.046,19.718
0.2466,3668.3,4458.1,9.3778,26.829,42.242,2700.3,75.667,120.37,0.32519,79.969,50.273,2628.9,22.614,48.823,3096.8,22.667,65.895,233.89,342.12,94.721,76.768,32.082,8.8404,26.222,6.9355,18.945,1.6645,32.923,13.869,23.76,1.3223,18.006,2.2868,4.7837,2.2786,0.036325,0.83724,0.11904,53.593,43.372,61.702,53.899,24.28,60.704,22.133,39.062,38.904,43.809,48.002,40.737,18.823
0.27875,3644,4445.1,9.3601,27.004,42.842,2701,75.109,120.37,0.33967,79.826,49.205,2629.3,25.54,49.028,3097,22.89,65.794,232.25,342.08,94.743,77.073,32.742,8.983,26.22,6.8535,18.568,1.6429,33.076,13.837,23.437,1.1533,18.912,2.292,4.9805,2.3046,0.036325,0.83724,0.11904,53.593,43.372,63,53.854,27.336,61.534,22.513,40.631,35.762,44.284,48.132,41.231,18.297
0.27723,3647.6,4426.5,9.4503,26.99,42.599,2704.7,75.51,120.37,0.33993,80.194,50.393,2633.1,23.608,48.881,3100.8,22.879,65.774,233.06,342.69,94.607,77.787,32.742,8.983,26.22,6.8535,18.568,1.6429,33.076,13.837,23.437,1.1533,18.912,2.292,4.9805,2.3046,0.036325,0.83724,0.11904,53.593,43.372,62.938,54.077,27.485,61.88,22.601,40.599,39.255,43.944,48.041,41.077,18.263
0.21548,3686.3,4471.3,9.4062,26.54,42.444,2703.7,74.126,120.39,0.33704,80.184,50.366,2632,25.292,49.405,3101.1,22.839,65.846,233.65,342.11,94.514,77.36,32.511,8.7911,26.287,6.6996,18.612,1.6377,33.475,13.88,23.727,1.3323,18.74,2.2477,4.8276,2.2726,0.036325,0.83724,0.11904,53.593,43.372,62.98,54.469,20.538,62.629,22.072,40.142,39.178,45.157,47.965,41.807,18.374
0.21272,3663.6,4528.5,9.3992,26.999,42.18,2703.8,75.236,120.39,0.3378,80.156,48.967,2632.8,23.022,48.73,3100.6,23.44,65.83,230.1,341.98,94.504,77.219,32.511,8.7911,26.287,6.6996,18.612,1.6377,33.475,13.88,23.727,1.3323,18.74,2.2477,4.8276,2.2726,0.036325,0.83724,0.11904,53.593,43.372,63.372,53.784,20.809,62.244,22.414,40.049,35.061,43.594,48.261,41.014,16.957
0.22933,3716.4,4552.8,9.319,26.88,42.605,2704.3,75.788,120.41,0.34118,80.198,51.24,2634.1,23.184,49.708,3099.2,22.213,65.847,233.97,342.13,94.493,77.224,32.151,8.909,26.376,6.788,18.978,1.6724,32.887,13.851,23.937,1.1291,18.106,2.2624,4.7805,2.2974,0.025485,0.85565,0.098138,54.843,43.723,63.911,53.416,22.674,62.086,22.807,40.858,41.749,45.857,48.015,41.453,19.859
0.229,3708.1,4490.4,9.4662,27.108,42.749,2701.6,74.817,120.4,0.34266,79.985,51.538,2629.7,25.655,50.271,3098.8,22.478,65.81,232.32,342.14,94.353,77.03,32.151,8.909,26.376,6.788,18.978,1.6724,32.887,13.851,23.937,1.1291,18.106,2.2624,4.7805,2.2974,0.025485,0.85565,0.098138,54.843,43.723,64.054,54.163,22.706,61.735,22.217,40.677,42.625,47.161,48.194,41.302,19.266
0.26191,3737,4479.8,9.3966,26.846,42.151,2702.8,75.318,120.43,0.33668,80.07,49.363,2631.5,25.753,50.317,3099.7,23.391,65.788,232.76,342.05,94.499,77.503,31.927,8.8182,26.142,6.8758,18.571,1.6518,33.39,14.034,23.956,1.3149,18.88,2.2754,4.7943,2.2005,0.025485,0.85565,0.098138,54.843,43.723,62.913,53.387,26.026,59.975,22.242,40.687,36.225,47.267,48.19,41.601,17.061
0.26487,3721.7,4431.9,9.3917,26.551,42.33,2704.3,75.509,120.4,0.34089,80.223,51.668,2632.5,26.84,50.658,3099.7,22.945,65.818,233.53,341.86,94.361,77.411,31.927,8.8182,26.142,6.8758,18.571,1.6518,33.39,14.034,23.956,1.3149,18.88,2.2754,4.7943,2.2005,0.025485,0.85565,0.098138,54.843,43.723,63.176,53.961,25.735,62.152,22.095,40.173,43.008,48.056,48.153,41.09,18.119
0.28684,3692.1,4512.6,9.4874,26.666,42.755,2702.8,75.551,120.41,0.36509,80.218,49.387,2632.3,25.333,52.631,3100.9,23.66,65.851,232.76,342.12,94.482,77.457,32.015,8.934,26.151,6.9963,18.418,1.6435,33.314,13.832,23.614,1.4124,18.003,2.2191,4.8297,2.2183,0.025485,0.85565,0.098138,54.843,43.723,62.962,53.995,28.139,62.142,22.079,42.295,36.296,52.623,48.25,41.948,16.41
0.28568,3661.6,4556.6,9.4519,26.788,42.228,2704.7,74.792,120.39,0.35956,80.26,48.313,2633.4,26.118,50.059,3101.4,23.29,65.893,233.94,341.86,94.463,77.49,32.015,8.934,26.151,6.9963,18.418,1.6435,33.314,13.832,23.614,1.4124,18.003,2.2191,4.8297,2.2183,0.019646,0.83428,0.091065,53.641,43.682,63.487,53.468,28.252,60.839,22.171,42.969,33.137,46.671,48.663,41.343,17.278
0.28053,3647.9,4544.4,9.3602,26.673,42.275,2703.8,74.837,120.4,0.34079,80.173,49.434,2632,26.216,49.611,3101.2,23.727,65.946,234.9,342.26,94.532,77.275,32.338,8.8005,26.436,7.0837,18.535,1.6305,33.02,13.985,23.967,1.2956,18.446,2.289,4.7696,2.3214,0.019646,0.83428,0.091065,53.641,43.682,62.615,54.038,27.528,62.566,21.964,40.029,36.433,45.634,48.817,40.653,16.253
0.27801,3633.4,4567.3,9.4637,26.766,42.639,2704.7,74.573,120.39,0.33913,80.037,50.603,2633.2,25.93,49.522,3100.8,22.786,65.9,234.91,342.67,94.592,77.331,32.338,8.8005,26.436,7.0837,18.535,1.6305,33.02,13.985,23.967,1.2956,18.446,2.289,4.7696,2.3214,0.019646,0.83428,0.091065,53.641,43.682,62.864,53.764,27.776,62.033,22.284,40.231,39.875,45.427,49.059,41.182,18.495
0.2475,3588.3,4535,9.4574,26.761,42.377,2705.5,74.903,120.38,0.35322,80.076,51.886,2635.2,26.488,49.435,3101,23.12,65.911,237.06,342.59,94.607,77.661,32.052,8.9597,26.409,6.912,18.704,1.6598,33.232,13.638,24.156,1.2751,18.409,2.2907,4.9182,2.2403,0.019646,0.83428,0.091065,53.641,43.682,62.724,53.913,24.665,59.758,22.338,42.721,43.651,45.225,49.108,41.041,17.677
0.24845,3624.7,4533.4,9.3507,26.767,42.124,2707.7,74.169,120.41,0.3594,80.156,50.403,2636.1,22.917,49.156,3103.7,23.256,65.944,235.04,342.95,94.751,77.542,32.052,8.9597,26.409,6.912,18.704,1.6598,33.232,13.638,24.156,1.2751,18.409,2.2907,4.9182,2.2403,0.019646,0.83428,0.091065,53.641,43.682,62.099,53.932,24.571,61.034,22.457,41.966,39.287,44.582,49.527,41.343,17.349
0.2771,3644,4521.5,9.3994,26.672,42.357,2711.9,75.479,120.42,0.3174,80.319,48.332,2641.7,24.636,51.372,3107.8,22.571,65.987,238.46,342.85,94.452,78.026,32.694,8.9256,26.224,6.8442,18.491,1.6891,33.321,13.843,23.382,1.1589,18.279,2.2624,4.8658,2.2387,0.025502,0.81873,0.08592,54.605,44.945,63.162,53.686,27.176,61.826,22.612,37.778,33.191,49.71,48.931,41.897,18.928
0.27693,3702.5,4504.3,9.2753,27.074,42.041,2714.5,75.268,120.38,0.31993,80.422,50.669,2644.7,24.795,48.385,3110,23.461,66.067,235.44,343.03,94.498,77.705,32.694,8.9256,26.224,6.8442,18.491,1.6891,33.321,13.843,23.382,1.1589,18.279,2.2624,4.8658,2.2387,0.025502,0.81873,0.08592,54.605,44.945,62.156,53.892,27.192,62.816,22.995,37.469,40.07,42.797,49.203,41.18,16.802
0.21129,3662.1,4567,9.5358,26.659,42.397,2710.3,74.193,120.41,0.34146,80.087,50.053,2639.8,23.434,50.537,3107.1,22.421,66.057,234.68,343.6,94.424,76.843,32.089,8.7995,26.043,6.78,18.942,1.6269,32.943,13.838,23.783,1.208,18.271,2.2656,4.9338,2.2524,0.025502,0.81873,0.08592,54.605,44.945,63.45,53.694,21.046,61.736,22.44,40.205,38.256,47.777,49.274,41.416,19.336
0.21138,3698.8,4503.5,9.3638,27.046,42.055,2707.7,74.954,120.37,0.34144,79.735,50.583,2637,24.493,49.524,3103,22.641,65.977,234.78,343.9,94.594,77.222,32.089,8.7995,26.043,6.78,18.942,1.6269,32.943,13.838,23.783,1.208,18.271,2.2656,4.9338,2.2524,0.025502,0.81873,0.08592,54.605,44.945,62.819,54.455,21.037,62.117,22.575,40.208,39.817,45.432,49.275,41.211,18.814
