bearing_id,design_id,material_batch_id,manufacturing_batch_id,assembly_id,maintenance_record_id,operation_hours,lubrication_age_ratio,design_risk_score,material_risk_score,manufacturing_risk_score,assembly_risk_score,operation_risk_score,inspection_id,inspection_risk_score,overall_lifecycle_risk,overall_lifecycle_risk_level
BRG-04663,BDES-00207,BMAT-00295,BMAN-01081,BASM-04663,BOPR-04663,4392.5,0.2741,0.0718,0.4106,0.2662,0.257,0.2748,BINSP-04663,0.2114,0.2579,medium
BRG-04664,BDES-00185,BMAT-00256,BMAN-00019,BASM-04664,BOPR-04664,2279.4,0.2769,0.3894,0.0281,0.4534,0.1047,0.2112,BINSP-04664,0.2432,0.2453,low
BRG-04665,BDES-00018,BMAT-00465,BMAN-01180,BASM-04665,BOPR-04665,5051.8,0.3026,0.3044,0.4305,0.1464,0.1144,0.3174,BINSP-04665,0.2506,0.2537,medium
BRG-04666,BDES-00071,BMAT-00261,BMAN-00241,BASM-04666,BOPR-04666,3828.4,0.7369,0.0251,0.0371,0.2572,0.4381,0.413,BINSP-04666,0.2227,0.2239,low
BRG-04667,BDES-00432,BMAT-00123,BMAN-00564,BASM-04667,BOPR-04667,5198.5,0.1201,0.0,0.1358,0.2559,0.2888,0.245,BINSP-04667,0.1674,0.1867,low
BRG-04668,BDES-00533,BMAT-00432,BMAN-00780,BASM-04668,BOPR-04668,3479.0,0.7913,0.0384,0.206,0.3645,0.7182,0.4217,BINSP-04668,0.247,0.3394,medium
BRG-04669,BDES-00168,BMAT-00035,BMAN-00714,BASM-04669,BOPR-04669,3687.6,0.4224,0.048,0.2243,0.3716,0.3627,0.3025,BINSP-04669,0.2191,0.2652,medium
BRG-04670,BDES-00358,BMAT-00006,BMAN-00053,BASM-04670,BOPR-04670,3339.7,0.4238,0.0,0.2924,0.149,0.6228,0.3294,BINSP-04670,0.2115,0.267,medium
BRG-04671,BDES-00148,BMAT-00058,BMAN-00783,BASM-04671,BOPR-04671,6056.1,0.5805,0.0686,0.0822,0.3036,0.2559,0.4334,BINSP-04671,0.1961,0.218,low
BRG-04672,BDES-00493,BMAT-00284,BMAN-00477,BASM-04672,BOPR-04672,2825.4,0.7853,0.0422,0.3283,0.2651,0.2984,0.4162,BINSP-04672,0.2176,0.2615,medium
BRG-04673,BDES-00139,BMAT-00391,BMAN-00817,BASM-04673,BOPR-04673,4663.8,0.5955,0.0453,0.2468,0.2912,0.1554,0.3114,BINSP-04673,0.1842,0.2103,low
BRG-04674,BDES-00757,BMAT-00362,BMAN-00495,BASM-04674,BOPR-04674,6338.7,0.1505,0.0407,0.5187,0.2838,0.2222,0.2231,BINSP-04674,0.2319,0.2683,medium
BRG-04675,BDES-00217,BMAT-00329,BMAN-00842,BASM-04675,BOPR-04675,4327.8,0.9226,0.1155,0.4654,0.3664,0.4726,0.4533,BINSP-04675,0.2775,0.3667,medium
BRG-04676,BDES-00404,BMAT-00383,BMAN-00215,BASM-04676,BOPR-04676,2523.6,0.5466,0.1893,0.4963,0.217,0.216,0.2823,BINSP-04676,0.1851,0.2729,medium
BRG-04677,BDES-00343,BMAT-00191,BMAN-00356,BASM-04677,BOPR-04677,1617.2,0.2227,0.1816,0.0483,0.2987,0.1329,0.1404,BINSP-04677,0.1494,0.1661,low
BRG-04678,BDES-00737,BMAT-00028,BMAN-00854,BASM-04678,BOPR-04678,1402.7,0.1207,0.1907,0.1792,0.2256,0.2697,0.0672,BINSP-04678,0.1445,0.1916,low
BRG-04679,BDES-00522,BMAT-00021,BMAN-00379,BASM-04679,BOPR-04679,4426.8,0.7544,0.1366,0.0993,0.1669,0.4494,0.4557,BINSP-04679,0.1934,0.2367,low
BRG-04680,BDES-00448,BMAT-00193,BMAN-00083,BASM-04680,BOPR-04680,3730.9,0.6788,0.168,0.2435,0.3684,0.2033,0.4586,BINSP-04680,0.2064,0.2763,medium
BRG-04681,BDES-00066,BMAT-00065,BMAN-00350,BASM-04681,BOPR-04681,3713.0,0.7153,0.2521,0.2774,0.2978,0.2771,0.362,BINSP-04681,0.2768,0.2883,medium
BRG-04682,BDES-00689,BMAT-00009,BMAN-00151,BASM-04682,BOPR-04682,4189.1,0.3023,0.0347,0.1026,0.3856,0.1324,0.2179,BINSP-04682,0.1572,0.1843,low
BRG-04683,BDES-00745,BMAT-00423,BMAN-00792,BASM-04683,BOPR-04683,4858.0,0.6691,0.0,0.1308,0.2804,0.4357,0.3994,BINSP-04683,0.226,0.2424,low
BRG-04684,BDES-00111,BMAT-00479,BMAN-01002,BASM-04684,BOPR-04684,3889.2,0.1677,0.3687,0.2665,0.3516,0.2391,0.1874,BINSP-04684,0.2711,0.2893,medium
BRG-04685,BDES-00084,BMAT-00318,BMAN-00999,BASM-04685,BOPR-04685,3658.4,0.4179,0.1139,0.2022,0.2711,0.4307,0.3082,BINSP-04685,0.1876,0.257,medium
BRG-04686,BDES-00099,BMAT-00112,BMAN-00876,BASM-04686,BOPR-04686,5974.7,0.5522,0.0411,0.1472,0.5449,0.1881,0.4139,BINSP-04686,0.2515,0.2755,medium
BRG-04687,BDES-00118,BMAT-00467,BMAN-00805,BASM-04687,BOPR-04687,4150.5,0.463,0.1866,0.2526,0.1508,0.6056,0.2848,BINSP-04687,0.2249,0.2822,medium
BRG-04688,BDES-00243,BMAT-00464,BMAN-00723,BASM-04688,BOPR-04688,3420.2,0.1831,0.1914,0.321,0.3795,0.193,0.1928,BINSP-04688,0.2154,0.2653,medium
BRG-04689,BDES-00617,BMAT-00151,BMAN-00678,BASM-04689,BOPR-04689,2129.3,0.2914,0.1284,0.328,0.3448,0.3894,0.2536,BINSP-04689,0.2147,0.2909,medium
BRG-04690,BDES-00229,BMAT-00102,BMAN-00882,BASM-04690,BOPR-04690,776.7,0.15,0.1801,0.2313,0.0866,0.53,0.1214,BINSP-04690,0.1816,0.224,low
BRG-04691,BDES-00725,BMAT-00307,BMAN-00200,BASM-04691,BOPR-04691,2388.4,1.0,0.1586,0.3671,0.4234,0.2495,0.51,BINSP-04691,0.2495,0.3315,medium
BRG-04692,BDES-00138,BMAT-00416,BMAN-01100,BASM-04692,BOPR-04692,1453.4,0.4079,0.361,0.4999,0.2545,0.2971,0.2281,BINSP-04692,0.2131,0.321,medium
BRG-04693,BDES-00491,BMAT-00155,BMAN-00877,BASM-04693,BOPR-04693,3851.8,0.1554,0.0747,0.1343,0.3873,0.1487,0.1635,BINSP-04693,0.2262,0.2008,low
BRG-04694,BDES-00005,BMAT-00028,BMAN-00219,BASM-04694,BOPR-04694,4316.9,0.0519,0.3055,0.1792,0.3645,0.3861,0.1888,BINSP-04694,0.2118,0.2855,medium
BRG-04695,BDES-00086,BMAT-00262,BMAN-00450,BASM-04695,BOPR-04695,1673.3,0.2203,0.2889,0.0785,0.4471,0.3565,0.1811,BINSP-04695,0.2026,0.2754,medium
BRG-04696,BDES-00529,BMAT-00011,BMAN-00845,BASM-04696,BOPR-04696,1465.9,1.0,0.0369,0.2491,0.3933,0.3501,0.4133,BINSP-04696,0.2862,0.2914,medium
BRG-04697,BDES-00618,BMAT-00221,BMAN-01129,BASM-04697,BOPR-04697,3251.7,0.2914,0.1302,0.157,0.4578,0.4665,0.1328,BINSP-04697,0.243,0.2863,medium
BRG-04698,BDES-00656,BMAT-00360,BMAN-00489,BASM-04698,BOPR-04698,5034.8,0.6376,0.1939,0.0899,0.441,0.2203,0.3193,BINSP-04698,0.2085,0.2537,medium
BRG-04699,BDES-00524,BMAT-00200,BMAN-00701,BASM-04699,BOPR-04699,3628.0,1.0,0.1471,0.2473,0.2143,0.4593,0.5453,BINSP-04699,0.2243,0.295,medium
BRG-04700,BDES-00347,BMAT-00340,BMAN-00416,BASM-04700,BOPR-04700,2381.5,0.5627,0.4314,0.0904,0.1874,0.0824,0.3373,BINSP-04700,0.2133,0.2087,low
BRG-04701,BDES-00415,BMAT-00280,BMAN-00355,BASM-04701,BOPR-04701,2831.4,0.2235,0.1717,0.2024,0.3526,0.432,0.1679,BINSP-04701,0.2187,0.2724,medium
BRG-04702,BDES-00111,BMAT-00311,BMAN-00188,BASM-04702,BOPR-04702,1152.8,0.7944,0.3687,0.1402,0.404,0.2071,0.3435,BINSP-04702,0.2113,0.2836,medium
BRG-04703,BDES-00619,BMAT-00186,BMAN-00862,BASM-04703,BOPR-04703,1790.1,0.3337,0.3706,0.0867,0.3201,0.3357,0.1115,BINSP-04703,0.2199,0.2493,low
BRG-04704,BDES-00561,BMAT-00174,BMAN-00455,BASM-04704,BOPR-04704,3259.3,0.0805,0.1615,0.128,0.4894,0.2396,0.1491,BINSP-04704,0.1674,0.2467,low
BRG-04705,BDES-00711,BMAT-00234,BMAN-01127,BASM-04705,BOPR-04705,10886.0,0.231,0.0679,0.0775,0.4118,0.1559,0.4131,BINSP-04705,0.2002,0.2228,low
BRG-04706,BDES-00523,BMAT-00153,BMAN-00386,BASM-04706,BOPR-04706,4791.5,0.3769,0.1871,0.2942,0.3457,0.2793,0.2985,BINSP-04706,0.2563,0.2835,medium
BRG-04707,BDES-00567,BMAT-00148,BMAN-00714,BASM-04707,BOPR-04707,2140.4,0.3923,0.1091,0.4307,0.3716,0.4412,0.2535,BINSP-04707,0.2618,0.3288,medium
BRG-04708,BDES-00201,BMAT-00044,BMAN-00251,BASM-04708,BOPR-04708,4088.2,0.8054,0.0964,0.1252,0.4115,0.199,0.4996,BINSP-04708,0.1821,0.2532,medium
BRG-04709,BDES-00738,BMAT-00345,BMAN-01167,BASM-04709,BOPR-04709,3270.9,0.1218,0.284,0.2125,0.2852,0.5336,0.1134,BINSP-04709,0.2648,0.2925,medium
BRG-04710,BDES-00788,BMAT-00411,BMAN-00220,BASM-04710,BOPR-04710,3690.4,0.2982,0.0632,0.199,0.343,0.2453,0.1869,BINSP-04710,0.1688,0.2157,low
BRG-04711,BDES-00306,BMAT-00258,BMAN-00394,BASM-04711,BOPR-04711,2013.0,0.4158,0.0747,0.112,0.2804,0.2019,0.1783,BINSP-04711,0.1566,0.175,low
BRG-04712,BDES-00137,BMAT-00494,BMAN-00160,BASM-04712,BOPR-04712,5528.3,0.2114,0.2505,0.0505,0.4217,0.1404,0.2917,BINSP-04712,0.215,0.2332,low
BRG-04713,BDES-00357,BMAT-00380,BMAN-01164,BASM-04713,BOPR-04713,3267.3,1.0,0.083,0.4293,0.3485,0.2797,0.5237,BINSP-04713,0.3148,0.3274,medium
BRG-04714,BDES-00768,BMAT-00347,BMAN-00683,BASM-04714,BOPR-04714,8191.8,0.1727,0.1123,0.2629,0.3521,0.5442,0.3195,BINSP-04714,0.2813,0.3195,medium
BRG-04715,BDES-00672,BMAT-00139,BMAN-01078,BASM-04715,BOPR-04715,3473.2,0.4115,0.0638,0.4088,0.2678,0.4955,0.337,BINSP-04715,0.2464,0.3105,medium
BRG-04716,BDES-00344,BMAT-00057,BMAN-00986,BASM-04716,BOPR-04716,3009.1,0.2995,0.25,0.122,0.3434,0.1405,0.2441,BINSP-04716,0.2362,0.225,low
BRG-04717,BDES-00232,BMAT-00469,BMAN-00563,BASM-04717,BOPR-04717,4035.9,0.4336,0.2037,0.3418,0.4314,0.3536,0.3623,BINSP-04717,0.2469,0.3363,medium
BRG-04718,BDES-00555,BMAT-00206,BMAN-00812,BASM-04718,BOPR-04718,2957.0,0.168,0.3015,0.2968,0.1302,0.1887,0.082,BINSP-04718,0.1588,0.1985,low
BRG-04719,BDES-00648,BMAT-00395,BMAN-01074,BASM-04719,BOPR-04719,4346.5,0.5548,0.1456,0.1519,0.2323,0.3733,0.3554,BINSP-04719,0.2233,0.2416,low
BRG-04720,BDES-00077,BMAT-00282,BMAN-00720,BASM-04720,BOPR-04720,5406.9,0.2415,0.0581,0.1038,0.3738,0.1625,0.2243,BINSP-04720,0.2127,0.1972,low
BRG-04721,BDES-00609,BMAT-00195,BMAN-00262,BASM-04721,BOPR-04721,2686.0,0.6357,0.2425,0.1306,0.359,0.2971,0.2956,BINSP-04721,0.245,0.2645,medium
BRG-04722,BDES-00491,BMAT-00263,BMAN-00974,BASM-04722,BOPR-04722,1597.3,0.3813,0.0747,0.3797,0.2644,0.304,0.1985,BINSP-04722,0.1977,0.2497,low
BRG-04723,BDES-00690,BMAT-00232,BMAN-00504,BASM-04723,BOPR-04723,1513.3,0.5394,0.3443,0.2369,0.5209,0.4078,0.3147,BINSP-04723,0.2873,0.3674,medium
BRG-04724,BDES-00127,BMAT-00302,BMAN-00485,BASM-04724,BOPR-04724,3641.3,0.209,0.0628,0.0687,0.2243,0.3089,0.1918,BINSP-04724,0.1682,0.1731,low
BRG-04725,BDES-00008,BMAT-00427,BMAN-00068,BASM-04725,BOPR-04725,4370.7,0.1224,0.2755,0.3448,0.2735,0.1579,0.2087,BINSP-04725,0.218,0.2539,medium
BRG-04726,BDES-00245,BMAT-00180,BMAN-00303,BASM-04726,BOPR-04726,4369.2,0.4785,0.0283,0.147,0.2761,0.3613,0.2973,BINSP-04726,0.1909,0.22,low
BRG-04727,BDES-00269,BMAT-00044,BMAN-00074,BASM-04727,BOPR-04727,4120.5,0.3912,0.1775,0.1252,0.3889,0.3554,0.2721,BINSP-04727,0.2741,0.2708,medium
BRG-04728,BDES-00326,BMAT-00300,BMAN-01054,BASM-04728,BOPR-04728,2625.9,0.2096,0.2869,0.2481,0.4424,0.1274,0.2074,BINSP-04728,0.2249,0.272,medium
BRG-04729,BDES-00548,BMAT-00215,BMAN-00698,BASM-04729,BOPR-04729,3586.3,0.3104,0.2089,0.1263,0.3336,0.4601,0.2553,BINSP-04729,0.1827,0.2705,medium
BRG-04730,BDES-00186,BMAT-00278,BMAN-00846,BASM-04730,BOPR-04730,5616.9,0.4446,0.1805,0.2636,0.2427,0.4772,0.388,BINSP-04730,0.2794,0.3002,medium
BRG-04731,BDES-00737,BMAT-00257,BMAN-00475,BASM-04731,BOPR-04731,3165.6,0.6756,0.1907,0.4765,0.4611,0.1026,0.2636,BINSP-04731,0.2482,0.3114,medium
BRG-04732,BDES-00048,BMAT-00376,BMAN-00421,BASM-04732,BOPR-04732,426.6,0.1793,0.191,0.1956,0.2132,0.2139,0.0484,BINSP-04732,0.1789,0.183,low
BRG-04733,BDES-00210,BMAT-00374,BMAN-00996,BASM-04733,BOPR-04733,1603.4,0.121,0.0871,0.2637,0.5519,0.3464,0.1041,BINSP-04733,0.2457,0.2985,medium
BRG-04734,BDES-00003,BMAT-00314,BMAN-00202,BASM-04734,BOPR-04734,2709.4,0.0831,0.0217,0.1809,0.3068,0.1182,0.1231,BINSP-04734,0.2144,0.1708,low
BRG-04735,BDES-00151,BMAT-00186,BMAN-00910,BASM-04735,BOPR-04735,2450.1,0.5997,0.0748,0.0867,0.2958,0.165,0.3252,BINSP-04735,0.1457,0.1836,low
BRG-04736,BDES-00500,BMAT-00272,BMAN-00985,BASM-04736,BOPR-04736,4717.6,0.4727,0.2152,0.0858,0.4536,0.3056,0.3201,BINSP-04736,0.2443,0.2783,medium
BRG-04737,BDES-00720,BMAT-00422,BMAN-00334,BASM-04737,BOPR-04737,1812.4,0.9218,0.168,0.2035,0.2277,0.2016,0.4284,BINSP-04737,0.2388,0.2338,low
BRG-04738,BDES-00554,BMAT-00265,BMAN-00406,BASM-04738,BOPR-04738,3864.7,0.0795,0.0058,0.378,0.2353,0.2845,0.172,BINSP-04738,0.1645,0.2213,low
BRG-04739,BDES-00113,BMAT-00439,BMAN-00686,BASM-04739,BOPR-04739,1546.5,0.1321,0.0371,0.2249,0.265,0.2207,0.028,BINSP-04739,0.1611,0.1737,low
BRG-04740,BDES-00708,BMAT-00003,BMAN-00443,BASM-04740,BOPR-04740,3375.3,0.8012,0.1112,0.2462,0.4144,0.2609,0.4226,BINSP-04740,0.216,0.2858,medium
BRG-04741,BDES-00412,BMAT-00167,BMAN-00267,BASM-04741,BOPR-04741,1914.0,0.9433,0.0771,0.1316,0.254,0.2479,0.4326,BINSP-04741,0.2421,0.2204,low
BRG-04742,BDES-00497,BMAT-00054,BMAN-00375,BASM-04742,BOPR-04742,2221.3,0.3994,0.2273,0.1975,0.2913,0.1547,0.255,BINSP-04742,0.1871,0.2229,low
BRG-04743,BDES-00341,BMAT-00065,BMAN-00345,BASM-04743,BOPR-04743,3153.2,0.7816,0.2152,0.2774,0.3051,0.4623,0.3406,BINSP-04743,0.2412,0.3113,medium
BRG-04744,BDES-00676,BMAT-00442,BMAN-00630,BASM-04744,BOPR-04744,1921.9,0.1926,0.1819,0.4489,0.3087,0.3548,0.2119,BINSP-04744,0.2433,0.3066,medium
BRG-04745,BDES-00205,BMAT-00418,BMAN-00531,BASM-04745,BOPR-04745,5634.5,0.1918,0.1267,0.1562,0.2958,0.193,0.2712,BINSP-04745,0.1942,0.2092,low
BRG-04746,BDES-00144,BMAT-00045,BMAN-01061,BASM-04746,BOPR-04746,6080.4,0.5094,0.0356,0.3596,0.381,0.4136,0.2755,BINSP-04746,0.2845,0.305,medium
BRG-04747,BDES-00686,BMAT-00116,BMAN-01117,BASM-04747,BOPR-04747,1062.0,0.3599,0.0952,0.1359,0.3383,0.3091,0.1976,BINSP-04747,0.2053,0.2235,low
BRG-04748,BDES-00247,BMAT-00336,BMAN-00793,BASM-04748,BOPR-04748,775.0,0.2993,0.1134,0.173,0.341,0.2974,0.1501,BINSP-04748,0.1606,0.2222,low
BRG-04749,BDES-00335,BMAT-00325,BMAN-00901,BASM-04749,BOPR-04749,2130.5,0.4268,0.1365,0.3388,0.3493,0.1475,0.2426,BINSP-04749,0.2101,0.2501,medium
BRG-04750,BDES-00613,BMAT-00106,BMAN-01018,BASM-04750,BOPR-04750,3492.5,0.3183,0.3016,0.1211,0.3915,0.2672,0.2801,BINSP-04750,0.1942,0.2676,medium
BRG-04751,BDES-00023,BMAT-00484,BMAN-00253,BASM-04751,BOPR-04751,2237.2,0.5475,0.2843,0.3411,0.5247,0.3015,0.2636,BINSP-04751,0.2209,0.3476,medium
BRG-04752,BDES-00194,BMAT-00240,BMAN-00614,BASM-04752,BOPR-04752,1420.1,0.3372,0.0,0.379,0.1342,0.2133,0.2374,BINSP-04752,0.1563,0.1905,low
BRG-04753,BDES-00577,BMAT-00460,BMAN-00425,BASM-04753,BOPR-04753,1960.6,0.5386,0.292,0.1937,0.411,0.4067,0.2435,BINSP-04753,0.2849,0.315,medium
BRG-04754,BDES-00294,BMAT-00194,BMAN-00964,BASM-04754,BOPR-04754,5041.4,0.8561,0.1382,0.2043,0.2436,0.5548,0.488,BINSP-04754,0.2016,0.3,medium
BRG-04755,BDES-00417,BMAT-00260,BMAN-00329,BASM-04755,BOPR-04755,2516.3,0.4263,0.0462,0.3095,0.2538,0.3024,0.2413,BINSP-04755,0.1911,0.2327,low
BRG-04756,BDES-00127,BMAT-00382,BMAN-01194,BASM-04756,BOPR-04756,1183.0,0.1149,0.0628,0.1098,0.2883,0.2,0.0844,BINSP-04756,0.1803,0.1654,low
BRG-04757,BDES-00115,BMAT-00019,BMAN-00981,BASM-04757,BOPR-04757,3826.4,1.0,0.4033,0.2441,0.2841,0.4372,0.4914,BINSP-04757,0.3263,0.3518,medium
BRG-04758,BDES-00605,BMAT-00401,BMAN-00395,BASM-04758,BOPR-04758,5994.8,0.4957,0.2408,0.0763,0.3052,0.4188,0.3437,BINSP-04758,0.2268,0.2663,medium
BRG-04759,BDES-00218,BMAT-00135,BMAN-00601,BASM-04759,BOPR-04759,1926.4,0.3826,0.1594,0.3242,0.321,0.4229,0.2252,BINSP-04759,0.2215,0.2927,medium
BRG-04760,BDES-00199,BMAT-00267,BMAN-01003,BASM-04760,BOPR-04760,4883.0,0.413,0.1322,0.3797,0.3614,0.085,0.3295,BINSP-04760,0.1951,0.2582,medium
BRG-04761,BDES-00361,BMAT-00159,BMAN-01110,BASM-04761,BOPR-04761,2755.0,0.4122,0.0515,0.2058,0.4287,0.4711,0.2135,BINSP-04761,0.2694,0.2896,medium
BRG-04762,BDES-00227,BMAT-00281,BMAN-00820,BASM-04762,BOPR-04762,1143.3,0.1061,0.1732,0.0733,0.2763,0.332,0.094,BINSP-04762,0.1854,0.1983,low
BRG-04763,BDES-00723,BMAT-00106,BMAN-00478,BASM-04763,BOPR-04763,1848.7,0.6342,0.1591,0.1211,0.2964,0.2861,0.3719,BINSP-04763,0.199,0.2368,low
BRG-04764,BDES-00074,BMAT-00325,BMAN-00322,BASM-04764,BOPR-04764,3769.3,0.5087,0.2571,0.3388,0.3655,0.3171,0.3459,BINSP-04764,0.2409,0.3193,medium
BRG-04765,BDES-00749,BMAT-00029,BMAN-00430,BASM-04765,BOPR-04765,3382.6,0.5522,0.0879,0.0644,0.3919,0.2266,0.363,BINSP-04765,0.1825,0.2236,low
BRG-04766,BDES-00800,BMAT-00168,BMAN-00734,BASM-04766,BOPR-04766,4768.7,0.5664,0.1979,0.208,0.2975,0.6619,0.3537,BINSP-04766,0.2113,0.3274,medium
BRG-04767,BDES-00374,BMAT-00269,BMAN-00216,BASM-04767,BOPR-04767,2720.7,0.9184,0.548,0.6526,0.471,0.3218,0.5145,BINSP-04767,0.2937,0.4803,medium
BRG-04768,BDES-00587,BMAT-00033,BMAN-00760,BASM-04768,BOPR-04768,7400.8,0.37,0.3062,0.179,0.1675,0.3891,0.4303,BINSP-04768,0.2436,0.271,medium
BRG-04769,BDES-00361,BMAT-00078,BMAN-00896,BASM-04769,BOPR-04769,5977.4,0.6044,0.0515,0.2471,0.1297,0.1575,0.4552,BINSP-04769,0.1716,0.1889,low
BRG-04770,BDES-00388,BMAT-00383,BMAN-00251,BASM-04770,BOPR-04770,3503.7,0.2315,0.3164,0.4963,0.4115,0.1914,0.2716,BINSP-04770,0.2765,0.3433,medium
BRG-04771,BDES-00589,BMAT-00319,BMAN-00971,BASM-04771,BOPR-04771,1395.5,0.9533,0.0778,0.0692,0.3112,0.2025,0.4323,BINSP-04771,0.2148,0.2108,low
BRG-04772,BDES-00640,BMAT-00460,BMAN-00094,BASM-04772,BOPR-04772,8895.2,0.244,0.1595,0.1937,0.2988,0.4133,0.4303,BINSP-04772,0.2425,0.2863,medium
BRG-04773,BDES-00515,BMAT-00137,BMAN-00911,BASM-04773,BOPR-04773,887.6,0.1988,0.2377,0.2564,0.4096,0.4225,0.0226,BINSP-04773,0.2616,0.2925,medium
BRG-04774,BDES-00153,BMAT-00113,BMAN-00802,BASM-04774,BOPR-04774,4442.3,0.0831,0.2259,0.0,0.4943,0.2032,0.2143,BINSP-04774,0.1718,0.2342,low
BRG-04775,BDES-00378,BMAT-00176,BMAN-00657,BASM-04775,BOPR-04775,2266.4,0.2605,0.21,0.1042,0.2905,0.1269,0.1941,BINSP-04775,0.1934,0.1896,low
BRG-04776,BDES-00546,BMAT-00458,BMAN-00688,BASM-04776,BOPR-04776,4139.6,0.1978,0.0133,0.1155,0.237,0.1961,0.1778,BINSP-04776,0.139,0.1526,low
BRG-04777,BDES-00004,BMAT-00358,BMAN-00324,BASM-04777,BOPR-04777,845.8,0.6012,0.1357,0.238,0.2954,0.1736,0.2157,BINSP-04777,0.2233,0.2197,low
BRG-04778,BDES-00073,BMAT-00022,BMAN-00799,BASM-04778,BOPR-04778,3126.3,0.1853,0.2164,0.2617,0.2633,0.4194,0.0739,BINSP-04778,0.2115,0.2557,medium
BRG-04779,BDES-00463,BMAT-00067,BMAN-00715,BASM-04779,BOPR-04779,4228.3,0.4604,0.074,0.2538,0.2291,0.1602,0.2896,BINSP-04779,0.2267,0.2038,low
BRG-04780,BDES-00772,BMAT-00493,BMAN-00137,BASM-04780,BOPR-04780,879.1,0.663,0.1848,0.3879,0.2547,0.2768,0.2578,BINSP-04780,0.1992,0.269,medium
BRG-04781,BDES-00500,BMAT-00168,BMAN-00656,BASM-04781,BOPR-04781,3647.1,0.7734,0.2152,0.208,0.1524,0.2563,0.3976,BINSP-04781,0.2734,0.2338,low
BRG-04782,BDES-00745,BMAT-00495,BMAN-00506,BASM-04782,BOPR-04782,4486.4,0.4134,0.0,0.3875,0.3486,0.3532,0.2699,BINSP-04782,0.2026,0.2774,medium
BRG-04783,BDES-00546,BMAT-00064,BMAN-00109,BASM-04783,BOPR-04783,2421.5,0.1465,0.0133,0.2169,0.3771,0.3929,0.1275,BINSP-04783,0.209,0.2429,low
BRG-04784,BDES-00225,BMAT-00277,BMAN-00357,BASM-04784,BOPR-04784,1282.3,0.2314,0.208,0.3618,0.2497,0.2898,0.0936,BINSP-04784,0.2346,0.2524,medium
BRG-04785,BDES-00598,BMAT-00247,BMAN-00340,BASM-04785,BOPR-04785,2203.8,0.0544,0.1408,0.4724,0.4971,0.2066,0.0532,BINSP-04785,0.1851,0.2984,medium
BRG-04786,BDES-00585,BMAT-00489,BMAN-00034,BASM-04786,BOPR-04786,2133.8,0.315,0.2872,0.2901,0.5319,0.5593,0.1266,BINSP-04786,0.2446,0.372,medium
BRG-04787,BDES-00205,BMAT-00019,BMAN-00046,BASM-04787,BOPR-04787,1249.6,0.4431,0.1267,0.2441,0.1357,0.1596,0.2181,BINSP-04787,0.1718,0.1737,low
BRG-04788,BDES-00587,BMAT-00418,BMAN-00157,BASM-04788,BOPR-04788,4461.7,0.855,0.3062,0.1562,0.413,0.1462,0.477,BINSP-04788,0.302,0.2931,medium
BRG-04789,BDES-00366,BMAT-00165,BMAN-00825,BASM-04789,BOPR-04789,6053.6,0.3389,0.3337,0.4462,0.2531,0.4879,0.2768,BINSP-04789,0.248,0.3492,medium
BRG-04790,BDES-00721,BMAT-00064,BMAN-00615,BASM-04790,BOPR-04790,4293.6,0.6652,0.027,0.2169,0.3144,0.1891,0.3742,BINSP-04790,0.2071,0.2228,low
BRG-04791,BDES-00777,BMAT-00420,BMAN-01050,BASM-04791,BOPR-04791,7103.1,0.4771,0.1659,0.2914,0.3201,0.4321,0.4237,BINSP-04791,0.251,0.3154,medium
BRG-04792,BDES-00427,BMAT-00311,BMAN-00656,BASM-04792,BOPR-04792,2225.8,0.529,0.154,0.1402,0.1524,0.156,0.2937,BINSP-04792,0.2108,0.1737,low
BRG-04793,BDES-00608,BMAT-00422,BMAN-00695,BASM-04793,BOPR-04793,4054.3,0.1586,0.0,0.2035,0.324,0.1659,0.2575,BINSP-04793,0.1657,0.1958,low
BRG-04794,BDES-00138,BMAT-00465,BMAN-00694,BASM-04794,BOPR-04794,7076.0,0.9964,0.361,0.4305,0.4091,0.3461,0.6188,BINSP-04794,0.2535,0.4039,medium
BRG-04795,BDES-00578,BMAT-00336,BMAN-00046,BASM-04795,BOPR-04795,3787.1,0.385,0.1736,0.173,0.1357,0.345,0.2807,BINSP-04795,0.1943,0.2102,low
BRG-04796,BDES-00462,BMAT-00309,BMAN-01136,BASM-04796,BOPR-04796,4167.3,0.425,0.2634,0.2738,0.4458,0.1638,0.2571,BINSP-04796,0.2299,0.2872,medium
BRG-04797,BDES-00737,BMAT-00196,BMAN-00056,BASM-04797,BOPR-04797,2121.0,0.2254,0.1907,0.1274,0.4627,0.3329,0.195,BINSP-04797,0.1579,0.2662,medium
BRG-04798,BDES-00587,BMAT-00189,BMAN-00943,BASM-04798,BOPR-04798,2325.0,0.229,0.3062,0.2351,0.2621,0.107,0.2274,BINSP-04798,0.2441,0.2299,low
BRG-04799,BDES-00677,BMAT-00496,BMAN-01099,BASM-04799,BOPR-04799,1901.0,0.6163,0.3799,0.1973,0.3109,0.3521,0.3656,BINSP-04799,0.2746,0.3096,medium
BRG-04800,BDES-00528,BMAT-00463,BMAN-00863,BASM-04800,BOPR-04800,5108.0,0.4898,0.1221,0.2575,0.4264,0.188,0.3586,BINSP-04800,0.2213,0.2724,medium
BRG-04801,BDES-00467,BMAT-00196,BMAN-00531,BASM-04801,BOPR-04801,3597.6,0.2561,0.1227,0.1274,0.2958,0.3649,0.1413,BINSP-04801,0.155,0.2142,low
