head,relation,tail,head_type,tail_type,domain,source_table,weight
BFB-00600,has_fault_type,FAULT_TYPE_inner_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00600,located_at,FAULT_POSITION_inner_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00600,has_fault_severity,FAULT_SEVERITY_severe,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00600,has_diagnosis_confidence,CONF_75_100,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7531
BFB-00600,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7366
BFB-00600,may_caused_by,BMAN-00875,QualityFeedback,ManufacturingBatch,bearing,bearing_feedback.csv,0.7366
BFB-00600,attributed_to_stage,STAGE_manufacturing,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00600,has_rca_text,RCA_TEXT_BFB-00600,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.7366
BFB-00600,has_fault_evolution_text,EVO_TEXT_BFB-00600,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.7366
BFB-00601,occurs_on,BRG-00601,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00601,has_fault_type,FAULT_TYPE_inner_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00601,located_at,FAULT_POSITION_inner_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00601,has_fault_severity,FAULT_SEVERITY_medium,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00601,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6884
BFB-00601,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6438
BFB-00601,may_caused_by,BMAN-00809,QualityFeedback,ManufacturingBatch,bearing,bearing_feedback.csv,0.6438
BFB-00601,attributed_to_stage,STAGE_manufacturing,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00601,has_rca_text,RCA_TEXT_BFB-00601,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.6438
BFB-00601,has_fault_evolution_text,EVO_TEXT_BFB-00601,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.6438
BFB-00602,occurs_on,BRG-00602,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00602,has_fault_type,FAULT_TYPE_normal,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00602,located_at,FAULT_POSITION_none,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00602,has_fault_severity,FAULT_SEVERITY_normal,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00602,has_diagnosis_confidence,CONF_75_100,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.9386
BFB-00602,has_rca_confidence,CONF_75_100,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.8016
BFB-00602,attributed_to_stage,STAGE_feedback,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00602,has_rca_text,RCA_TEXT_BFB-00602,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.8016
BFB-00602,has_fault_evolution_text,EVO_TEXT_BFB-00602,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.8016
BFB-00603,occurs_on,BRG-00603,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00603,has_fault_type,FAULT_TYPE_rolling_element_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00603,located_at,FAULT_POSITION_rolling_element,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00603,has_fault_severity,FAULT_SEVERITY_medium,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00603,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7488
BFB-00603,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7256
BFB-00603,may_caused_by,BMAN-00380,QualityFeedback,ManufacturingBatch,bearing,bearing_feedback.csv,0.7256
BFB-00603,attributed_to_stage,STAGE_manufacturing,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00603,has_rca_text,RCA_TEXT_BFB-00603,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.7256
BFB-00603,has_fault_evolution_text,EVO_TEXT_BFB-00603,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.7256
BFB-00604,occurs_on,BRG-00604,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00604,has_fault_type,FAULT_TYPE_outer_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00604,located_at,FAULT_POSITION_outer_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00604,has_fault_severity,FAULT_SEVERITY_severe,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00604,has_diagnosis_confidence,CONF_75_100,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.8107
BFB-00604,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7152
BFB-00604,may_caused_by,BASM-00604,QualityFeedback,AssemblyRecord,bearing,bearing_feedback.csv,0.7152
BFB-00604,attributed_to_stage,STAGE_assembly,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00604,has_rca_text,RCA_TEXT_BFB-00604,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.7152
BFB-00604,has_fault_evolution_text,EVO_TEXT_BFB-00604,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.7152
BFB-00605,occurs_on,BRG-00605,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00605,has_fault_type,FAULT_TYPE_inner_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00605,located_at,FAULT_POSITION_inner_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00605,has_fault_severity,FAULT_SEVERITY_severe,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00605,has_diagnosis_confidence,CONF_75_100,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7587
BFB-00605,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7171
BFB-00605,has_rca_text,RCA_TEXT_BFB-00605,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.7171
BFB-00605,has_fault_evolution_text,EVO_TEXT_BFB-00605,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.7171
BFB-00606,occurs_on,BRG-00606,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00606,has_fault_type,FAULT_TYPE_outer_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00606,located_at,FAULT_POSITION_outer_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00606,has_fault_severity,FAULT_SEVERITY_slight,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00606,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.689
BFB-00606,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.5862
BFB-00606,may_caused_by,BMAT-00275,QualityFeedback,MaterialBatch,bearing,bearing_feedback.csv,0.5862
BFB-00606,attributed_to_stage,STAGE_material,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00606,has_rca_text,RCA_TEXT_BFB-00606,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.5862
BFB-00606,has_fault_evolution_text,EVO_TEXT_BFB-00606,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.5862
BFB-00607,occurs_on,BRG-00607,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00607,has_fault_type,FAULT_TYPE_rolling_element_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00607,located_at,FAULT_POSITION_rolling_element,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00607,has_fault_severity,FAULT_SEVERITY_slight,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00607,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.5819
BFB-00607,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6282
BFB-00607,may_caused_by,BASM-00607,QualityFeedback,AssemblyRecord,bearing,bearing_feedback.csv,0.6282
BFB-00607,attributed_to_stage,STAGE_assembly,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00607,has_rca_text,RCA_TEXT_BFB-00607,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.6282
BFB-00607,has_fault_evolution_text,EVO_TEXT_BFB-00607,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.6282
BFB-00608,occurs_on,BRG-00608,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00608,has_fault_type,FAULT_TYPE_rolling_element_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00608,located_at,FAULT_POSITION_rolling_element,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00608,has_fault_severity,FAULT_SEVERITY_medium,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00608,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7083
BFB-00608,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.5964
BFB-00608,may_caused_by,BINSP-00608,QualityFeedback,InspectionRecord,bearing,bearing_feedback.csv,0.5964
BFB-00608,attributed_to_stage,STAGE_inspection,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00608,has_rca_text,RCA_TEXT_BFB-00608,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.5964
BFB-00608,has_fault_evolution_text,EVO_TEXT_BFB-00608,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.5964
BFB-00609,occurs_on,BRG-00609,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00609,has_fault_type,FAULT_TYPE_outer_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00609,located_at,FAULT_POSITION_outer_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00609,has_fault_severity,FAULT_SEVERITY_severe,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00609,has_diagnosis_confidence,CONF_75_100,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.763
BFB-00609,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7392
BFB-00609,may_caused_by,BMAN-00423,QualityFeedback,ManufacturingBatch,bearing,bearing_feedback.csv,0.7392
BFB-00609,attributed_to_stage,STAGE_manufacturing,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00609,has_rca_text,RCA_TEXT_BFB-00609,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.7392
BFB-00609,has_fault_evolution_text,EVO_TEXT_BFB-00609,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.7392
BFB-00610,occurs_on,BRG-00610,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00610,has_fault_type,FAULT_TYPE_rolling_element_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00610,located_at,FAULT_POSITION_rolling_element,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00610,has_fault_severity,FAULT_SEVERITY_severe,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00610,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7148
BFB-00610,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6798
BFB-00610,may_caused_by,BASM-00610,QualityFeedback,AssemblyRecord,bearing,bearing_feedback.csv,0.6798
BFB-00610,attributed_to_stage,STAGE_assembly,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00610,has_rca_text,RCA_TEXT_BFB-00610,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.6798
BFB-00610,has_fault_evolution_text,EVO_TEXT_BFB-00610,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.6798
BFB-00611,occurs_on,BRG-00611,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00611,has_fault_type,FAULT_TYPE_outer_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00611,located_at,FAULT_POSITION_outer_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00611,has_fault_severity,FAULT_SEVERITY_medium,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00611,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6816
BFB-00611,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.616
BFB-00611,may_caused_by,BMAT-00452,QualityFeedback,MaterialBatch,bearing,bearing_feedback.csv,0.616
BFB-00611,attributed_to_stage,STAGE_material,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00611,has_rca_text,RCA_TEXT_BFB-00611,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.616
BFB-00611,has_fault_evolution_text,EVO_TEXT_BFB-00611,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.616
BFB-00612,occurs_on,BRG-00612,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00612,has_fault_type,FAULT_TYPE_rolling_element_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00612,located_at,FAULT_POSITION_rolling_element,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00612,has_fault_severity,FAULT_SEVERITY_slight,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00612,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7185
BFB-00612,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6354
BFB-00612,may_caused_by,BMAN-01131,QualityFeedback,ManufacturingBatch,bearing,bearing_feedback.csv,0.6354
BFB-00612,attributed_to_stage,STAGE_manufacturing,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00612,has_rca_text,RCA_TEXT_BFB-00612,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.6354
BFB-00612,has_fault_evolution_text,EVO_TEXT_BFB-00612,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.6354
BFB-00613,occurs_on,BRG-00613,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00613,has_fault_type,FAULT_TYPE_outer_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00613,located_at,FAULT_POSITION_outer_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00613,has_fault_severity,FAULT_SEVERITY_slight,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00613,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6649
BFB-00613,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7004
BFB-00613,may_caused_by,BMAN-00724,QualityFeedback,ManufacturingBatch,bearing,bearing_feedback.csv,0.7004
BFB-00613,attributed_to_stage,STAGE_manufacturing,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00613,has_rca_text,RCA_TEXT_BFB-00613,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.7004
BFB-00613,has_fault_evolution_text,EVO_TEXT_BFB-00613,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.7004
BFB-00614,occurs_on,BRG-00614,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00614,has_fault_type,FAULT_TYPE_inner_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00614,located_at,FAULT_POSITION_inner_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00614,has_fault_severity,FAULT_SEVERITY_medium,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00614,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7454
BFB-00614,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6044
BFB-00614,may_caused_by,BDES-00340,QualityFeedback,BearingDesignSpec,bearing,bearing_feedback.csv,0.6044
BFB-00614,attributed_to_stage,STAGE_design,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00614,has_rca_text,RCA_TEXT_BFB-00614,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.6044
BFB-00614,has_fault_evolution_text,EVO_TEXT_BFB-00614,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.6044
BFB-00615,occurs_on,BRG-00615,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00615,has_fault_type,FAULT_TYPE_rolling_element_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00615,located_at,FAULT_POSITION_rolling_element,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00615,has_fault_severity,FAULT_SEVERITY_medium,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00615,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7154
BFB-00615,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6598
BFB-00615,may_caused_by,BMAT-00406,QualityFeedback,MaterialBatch,bearing,bearing_feedback.csv,0.6598
BFB-00615,attributed_to_stage,STAGE_material,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00615,has_rca_text,RCA_TEXT_BFB-00615,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.6598
BFB-00615,has_fault_evolution_text,EVO_TEXT_BFB-00615,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.6598
BFB-00616,occurs_on,BRG-00616,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00616,has_fault_type,FAULT_TYPE_outer_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00616,located_at,FAULT_POSITION_outer_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00616,has_fault_severity,FAULT_SEVERITY_medium,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00616,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6946
BFB-00616,has_rca_confidence,CONF_75_100,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7577
BFB-00616,may_caused_by,BMAN-00535,QualityFeedback,ManufacturingBatch,bearing,bearing_feedback.csv,0.7577
BFB-00616,attributed_to_stage,STAGE_manufacturing,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00616,has_rca_text,RCA_TEXT_BFB-00616,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.7577
BFB-00616,has_fault_evolution_text,EVO_TEXT_BFB-00616,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.7577
BFB-00617,occurs_on,BRG-00617,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00617,has_fault_type,FAULT_TYPE_inner_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00617,located_at,FAULT_POSITION_inner_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00617,has_fault_severity,FAULT_SEVERITY_medium,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00617,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6884
BFB-00617,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6005
BFB-00617,may_caused_by,BASM-00617,QualityFeedback,AssemblyRecord,bearing,bearing_feedback.csv,0.6005
BFB-00617,attributed_to_stage,STAGE_assembly,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00617,has_rca_text,RCA_TEXT_BFB-00617,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.6005
BFB-00617,has_fault_evolution_text,EVO_TEXT_BFB-00617,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.6005
BFB-00618,occurs_on,BRG-00618,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00618,has_fault_type,FAULT_TYPE_inner_race_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00618,located_at,FAULT_POSITION_inner_race,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
BFB-00618,has_fault_severity,FAULT_SEVERITY_slight,QualityFeedback,FaultSeverity,bearing,bearing_feedback.csv,1.0
BFB-00618,has_diagnosis_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.7116
BFB-00618,has_rca_confidence,CONF_50_75,QualityFeedback,ConfidenceLevel,bearing,bearing_feedback.csv,0.6583
BFB-00618,may_caused_by,BMAN-00453,QualityFeedback,ManufacturingBatch,bearing,bearing_feedback.csv,0.6583
BFB-00618,attributed_to_stage,STAGE_manufacturing,QualityFeedback,LifecycleStage,bearing,bearing_feedback.csv,1.0
BFB-00618,has_rca_text,RCA_TEXT_BFB-00618,QualityFeedback,RcaText,bearing,bearing_feedback.csv,0.6583
BFB-00618,has_fault_evolution_text,EVO_TEXT_BFB-00618,QualityFeedback,FaultEvolutionText,bearing,bearing_feedback.csv,0.6583
BFB-00619,occurs_on,BRG-00619,QualityFeedback,Bearing,bearing,bearing_feedback.csv,1.0
BFB-00619,has_fault_type,FAULT_TYPE_rolling_element_fault,QualityFeedback,FaultType,bearing,bearing_feedback.csv,1.0
BFB-00619,located_at,FAULT_POSITION_rolling_element,QualityFeedback,FaultPosition,bearing,bearing_feedback.csv,1.0
