assembly_id,interference_fit,preload,alignment_error,operator_id,station_id,assembly_risk_score,assembly_risk_level
BASM-04580,-0.006,0.648,0.0299,OP-B-019,ST-B-18,0.4379,medium
BASM-04581,0.0334,1.209,0.0551,OP-B-147,ST-B-14,0.3968,medium
BASM-04582,0.0272,0.939,0.0556,OP-B-137,ST-B-13,0.2508,medium
BASM-04583,0.0129,0.871,0.055,OP-B-038,ST-B-17,0.1967,low
BASM-04584,0.0272,0.717,0.0108,OP-B-070,ST-B-21,0.2257,low
BASM-04585,0.0124,0.658,0.0257,OP-B-137,ST-B-28,0.2281,low
BASM-04586,0.0272,0.745,0.053,OP-B-079,ST-B-16,0.3046,medium
BASM-04587,0.0131,0.704,0.0817,OP-B-126,ST-B-07,0.353,medium
BASM-04588,0.0312,1.565,0.1232,OP-B-092,ST-B-15,0.64,high
BASM-04589,0.014,0.899,0.0124,OP-B-134,ST-B-14,0.0985,low
BASM-04590,0.0097,1.31,0.038,OP-B-096,ST-B-23,0.3088,medium
BASM-04591,0.0133,1.208,0.0643,OP-B-044,ST-B-03,0.283,medium
BASM-04592,0.0207,1.284,0.0359,OP-B-150,ST-B-03,0.2105,low
BASM-04593,0.0232,0.495,0.0305,OP-B-039,ST-B-25,0.3644,medium
BASM-04594,0.018,0.744,0.0245,OP-B-038,ST-B-04,0.1555,low
BASM-04595,0.0196,0.646,0.0431,OP-B-027,ST-B-26,0.2563,medium
BASM-04596,0.0099,0.709,0.0866,OP-B-042,ST-B-14,0.4065,medium
BASM-04597,0.0289,0.681,0.0515,OP-B-086,ST-B-20,0.318,medium
BASM-04598,0.0296,1.292,0.0236,OP-B-003,ST-B-30,0.2461,low
BASM-04599,0.007,1.28,0.0739,OP-B-038,ST-B-30,0.4062,medium
BASM-04600,0.0276,1.126,0.0149,OP-B-105,ST-B-04,0.2488,low
BASM-04601,0.0165,0.669,0.0408,OP-B-086,ST-B-16,0.1908,low
BASM-04602,0.0112,1.273,0.0246,OP-B-044,ST-B-02,0.2769,medium
BASM-04603,0.0229,1.123,0.0282,OP-B-143,ST-B-30,0.1574,low
BASM-04604,0.0322,0.96,0.1131,OP-B-107,ST-B-22,0.4422,medium
BASM-04605,0.0098,1.155,0.0022,OP-B-106,ST-B-28,0.1636,low
BASM-04606,0.0394,0.929,0.06,OP-B-064,ST-B-29,0.4081,medium
BASM-04607,0.0225,0.544,0.0141,OP-B-062,ST-B-03,0.2669,medium
BASM-04608,0.0317,0.949,0.0056,OP-B-112,ST-B-03,0.2528,medium
BASM-04609,0.0238,0.74,0.0947,OP-B-017,ST-B-03,0.4161,medium
BASM-04610,0.0223,1.335,0.0117,OP-B-119,ST-B-01,0.2179,low
BASM-04611,0.011,0.836,0.0388,OP-B-125,ST-B-20,0.2172,low
BASM-04612,-0.0004,1.189,0.1778,OP-B-146,ST-B-13,0.6994,high
BASM-04613,0.0157,0.879,0.0295,OP-B-099,ST-B-14,0.1394,low
BASM-04614,0.021,1.008,0.0728,OP-B-128,ST-B-14,0.2016,low
BASM-04615,0.022,1.045,0.0314,OP-B-074,ST-B-16,0.0805,low
BASM-04616,0.0053,1.702,0.0836,OP-B-134,ST-B-19,0.5767,high
BASM-04617,0.0143,0.974,0.0382,OP-B-032,ST-B-30,0.1262,low
BASM-04618,0.018,0.601,0.0376,OP-B-096,ST-B-10,0.1837,low
BASM-04619,0.0285,1.262,0.0249,OP-B-029,ST-B-03,0.3219,medium
BASM-04620,0.0341,0.886,0.0972,OP-B-054,ST-B-08,0.5091,high
BASM-04621,0.0226,0.7,0.1467,OP-B-091,ST-B-15,0.4468,medium
BASM-04622,0.0249,1.126,0.0699,OP-B-010,ST-B-15,0.3566,medium
BASM-04623,0.0374,0.832,0.1022,OP-B-109,ST-B-24,0.568,high
BASM-04624,0.0037,1.224,0.0488,OP-B-094,ST-B-15,0.3722,medium
BASM-04625,0.0108,1.227,0.0741,OP-B-047,ST-B-12,0.4294,medium
BASM-04626,0.0161,0.895,0.0194,OP-B-022,ST-B-05,0.048,low
BASM-04627,0.0053,0.552,0.0434,OP-B-064,ST-B-07,0.4512,medium
BASM-04628,0.0308,0.873,0.0518,OP-B-029,ST-B-29,0.3571,medium
BASM-04629,0.0156,0.944,0.0579,OP-B-142,ST-B-05,0.1513,low
BASM-04630,0.0252,1.133,0.0579,OP-B-052,ST-B-13,0.2908,medium
BASM-04631,0.0206,1.018,0.0358,OP-B-040,ST-B-20,0.0529,low
BASM-04632,0.0165,1.087,0.0651,OP-B-118,ST-B-18,0.1698,low
BASM-04633,0.0158,0.921,0.0481,OP-B-005,ST-B-13,0.1635,low
BASM-04634,0.0199,1.181,0.0705,OP-B-119,ST-B-11,0.2015,low
BASM-04635,0.0145,0.883,0.028,OP-B-086,ST-B-18,0.1877,low
BASM-04636,0.0137,1.418,0.0835,OP-B-047,ST-B-14,0.397,medium
BASM-04637,0.0422,1.298,0.0289,OP-B-064,ST-B-15,0.4167,medium
BASM-04638,0.0094,1.326,0.09,OP-B-023,ST-B-30,0.4746,medium
BASM-04639,0.0232,0.916,0.0075,OP-B-120,ST-B-28,0.1377,low
BASM-04640,0.0188,1.296,0.1304,OP-B-055,ST-B-23,0.4273,medium
BASM-04641,0.0245,0.887,0.0129,OP-B-055,ST-B-16,0.1798,low
BASM-04642,0.0058,1.037,0.0732,OP-B-027,ST-B-21,0.2618,medium
BASM-04643,0.0096,1.294,0.0286,OP-B-024,ST-B-18,0.2874,medium
BASM-04644,0.0151,0.877,0.0772,OP-B-055,ST-B-12,0.2499,low
BASM-04645,0.0246,0.756,0.1189,OP-B-020,ST-B-19,0.4249,medium
BASM-04646,0.026,0.746,0.0252,OP-B-030,ST-B-07,0.3362,medium
BASM-04647,0.0306,0.894,0.0427,OP-B-052,ST-B-29,0.264,medium
BASM-04648,0.0269,0.728,0.0323,OP-B-104,ST-B-22,0.345,medium
BASM-04649,0.0302,0.862,0.0576,OP-B-116,ST-B-12,0.3397,medium
BASM-04650,0.0211,1.421,0.0681,OP-B-106,ST-B-04,0.3226,medium
BASM-04651,0.0248,0.881,0.0799,OP-B-053,ST-B-18,0.2515,medium
BASM-04652,0.0081,1.457,0.0312,OP-B-088,ST-B-10,0.329,medium
BASM-04653,0.0339,0.612,0.0468,OP-B-149,ST-B-03,0.4631,medium
BASM-04654,0.0102,0.695,0.1205,OP-B-136,ST-B-02,0.4417,medium
BASM-04655,0.0069,0.868,0.0303,OP-B-132,ST-B-02,0.2445,low
BASM-04656,0.0169,0.642,0.0232,OP-B-066,ST-B-29,0.2173,low
BASM-04657,0.0067,1.398,0.0128,OP-B-042,ST-B-19,0.3105,medium
BASM-04658,0.0129,0.967,0.0635,OP-B-138,ST-B-25,0.1748,low
BASM-04659,0.0082,1.231,0.0157,OP-B-150,ST-B-09,0.2477,low
BASM-04660,0.0273,1.27,0.0365,OP-B-127,ST-B-03,0.3094,medium
BASM-04661,0.0072,1.152,0.094,OP-B-025,ST-B-23,0.4053,medium
BASM-04662,0.0234,0.62,0.0807,OP-B-017,ST-B-30,0.404,medium
BASM-04663,0.0228,1.202,0.0627,OP-B-121,ST-B-12,0.257,medium
BASM-04664,0.0239,0.936,0.0157,OP-B-071,ST-B-07,0.1047,low
BASM-04665,0.0224,0.941,0.0227,OP-B-079,ST-B-02,0.1144,low
BASM-04666,0.0154,0.872,0.162,OP-B-072,ST-B-25,0.4381,medium
BASM-04667,0.0184,0.975,0.1287,OP-B-009,ST-B-14,0.2888,medium
BASM-04668,0.0266,0.48,0.1846,OP-B-046,ST-B-29,0.7182,high
BASM-04669,0.0093,0.743,0.0837,OP-B-013,ST-B-23,0.3627,medium
BASM-04670,-0.0005,0.326,0.0669,OP-B-100,ST-B-08,0.6228,high
BASM-04671,0.0232,1.302,0.0311,OP-B-054,ST-B-18,0.2559,medium
BASM-04672,0.0138,1.246,0.0557,OP-B-059,ST-B-16,0.2984,medium
BASM-04673,0.0142,1.085,0.0155,OP-B-088,ST-B-19,0.1554,low
BASM-04674,0.0183,0.797,0.033,OP-B-098,ST-B-24,0.2222,low
BASM-04675,0.0342,1.61,0.0172,OP-B-093,ST-B-25,0.4726,medium
BASM-04676,0.0115,1.1,0.0574,OP-B-131,ST-B-14,0.216,low
BASM-04677,0.0233,0.662,0.0196,OP-B-119,ST-B-24,0.1329,low
BASM-04678,0.0195,1.388,0.0307,OP-B-103,ST-B-12,0.2697,medium
BASM-04679,0.006,0.609,0.0469,OP-B-107,ST-B-22,0.4494,medium
BASM-04680,0.0082,0.913,0.0133,OP-B-058,ST-B-16,0.2033,low
BASM-04681,0.0206,0.804,0.0848,OP-B-035,ST-B-29,0.2771,medium
BASM-04682,0.0128,1.085,0.0111,OP-B-047,ST-B-14,0.1324,low
BASM-04683,0.0336,0.996,0.1089,OP-B-020,ST-B-11,0.4357,medium
BASM-04684,0.0145,1.18,0.0492,OP-B-013,ST-B-18,0.2391,low
BASM-04685,0.004,1.174,0.0782,OP-B-047,ST-B-27,0.4307,medium
BASM-04686,0.0028,1.022,0.0184,OP-B-132,ST-B-26,0.1881,low
BASM-04687,0.027,1.579,0.1288,OP-B-121,ST-B-18,0.6056,high
BASM-04688,0.0152,1.068,0.0611,OP-B-133,ST-B-13,0.193,low
BASM-04689,0.0093,0.624,0.0447,OP-B-123,ST-B-26,0.3894,medium
BASM-04690,0.0121,0.724,0.1732,OP-B-094,ST-B-24,0.53,high
BASM-04691,0.0211,0.796,0.0332,OP-B-049,ST-B-05,0.2495,low
BASM-04692,0.0152,0.653,0.0547,OP-B-075,ST-B-09,0.2971,medium
BASM-04693,0.0203,1.014,0.0388,OP-B-136,ST-B-29,0.1487,low
BASM-04694,0.0001,1.427,0.0168,OP-B-149,ST-B-21,0.3861,medium
BASM-04695,0.0276,1.222,0.0719,OP-B-130,ST-B-20,0.3565,medium
BASM-04696,0.0179,0.628,0.0716,OP-B-039,ST-B-19,0.3501,medium
BASM-04697,0.0263,1.01,0.1928,OP-B-127,ST-B-27,0.4665,medium
BASM-04698,0.0144,0.719,0.0262,OP-B-146,ST-B-11,0.2203,low
BASM-04699,0.0044,0.583,0.0604,OP-B-082,ST-B-20,0.4593,medium
BASM-04700,0.0132,1.085,0.0099,OP-B-135,ST-B-24,0.0824,low
BASM-04701,0.0083,0.543,0.0544,OP-B-106,ST-B-11,0.432,medium
BASM-04702,0.0179,0.903,0.0569,OP-B-042,ST-B-01,0.2071,low
BASM-04703,0.0303,1.143,0.0479,OP-B-049,ST-B-19,0.3357,medium
BASM-04704,0.0265,1.02,0.0682,OP-B-052,ST-B-21,0.2396,low
BASM-04705,0.0145,0.983,0.0618,OP-B-049,ST-B-25,0.1559,low
BASM-04706,0.0292,1.214,0.0238,OP-B-141,ST-B-05,0.2793,medium
BASM-04707,0.0294,1.341,0.066,OP-B-099,ST-B-18,0.4412,medium
BASM-04708,0.0122,0.836,0.0324,OP-B-023,ST-B-13,0.199,low
BASM-04709,0.0305,1.868,0.0315,OP-B-091,ST-B-09,0.5336,high
BASM-04710,0.0204,1.227,0.0801,OP-B-089,ST-B-17,0.2453,low
BASM-04711,0.0101,1.07,0.012,OP-B-122,ST-B-07,0.2019,low
BASM-04712,0.0208,1.261,0.0135,OP-B-079,ST-B-21,0.1404,low
BASM-04713,0.0095,1.23,0.0384,OP-B-138,ST-B-16,0.2797,medium
BASM-04714,0.0126,0.372,0.1416,OP-B-045,ST-B-01,0.5442,high
BASM-04715,0.0103,0.631,0.107,OP-B-070,ST-B-18,0.4955,medium
BASM-04716,0.0135,1.183,0.0188,OP-B-064,ST-B-22,0.1405,low
BASM-04717,0.0228,0.813,0.1024,OP-B-115,ST-B-18,0.3536,medium
BASM-04718,0.0241,0.92,0.0252,OP-B-148,ST-B-02,0.1887,low
BASM-04719,0.0296,0.921,0.066,OP-B-096,ST-B-09,0.3733,medium
BASM-04720,0.0093,0.94,0.0109,OP-B-125,ST-B-28,0.1625,low
BASM-04721,0.0263,0.952,0.0769,OP-B-144,ST-B-03,0.2971,medium
BASM-04722,0.0285,0.822,0.0404,OP-B-123,ST-B-25,0.304,medium
BASM-04723,0.0234,0.783,0.0776,OP-B-029,ST-B-02,0.4078,medium
BASM-04724,0.0175,1.363,0.0634,OP-B-104,ST-B-18,0.3089,medium
BASM-04725,0.0105,0.898,0.0099,OP-B-088,ST-B-12,0.1579,low
BASM-04726,0.0228,1.548,0.0541,OP-B-044,ST-B-08,0.3613,medium
BASM-04727,0.0415,1.066,0.0362,OP-B-062,ST-B-16,0.3554,medium
BASM-04728,0.0244,1.068,0.0183,OP-B-002,ST-B-05,0.1274,low
BASM-04729,0.0273,1.584,0.0582,OP-B-092,ST-B-19,0.4601,medium
BASM-04730,0.0315,1.608,0.0233,OP-B-051,ST-B-06,0.4772,medium
BASM-04731,0.017,0.717,0.0022,OP-B-007,ST-B-02,0.1026,low
BASM-04732,0.0243,0.729,0.0075,OP-B-110,ST-B-03,0.2139,low
BASM-04733,0.0233,0.573,0.049,OP-B-136,ST-B-24,0.3464,medium
BASM-04734,0.0216,1.022,0.0165,OP-B-055,ST-B-03,0.1182,low
BASM-04735,0.0126,0.923,0.0178,OP-B-106,ST-B-19,0.165,low
BASM-04736,0.0238,0.824,0.0658,OP-B-105,ST-B-30,0.3056,medium
BASM-04737,0.0169,0.978,0.0784,OP-B-059,ST-B-08,0.2016,low
BASM-04738,0.0004,0.926,0.038,OP-B-046,ST-B-27,0.2845,medium
BASM-04739,0.0152,1.269,0.0212,OP-B-146,ST-B-16,0.2207,low
BASM-04740,0.0138,1.034,0.0605,OP-B-038,ST-B-23,0.2609,medium
BASM-04741,0.0187,1.303,0.0516,OP-B-129,ST-B-09,0.2479,low
BASM-04742,0.0181,1.117,0.0653,OP-B-065,ST-B-14,0.1547,low
BASM-04743,0.0318,0.501,0.0302,OP-B-085,ST-B-06,0.4623,medium
BASM-04744,0.0162,0.743,0.0945,OP-B-049,ST-B-18,0.3548,medium
BASM-04745,0.0178,0.723,0.0254,OP-B-147,ST-B-24,0.193,low
BASM-04746,0.0073,1.21,0.0819,OP-B-005,ST-B-05,0.4136,medium
BASM-04747,0.0111,1.407,0.0282,OP-B-061,ST-B-03,0.3091,medium
BASM-04748,0.0117,1.369,0.0317,OP-B-036,ST-B-11,0.2974,medium
BASM-04749,0.0111,0.871,0.0131,OP-B-087,ST-B-11,0.1475,low
BASM-04750,0.0104,0.639,0.0304,OP-B-010,ST-B-03,0.2672,medium
BASM-04751,0.0022,0.673,0.0203,OP-B-001,ST-B-10,0.3015,medium
BASM-04752,0.0233,0.913,0.0685,OP-B-145,ST-B-15,0.2133,low
BASM-04753,0.0248,0.391,0.0402,OP-B-057,ST-B-15,0.4067,medium
BASM-04754,0.0211,0.786,0.2014,OP-B-085,ST-B-27,0.5548,high
BASM-04755,0.0249,1.247,0.0627,OP-B-029,ST-B-03,0.3024,medium
BASM-04756,0.0254,1.079,0.0475,OP-B-114,ST-B-03,0.2,low
BASM-04757,0.027,1.485,0.0396,OP-B-122,ST-B-25,0.4372,medium
BASM-04758,0.0259,1.313,0.0837,OP-B-031,ST-B-12,0.4188,medium
BASM-04759,0.0019,1.486,0.0323,OP-B-068,ST-B-11,0.4229,medium
BASM-04760,0.0174,1.032,0.0159,OP-B-040,ST-B-05,0.085,low
BASM-04761,0.0012,1.464,0.0311,OP-B-038,ST-B-02,0.4711,medium
BASM-04762,0.0167,0.69,0.0856,OP-B-007,ST-B-06,0.332,medium
BASM-04763,0.0233,1.344,0.0464,OP-B-096,ST-B-06,0.2861,medium
BASM-04764,0.0282,1.02,0.0658,OP-B-103,ST-B-07,0.3171,medium
BASM-04765,0.0218,1.081,0.0793,OP-B-103,ST-B-25,0.2266,low
BASM-04766,0.0028,0.397,0.1042,OP-B-106,ST-B-08,0.6619,high
BASM-04767,0.0066,0.878,0.0417,OP-B-008,ST-B-28,0.3218,medium
BASM-04768,0.0358,1.013,0.0703,OP-B-072,ST-B-28,0.3891,medium
BASM-04769,0.0122,1.076,0.0388,OP-B-135,ST-B-07,0.1575,low
BASM-04770,0.0147,1.097,0.028,OP-B-131,ST-B-22,0.1914,low
BASM-04771,0.0245,0.78,0.0201,OP-B-112,ST-B-05,0.2025,low
BASM-04772,0.0247,1.383,0.0694,OP-B-096,ST-B-12,0.4133,medium
BASM-04773,0.0006,1.434,0.0324,OP-B-134,ST-B-05,0.4225,medium
BASM-04774,0.0167,0.826,0.0508,OP-B-092,ST-B-09,0.2032,low
BASM-04775,0.0264,1.078,0.0253,OP-B-004,ST-B-21,0.1269,low
BASM-04776,0.0208,1.173,0.04,OP-B-073,ST-B-20,0.1961,low
BASM-04777,0.0232,1.056,0.0363,OP-B-103,ST-B-21,0.1736,low
BASM-04778,0.0053,1.197,0.1089,OP-B-110,ST-B-05,0.4194,medium
BASM-04779,0.0184,1.063,0.0445,OP-B-115,ST-B-04,0.1602,low
BASM-04780,0.009,1.187,0.0232,OP-B-067,ST-B-14,0.2768,medium
BASM-04781,0.0001,0.938,0.0101,OP-B-088,ST-B-24,0.2563,medium
BASM-04782,0.0205,0.648,0.0871,OP-B-135,ST-B-02,0.3532,medium
BASM-04783,0.0088,1.375,0.0872,OP-B-129,ST-B-15,0.3929,medium
BASM-04784,0.0251,0.766,0.0403,OP-B-106,ST-B-25,0.2898,medium
BASM-04785,0.0207,1.104,0.0701,OP-B-060,ST-B-26,0.2066,low
BASM-04786,0.0376,1.503,0.0476,OP-B-121,ST-B-06,0.5593,high
BASM-04787,0.0284,1.009,0.0107,OP-B-104,ST-B-09,0.1596,low
BASM-04788,0.0075,0.93,0.0212,OP-B-143,ST-B-26,0.1462,low
BASM-04789,0.0072,0.59,0.0876,OP-B-108,ST-B-16,0.4879,medium
BASM-04790,0.0187,0.671,0.0174,OP-B-105,ST-B-12,0.1891,low
BASM-04791,0.0146,1.756,0.0229,OP-B-095,ST-B-01,0.4321,medium
BASM-04792,0.0297,1.017,0.0157,OP-B-100,ST-B-30,0.156,low
BASM-04793,0.0178,1.292,0.0088,OP-B-038,ST-B-29,0.1659,low
BASM-04794,0.0104,0.842,0.0878,OP-B-099,ST-B-06,0.3461,medium
BASM-04795,0.0226,1.399,0.0531,OP-B-043,ST-B-24,0.345,medium
BASM-04796,0.0139,0.983,0.0419,OP-B-027,ST-B-22,0.1638,low
BASM-04797,0.0045,0.757,0.0534,OP-B-115,ST-B-28,0.3329,medium
BASM-04798,0.015,0.988,0.0354,OP-B-144,ST-B-27,0.107,low
BASM-04799,0.0275,0.694,0.0653,OP-B-134,ST-B-07,0.3521,medium
BASM-04800,0.0189,1.275,0.0099,OP-B-028,ST-B-11,0.188,low
BASM-04801,0.0064,0.679,0.0291,OP-B-006,ST-B-12,0.3649,medium
BASM-04802,0.0138,0.986,0.0565,OP-B-138,ST-B-22,0.1488,low
BASM-04803,0.0117,1.24,0.0381,OP-B-140,ST-B-23,0.2817,medium
BASM-04804,0.0157,0.884,0.0149,OP-B-052,ST-B-26,0.2012,low
BASM-04805,0.0201,1.128,0.0609,OP-B-133,ST-B-30,0.2122,low
BASM-04806,0.023,0.868,0.0937,OP-B-117,ST-B-14,0.3278,medium
BASM-04807,0.0204,0.478,0.0352,OP-B-072,ST-B-30,0.2495,low
BASM-04808,0.0134,1.007,0.1152,OP-B-009,ST-B-11,0.3251,medium
BASM-04809,0.0088,0.909,0.0809,OP-B-098,ST-B-04,0.3358,medium
BASM-04810,0.0095,1.007,0.0639,OP-B-030,ST-B-12,0.2936,medium
BASM-04811,0.0123,0.562,0.0147,OP-B-075,ST-B-11,0.3248,medium
BASM-04812,0.0059,0.892,0.0107,OP-B-073,ST-B-20,0.2112,low
BASM-04813,0.0185,1.011,0.0624,OP-B-072,ST-B-13,0.133,low
BASM-04814,0.0244,0.975,0.0549,OP-B-053,ST-B-08,0.1578,low
BASM-04815,0.0145,1.01,0.0485,OP-B-105,ST-B-03,0.2204,low
BASM-04816,0.0288,1.06,0.0466,OP-B-127,ST-B-14,0.2877,medium
BASM-04817,0.0372,0.546,0.035,OP-B-052,ST-B-10,0.4829,medium
BASM-04818,0.0114,1.111,0.0295,OP-B-104,ST-B-09,0.1728,low
BASM-04819,0.0041,1.077,0.0778,OP-B-027,ST-B-16,0.3204,medium
BASM-04820,0.0085,1.29,0.0101,OP-B-036,ST-B-10,0.213,low
BASM-04821,0.026,0.3,0.184,OP-B-056,ST-B-12,0.7307,high
BASM-04822,0.0046,1.113,0.1221,OP-B-149,ST-B-04,0.4932,medium
BASM-04823,0.0215,1.372,0.1024,OP-B-149,ST-B-21,0.4396,medium
BASM-04824,0.0335,0.834,0.0514,OP-B-068,ST-B-27,0.368,medium
BASM-04825,-0.0021,0.782,0.0944,OP-B-146,ST-B-30,0.5041,high
BASM-04826,0.0182,1.469,0.0147,OP-B-065,ST-B-13,0.2186,low
BASM-04827,0.0262,1.221,0.0208,OP-B-089,ST-B-16,0.2173,low
BASM-04828,0.0181,1.516,0.0463,OP-B-067,ST-B-23,0.3408,medium
BASM-04829,0.0052,0.967,0.0225,OP-B-084,ST-B-23,0.2725,medium
BASM-04830,0.0245,0.732,0.0093,OP-B-060,ST-B-06,0.214,low
BASM-04831,0.0269,0.957,0.091,OP-B-086,ST-B-01,0.3252,medium
BASM-04832,0.0369,1.293,0.1081,OP-B-079,ST-B-10,0.5475,high
BASM-04833,0.0165,0.831,0.0126,OP-B-054,ST-B-22,0.123,low
BASM-04834,0.0276,1.226,0.0427,OP-B-040,ST-B-13,0.2734,medium
BASM-04835,0.0143,1.372,0.0886,OP-B-008,ST-B-16,0.3809,medium
BASM-04836,0.003,1.238,0.067,OP-B-052,ST-B-24,0.4421,medium
BASM-04837,0.0154,1.079,0.1016,OP-B-013,ST-B-28,0.3083,medium
BASM-04838,0.0331,0.795,0.0925,OP-B-132,ST-B-12,0.4436,medium
BASM-04839,0.0291,1.366,0.0603,OP-B-146,ST-B-09,0.3566,medium
BASM-04840,0.0125,0.776,0.032,OP-B-104,ST-B-05,0.2215,low
BASM-04841,0.0141,0.823,0.07,OP-B-030,ST-B-24,0.2552,medium
BASM-04842,0.018,0.792,0.0138,OP-B-074,ST-B-12,0.0911,low
BASM-04843,0.0219,1.144,0.103,OP-B-009,ST-B-07,0.3022,medium
BASM-04844,0.007,1.085,0.0707,OP-B-069,ST-B-29,0.345,medium
BASM-04845,0.0208,1.075,0.069,OP-B-121,ST-B-10,0.1663,low
BASM-04846,0.0156,0.808,0.1384,OP-B-079,ST-B-14,0.3917,medium
BASM-04847,0.0028,1.429,0.0195,OP-B-121,ST-B-26,0.4089,medium
BASM-04848,0.0158,1.14,0.0931,OP-B-071,ST-B-28,0.2222,low
BASM-04849,0.0201,1.406,0.0285,OP-B-111,ST-B-16,0.2737,medium
BASM-04850,0.0115,0.995,0.0436,OP-B-010,ST-B-23,0.1398,low
BASM-04851,0.0148,0.669,0.0617,OP-B-135,ST-B-10,0.3498,medium
BASM-04852,0.0243,1.043,0.0396,OP-B-049,ST-B-25,0.2027,low
BASM-04853,0.0132,1.39,0.022,OP-B-054,ST-B-25,0.2113,low
BASM-04854,0.0407,1.168,0.0774,OP-B-115,ST-B-24,0.4956,medium
BASM-04855,0.0379,0.85,0.0192,OP-B-019,ST-B-02,0.326,medium
BASM-04856,0.0023,1.247,0.0501,OP-B-012,ST-B-11,0.3736,medium
BASM-04857,0.0177,1.2,0.0189,OP-B-105,ST-B-15,0.1864,low
BASM-04858,0.015,1.116,0.0684,OP-B-140,ST-B-10,0.2124,low
BASM-04859,0.0427,0.992,0.0511,OP-B-068,ST-B-26,0.4664,medium
BASM-04860,0.0268,0.889,0.1063,OP-B-049,ST-B-20,0.3665,medium
BASM-04861,0.0244,0.724,0.0087,OP-B-089,ST-B-01,0.2509,medium
BASM-04862,0.0285,0.526,0.057,OP-B-001,ST-B-11,0.4151,medium
BASM-04863,0.0181,0.761,0.0399,OP-B-098,ST-B-09,0.1726,low
BASM-04864,0.0101,0.677,0.0065,OP-B-065,ST-B-21,0.2384,low
BASM-04865,0.0066,1.096,0.0143,OP-B-025,ST-B-25,0.2247,low
BASM-04866,0.0139,0.795,0.0735,OP-B-123,ST-B-18,0.2267,low
BASM-04867,0.0167,0.853,0.0227,OP-B-148,ST-B-01,0.0826,low
BASM-04868,-0.0016,1.008,0.03,OP-B-086,ST-B-25,0.2778,medium
BASM-04869,0.0042,1.193,0.0572,OP-B-010,ST-B-12,0.3616,medium
BASM-04870,0.0244,1.15,0.0133,OP-B-002,ST-B-11,0.1336,low
BASM-04871,0.0089,0.824,0.0266,OP-B-093,ST-B-29,0.1951,low
BASM-04872,0.0173,0.744,0.0524,OP-B-055,ST-B-11,0.222,low
BASM-04873,0.0281,0.406,0.025,OP-B-142,ST-B-10,0.4066,medium
BASM-04874,0.015,1.262,0.0282,OP-B-027,ST-B-03,0.2921,medium
BASM-04875,0.0261,0.89,0.0306,OP-B-035,ST-B-13,0.2013,low
BASM-04876,0.035,0.943,0.0495,OP-B-096,ST-B-29,0.3505,medium
BASM-04877,0.0197,0.999,0.114,OP-B-085,ST-B-18,0.3029,medium
BASM-04878,0.0271,0.763,0.084,OP-B-031,ST-B-23,0.4254,medium
BASM-04879,0.0075,1.373,0.0153,OP-B-107,ST-B-20,0.351,medium
BASM-04880,0.0221,1.122,0.0905,OP-B-042,ST-B-22,0.2658,medium
BASM-04881,0.0291,1.223,0.0339,OP-B-041,ST-B-23,0.2256,low
BASM-04882,0.0195,1.481,0.053,OP-B-032,ST-B-18,0.3687,medium
BASM-04883,0.0083,1.331,0.0891,OP-B-054,ST-B-01,0.4613,medium
BASM-04884,0.0103,1.371,0.0577,OP-B-041,ST-B-12,0.3756,medium
BASM-04885,0.0018,0.8,0.0089,OP-B-133,ST-B-14,0.2749,medium
BASM-04886,0.0162,1.157,0.0616,OP-B-072,ST-B-24,0.2197,low
BASM-04887,0.0278,1.207,0.0745,OP-B-125,ST-B-16,0.3331,medium
BASM-04888,0.0207,0.885,0.0304,OP-B-001,ST-B-09,0.1675,low
BASM-04889,0.0167,0.979,0.0385,OP-B-124,ST-B-25,0.1402,low
BASM-04890,0.0135,0.706,0.0463,OP-B-072,ST-B-04,0.2919,medium
BASM-04891,0.017,0.644,0.0242,OP-B-123,ST-B-13,0.2813,medium
BASM-04892,0.0069,1.153,0.0187,OP-B-110,ST-B-11,0.2179,low
BASM-04893,0.0167,1.106,0.0184,OP-B-042,ST-B-01,0.0273,low
BASM-04894,0.0247,1.291,0.0189,OP-B-134,ST-B-19,0.2198,low
BASM-04895,-0.0045,0.865,0.061,OP-B-120,ST-B-29,0.4637,medium
BASM-04896,0.0267,0.79,0.0086,OP-B-146,ST-B-26,0.2643,medium
BASM-04897,0.0233,0.71,0.0374,OP-B-073,ST-B-21,0.2006,low
BASM-04898,0.0023,1.127,0.0351,OP-B-116,ST-B-02,0.3348,medium
BASM-04899,0.0119,0.801,0.0111,OP-B-110,ST-B-11,0.1367,low
BASM-04900,-0.0043,1.164,0.0667,OP-B-105,ST-B-18,0.4863,medium
BASM-04901,0.0346,0.902,0.0243,OP-B-023,ST-B-23,0.3137,medium
BASM-04902,0.021,1.425,0.0786,OP-B-136,ST-B-06,0.3993,medium
BASM-04903,0.0245,1.105,0.0085,OP-B-040,ST-B-08,0.0737,low
BASM-04904,0.002,1.297,0.0311,OP-B-094,ST-B-21,0.3724,medium
BASM-04905,0.0263,1.215,0.0342,OP-B-115,ST-B-04,0.2342,low
BASM-04906,0.0317,1.001,0.0941,OP-B-056,ST-B-12,0.3436,medium
BASM-04907,0.0109,0.637,0.0322,OP-B-109,ST-B-02,0.2751,medium
BASM-04908,0.0267,1.47,0.193,OP-B-023,ST-B-07,0.6981,high
BASM-04909,0.0188,1.212,0.0337,OP-B-147,ST-B-11,0.1608,low
