inspection_id,vibration_rms,kurtosis,temperature,hardness_check,roundness_check,inspection_result,inspection_risk_score,inspection_risk_level
BINSP-06039,0.8787,2.4268,48.49,63.47,1.487,pass,0.1618,low
BINSP-06040,0.3643,3.5061,47.38,60.7,2.482,pass,0.1223,low
BINSP-06041,0.8196,5.3059,56.99,60.62,3.185,pass,0.233,low
BINSP-06042,0.7401,5.1531,50.89,62.82,2.769,pass,0.2203,low
BINSP-06043,0.9177,1.7597,49.64,62.9,1.958,pass,0.1524,low
BINSP-06044,0.2734,3.6846,43.72,62.12,2.001,pass,0.1136,low
BINSP-06045,1.1087,5.9352,52.92,65.01,3.071,pass,0.3056,medium
BINSP-06046,1.1728,6.4399,53.01,60.78,3.549,pass,0.2693,medium
BINSP-06047,0.9227,4.3156,47.56,62.53,2.694,pass,0.2,low
BINSP-06048,0.8381,3.6012,52.28,63.68,1.627,pass,0.2002,low
BINSP-06049,1.2326,5.5285,62.22,61.94,4.075,pass,0.3038,medium
BINSP-06050,1.2566,5.5551,54.06,59.1,4.485,pass,0.2976,medium
BINSP-06051,1.5773,6.5111,60.17,54.1,5.015,warning,0.4417,medium
BINSP-06052,1.0972,2.9329,48.54,56.3,2.751,pass,0.2364,low
BINSP-06053,1.1028,4.0622,55.29,61.55,3.197,pass,0.2253,low
BINSP-06054,1.7817,8.4452,64.55,60.47,4.798,warning,0.4118,medium
BINSP-06055,0.8639,4.1426,51.06,62.34,3.606,pass,0.2123,low
BINSP-06056,1.0551,6.2752,51.62,61.3,3.964,pass,0.2592,medium
BINSP-06057,1.2275,4.0626,56.9,61.08,2.753,pass,0.2273,low
BINSP-06058,0.8817,4.3124,46.69,62.21,2.564,pass,0.1876,low
BINSP-06059,1.2885,4.8547,50.52,62.04,2.388,pass,0.2358,low
BINSP-06060,0.8498,3.2193,45.15,63.57,1.767,pass,0.1692,low
BINSP-06061,0.6455,4.6009,43.67,60.88,2.398,pass,0.148,low
BINSP-06062,0.7065,2.9411,44.1,62.85,2.124,pass,0.1433,low
BINSP-06063,1.4529,5.0989,56.87,61.43,3.554,pass,0.2789,medium
BINSP-06064,0.966,6.3252,51.14,60.36,3.289,pass,0.2492,low
BINSP-06065,1.8001,7.6102,62.06,54.6,4.043,warning,0.4669,medium
BINSP-06066,0.7843,4.3508,42.84,61.94,2.978,pass,0.1693,low
BINSP-06067,1.2124,6.2697,53.52,58.81,3.478,pass,0.2993,medium
BINSP-06068,0.8953,4.9726,41.86,58.77,2.887,pass,0.2047,low
BINSP-06069,2.5932,8.4583,74.92,61.67,5.887,warning,0.5201,high
BINSP-06070,1.4636,6.8331,58.65,60.93,4.294,pass,0.3238,medium
BINSP-06071,0.4315,2.6391,40.15,62.71,2.271,pass,0.104,low
BINSP-06072,1.6772,5.3232,60.34,55.79,3.627,warning,0.3837,medium
BINSP-06073,1.326,5.3293,56.19,60.42,3.786,pass,0.2771,medium
BINSP-06074,1.4741,7.1225,59.63,68.33,5.385,warning,0.4557,medium
BINSP-06075,2.056,8.0857,58.49,61.03,3.123,pass,0.376,medium
BINSP-06076,2.2635,8.2812,69.48,61.19,6.03,warning,0.4693,medium
BINSP-06077,1.3941,5.7854,63.22,62.98,4.159,pass,0.3404,medium
BINSP-06078,0.7927,3.673,51.09,59.74,2.315,pass,0.1812,low
BINSP-06079,0.4844,3.493,44.79,58.26,2.983,pass,0.1645,low
BINSP-06080,0.5845,3.7771,46.35,59.88,2.439,pass,0.1518,low
BINSP-06081,0.4158,2.7342,39.39,62.53,1.021,pass,0.0845,low
BINSP-06082,0.8586,4.5996,43.75,59.35,1.837,pass,0.1798,low
BINSP-06083,1.2957,5.3694,57.5,62.13,3.29,pass,0.2825,medium
BINSP-06084,1.651,5.3222,59.24,60.64,5.275,pass,0.3251,medium
BINSP-06085,1.4686,7.5853,64.28,58.29,3.595,warning,0.3895,medium
BINSP-06086,1.6348,6.9371,62.16,59.99,4.018,pass,0.3608,medium
BINSP-06087,1.8405,7.7313,75.47,56.35,5.138,warning,0.5045,high
BINSP-06088,0.9712,3.9892,49.21,60.78,4.751,pass,0.2076,low
BINSP-06089,1.2097,4.6892,59.0,61.92,3.558,pass,0.2679,medium
BINSP-06090,0.6629,3.299,49.44,60.63,3.219,pass,0.1564,low
BINSP-06091,1.2347,6.359,55.07,63.23,3.852,pass,0.313,medium
BINSP-06092,1.1926,4.3705,49.79,56.62,2.554,pass,0.2691,medium
BINSP-06093,0.5765,3.2035,37.56,60.24,2.451,pass,0.1047,low
BINSP-06094,1.3517,5.8401,63.08,60.02,2.993,pass,0.3091,medium
BINSP-06095,0.7002,4.4169,44.78,60.02,2.404,pass,0.1651,low
BINSP-06096,1.6511,6.5677,66.08,59.57,3.855,pass,0.3722,medium
BINSP-06097,1.4348,7.1066,57.3,62.58,6.163,pass,0.3678,medium
BINSP-06098,0.7437,3.3728,45.02,57.98,1.848,pass,0.172,low
BINSP-06099,1.6337,6.8602,65.02,60.4,5.814,warning,0.3843,medium
BINSP-06100,0.6346,3.3149,43.79,60.82,2.072,pass,0.1189,low
BINSP-06101,0.7794,3.1391,44.64,62.89,2.937,pass,0.1646,low
BINSP-06102,0.6495,4.5882,48.86,62.29,3.222,pass,0.1931,low
BINSP-06103,0.3629,2.8705,41.83,60.19,2.047,pass,0.0932,low
BINSP-06104,0.7315,2.6258,45.14,60.66,1.372,pass,0.1106,low
BINSP-06105,0.2811,3.2779,37.6,61.77,1.952,pass,0.0794,low
BINSP-06106,0.5686,3.2851,43.73,63.05,1.583,pass,0.1357,low
BINSP-06107,1.3709,5.453,54.53,60.68,3.578,pass,0.2709,medium
BINSP-06108,1.776,7.8951,70.57,64.07,5.996,warning,0.4731,medium
BINSP-06109,1.295,4.4917,46.4,57.96,1.353,pass,0.2328,low
BINSP-06110,1.3121,5.7704,52.38,63.93,3.123,pass,0.2993,medium
BINSP-06111,0.8351,5.7529,47.2,57.49,2.891,pass,0.2534,medium
BINSP-06112,1.1734,7.427,53.69,58.68,3.666,pass,0.3244,medium
BINSP-06113,0.2386,2.7159,45.14,62.09,0.988,pass,0.0839,low
BINSP-06114,0.8265,5.2304,58.77,59.34,4.053,pass,0.2677,medium
BINSP-06115,1.1232,4.2376,49.63,60.92,2.913,pass,0.2006,low
BINSP-06116,0.6709,3.6843,44.36,64.27,1.938,pass,0.1757,low
BINSP-06117,0.9183,5.1936,50.41,60.17,2.281,pass,0.2115,low
BINSP-06118,0.08,3.659,41.94,63.1,3.774,pass,0.1292,low
BINSP-06119,0.8675,4.7712,52.2,60.72,3.708,pass,0.2142,low
BINSP-06120,1.9064,8.4815,66.59,56.32,4.715,warning,0.4896,medium
BINSP-06121,1.0913,6.336,56.47,60.74,4.152,pass,0.281,medium
BINSP-06122,1.3596,5.88,51.78,65.74,3.52,pass,0.3348,medium
BINSP-06123,1.4571,5.7612,52.85,61.4,4.984,pass,0.2955,medium
BINSP-06124,0.7764,5.0125,45.69,63.14,2.71,pass,0.2066,low
BINSP-06125,0.7905,4.3138,44.87,61.81,2.643,pass,0.1701,low
BINSP-06126,1.5245,5.6507,60.5,64.17,3.951,pass,0.3532,medium
BINSP-06127,0.5657,3.472,41.9,63.67,2.196,pass,0.1497,low
BINSP-06128,1.5925,8.3318,61.85,57.94,5.159,warning,0.4291,medium
BINSP-06129,1.196,5.5848,53.7,55.25,3.48,pass,0.3383,medium
BINSP-06130,1.3745,6.7186,57.75,63.83,4.942,pass,0.3612,medium
BINSP-06131,0.7954,3.8702,44.35,62.36,0.918,pass,0.1473,low
BINSP-06132,0.7685,3.3279,38.06,62.32,1.393,pass,0.1182,low
BINSP-06133,0.9633,4.3761,44.96,60.36,2.489,pass,0.1795,low
BINSP-06134,0.9621,4.9982,56.16,60.34,3.482,pass,0.242,low
BINSP-06135,1.7329,6.0646,60.89,57.6,3.94,warning,0.381,medium
BINSP-06136,1.2344,5.2402,49.49,59.6,2.367,pass,0.2414,low
BINSP-06137,2.0079,6.7133,73.73,62.07,5.36,warning,0.4392,medium
BINSP-06138,1.3842,5.9351,57.16,58.43,4.395,pass,0.3339,medium
BINSP-06139,2.0462,8.4371,66.96,57.72,4.68,warning,0.4784,medium
BINSP-06140,1.1986,6.3814,54.88,61.32,3.578,pass,0.2782,medium
BINSP-06141,2.7704,8.6783,77.26,61.27,6.693,warning,0.5489,high
BINSP-06142,1.4284,6.367,56.3,65.48,4.036,pass,0.3672,medium
BINSP-06143,0.9664,4.4778,49.69,60.31,2.612,pass,0.2,low
BINSP-06144,1.207,4.8969,46.39,60.24,2.488,pass,0.214,low
BINSP-06145,1.2103,4.4564,51.98,62.34,3.87,pass,0.2497,low
BINSP-06146,1.2922,5.483,50.64,60.29,3.072,pass,0.2524,medium
BINSP-06147,1.0077,3.7523,47.19,60.56,2.987,pass,0.1807,low
BINSP-06148,1.5301,6.7953,66.14,67.73,4.237,warning,0.4524,medium
BINSP-06149,0.9808,3.8113,53.83,61.45,3.896,pass,0.2135,low
BINSP-06150,1.1687,5.466,49.09,59.14,3.708,pass,0.2628,medium
BINSP-06151,0.5116,4.8149,54.88,58.75,3.807,pass,0.2295,low
BINSP-06152,0.611,3.9705,41.37,62.25,1.832,pass,0.1353,low
BINSP-06153,1.3485,4.756,48.57,61.27,1.739,pass,0.2123,low
BINSP-06154,0.5833,4.1984,49.83,63.09,3.419,pass,0.1982,low
BINSP-06155,1.0864,5.0892,50.85,63.21,3.058,pass,0.2528,medium
BINSP-06156,1.6906,6.2695,59.21,55.25,3.679,warning,0.4085,medium
BINSP-06157,1.0036,4.6903,52.7,61.13,4.425,pass,0.2305,low
BINSP-06158,1.3337,5.7245,56.49,63.71,3.814,pass,0.3188,medium
BINSP-06159,0.7065,4.1396,47.98,59.62,3.79,pass,0.1934,low
BINSP-06160,1.5111,4.2325,51.51,61.15,2.547,pass,0.2313,low
BINSP-06161,1.4154,6.2412,53.19,61.98,3.857,pass,0.2985,medium
BINSP-06162,1.675,5.5742,55.78,61.06,2.242,pass,0.2792,medium
BINSP-06163,2.0499,7.5142,65.6,60.38,4.214,warning,0.4101,medium
BINSP-06164,2.2646,9.6119,69.28,52.0,5.917,fail,0.626,high
BINSP-06165,0.9371,4.7613,53.5,59.71,3.422,pass,0.2352,low
BINSP-06166,1.001,5.005,50.16,59.44,4.093,pass,0.2454,low
BINSP-06167,0.8896,2.7506,41.78,60.13,2.458,pass,0.134,low
BINSP-06168,0.9477,5.6183,54.04,57.55,1.495,pass,0.2642,medium
BINSP-06169,1.5536,7.0072,57.92,63.49,3.708,pass,0.3605,medium
BINSP-06170,0.8752,4.0297,49.01,60.41,3.61,pass,0.1927,low
BINSP-06171,1.314,6.558,57.85,60.93,3.279,pass,0.2928,medium
BINSP-06172,0.8855,5.1415,49.94,63.62,3.364,pass,0.2464,low
BINSP-06173,0.5225,3.7787,46.17,62.28,1.135,pass,0.1336,low
BINSP-06174,1.4823,6.5995,60.96,62.18,5.458,pass,0.3589,medium
BINSP-06175,1.5458,6.4727,55.27,62.26,4.942,pass,0.3366,medium
BINSP-06176,1.3836,6.2248,61.35,62.98,5.892,pass,0.3629,medium
BINSP-06177,0.3141,3.1582,47.12,58.06,1.834,pass,0.1426,low
BINSP-06178,0.9338,4.6938,52.33,60.3,3.307,pass,0.2194,low
BINSP-06179,1.4559,6.269,53.94,60.35,4.848,pass,0.3113,medium
BINSP-06180,0.8792,4.9528,57.46,61.83,5.522,pass,0.2666,medium
BINSP-06181,0.7689,3.1129,47.03,63.42,1.038,pass,0.1567,low
BINSP-06182,2.2983,7.0981,73.37,64.35,4.492,warning,0.4902,medium
BINSP-06183,1.0378,4.8781,51.45,67.37,4.021,pass,0.3211,medium
BINSP-06184,1.3607,6.0976,54.01,65.11,2.873,pass,0.3296,medium
BINSP-06185,1.2217,5.585,56.19,61.43,3.391,pass,0.2679,medium
BINSP-06186,0.5883,3.8953,39.9,61.35,2.062,pass,0.1165,low
BINSP-06187,0.9606,6.2953,51.38,62.12,4.563,pass,0.2715,medium
BINSP-06188,0.8177,5.3255,51.69,59.45,3.032,pass,0.2311,low
BINSP-06189,1.3084,5.1778,53.13,62.06,4.567,pass,0.2791,medium
BINSP-06190,1.9144,7.9572,64.91,58.06,3.546,warning,0.4337,medium
BINSP-06191,1.5488,9.0693,67.09,58.68,5.155,warning,0.4473,medium
BINSP-06192,1.4199,6.6607,59.93,58.9,3.523,pass,0.3429,medium
BINSP-06193,0.6751,2.7964,42.22,60.19,2.966,pass,0.1263,low
BINSP-06194,0.6592,3.3701,42.09,63.11,2.033,pass,0.1446,low
BINSP-06195,0.5393,4.1544,48.58,60.11,2.0,pass,0.155,low
BINSP-06196,2.015,8.1126,72.82,65.22,5.893,warning,0.5183,high
BINSP-06197,1.7212,6.5632,60.73,63.21,4.115,pass,0.3738,medium
BINSP-06198,1.501,6.2011,59.96,62.02,4.082,pass,0.33,medium
BINSP-06199,0.991,4.5857,51.77,62.52,3.546,pass,0.2346,low
BINSP-06200,0.6188,3.5856,45.69,63.2,0.253,pass,0.1381,low
BINSP-06201,0.5934,3.7247,40.18,62.93,2.346,pass,0.1416,low
BINSP-06202,0.7238,4.1195,44.8,57.67,2.23,pass,0.194,low
BINSP-06203,1.1008,4.4944,52.15,61.79,4.356,pass,0.2407,low
BINSP-06204,1.4787,6.9543,55.2,62.74,3.36,pass,0.3295,medium
BINSP-06205,0.4034,3.4986,46.02,60.19,1.408,pass,0.1151,low
BINSP-06206,0.9424,4.088,54.17,58.47,3.617,pass,0.2453,low
BINSP-06207,0.6089,3.2584,45.05,59.3,2.02,pass,0.1425,low
BINSP-06208,1.1124,5.2199,55.8,60.01,4.041,pass,0.2676,medium
BINSP-06209,1.2613,4.8854,52.47,60.5,4.904,pass,0.2633,medium
BINSP-06210,2.0821,6.8538,71.79,60.21,5.577,warning,0.4391,medium
BINSP-06211,0.4562,2.5293,45.14,63.22,2.708,pass,0.1332,low
BINSP-06212,1.1629,6.2079,58.38,61.72,2.697,pass,0.2795,medium
BINSP-06213,0.9879,6.1103,55.46,59.91,3.698,pass,0.2728,medium
BINSP-06214,1.698,4.9523,65.09,61.64,3.483,pass,0.3236,medium
BINSP-06215,0.8204,5.1671,46.5,61.9,2.414,pass,0.1933,low
BINSP-06216,0.7858,4.5071,48.45,60.15,2.983,pass,0.1903,low
BINSP-06217,0.5292,4.1538,43.42,61.6,1.324,pass,0.1243,low
BINSP-06218,0.7,3.9328,47.87,61.04,3.497,pass,0.1648,low
BINSP-06219,1.3887,5.6574,61.88,62.32,3.966,pass,0.3207,medium
BINSP-06220,0.7218,6.8415,53.22,56.82,3.856,pass,0.309,medium
BINSP-06221,1.26,5.1388,50.89,61.28,5.136,pass,0.2624,medium
BINSP-06222,0.3726,2.3499,44.35,63.65,2.301,pass,0.1227,low
BINSP-06223,0.825,3.4308,50.26,62.86,2.958,pass,0.1926,low
BINSP-06224,0.4092,2.9099,39.26,64.02,1.69,pass,0.1174,low
BINSP-06225,0.6218,2.7406,41.46,62.32,2.772,pass,0.1242,low
BINSP-06226,1.674,5.9874,63.31,63.57,4.282,pass,0.3752,medium
BINSP-06227,0.4984,4.7681,46.31,59.71,3.344,pass,0.1787,low
BINSP-06228,0.8994,6.5947,58.45,58.66,4.072,pass,0.3095,medium
BINSP-06229,0.9314,4.9511,47.0,60.1,1.95,pass,0.1931,low
BINSP-06230,1.5169,5.795,59.34,62.4,4.347,pass,0.3297,medium
BINSP-06231,2.1444,9.9881,76.79,64.16,5.811,warning,0.5616,high
BINSP-06232,0.8469,4.0916,48.87,59.91,2.9,pass,0.1904,low
BINSP-06233,1.2658,6.3597,52.91,59.15,3.567,pass,0.2988,medium
BINSP-06234,1.3666,6.3349,54.71,60.13,2.624,pass,0.2856,medium
BINSP-06235,0.4034,2.8225,43.3,61.52,1.795,pass,0.0926,low
BINSP-06236,0.7001,2.8533,47.39,60.97,2.478,pass,0.1292,low
BINSP-06237,1.2176,5.4254,54.06,63.06,2.245,pass,0.2678,medium
BINSP-06238,1.4447,8.1701,63.16,60.09,4.285,pass,0.377,medium
BINSP-06239,0.5049,3.6285,48.39,61.54,2.589,pass,0.1432,low
BINSP-06240,1.0241,5.7077,61.44,63.43,3.615,pass,0.3067,medium
BINSP-06241,0.9,5.0832,57.26,60.93,2.915,pass,0.2274,low
BINSP-06242,1.0939,5.2942,49.66,58.89,4.159,pass,0.2652,medium
BINSP-06243,1.4344,7.2329,60.51,62.71,4.728,pass,0.3658,medium
BINSP-06244,0.8371,3.8614,50.04,60.94,1.408,pass,0.1557,low
BINSP-06245,1.0472,5.5319,46.47,59.61,2.972,pass,0.2307,low
BINSP-06246,1.5849,6.3651,56.48,57.17,3.527,pass,0.363,medium
BINSP-06247,1.1904,4.0001,50.0,61.42,2.808,pass,0.2058,low
BINSP-06248,0.7087,4.1508,49.0,57.71,3.509,pass,0.2224,low
BINSP-06249,0.8175,4.1764,48.33,64.21,3.056,pass,0.2219,low
BINSP-06250,1.2931,5.7265,53.75,64.74,3.782,pass,0.3218,medium
BINSP-06251,0.6949,3.8688,47.34,60.07,2.902,pass,0.1676,low
BINSP-06252,1.9117,7.2089,65.32,60.06,4.754,warning,0.4046,medium
BINSP-06253,1.3181,4.9328,60.62,60.06,4.643,pass,0.2993,medium
BINSP-06254,0.3657,3.6993,45.74,60.0,0.504,pass,0.1076,low
BINSP-06255,1.4459,7.982,56.28,68.37,4.632,warning,0.4511,medium
BINSP-06256,0.6907,3.1261,51.23,59.54,3.32,pass,0.1785,low
BINSP-06257,0.7693,2.9075,45.34,58.15,2.797,pass,0.1743,low
BINSP-06258,1.9435,8.4684,65.27,66.43,5.653,warning,0.51,high
BINSP-06259,1.1609,4.7158,51.22,58.95,3.057,pass,0.2496,low
BINSP-06260,1.8602,7.1644,69.07,61.99,4.417,warning,0.4094,medium
BINSP-06261,0.8685,5.9302,46.89,63.86,2.85,pass,0.2479,low
BINSP-06262,1.7963,7.1585,63.52,60.52,5.413,warning,0.3902,medium
BINSP-06263,1.4721,7.6822,68.44,61.53,4.694,warning,0.3862,medium
BINSP-06264,1.3637,5.5445,51.62,57.84,4.453,pass,0.3154,medium
BINSP-06265,0.9165,4.5828,53.82,62.46,2.266,pass,0.2199,low
BINSP-06266,1.3841,5.747,57.2,61.8,4.02,pass,0.2992,medium
BINSP-06267,0.6318,5.5223,49.83,62.64,3.505,pass,0.2225,low
BINSP-06268,1.0326,5.072,56.59,63.32,2.8,pass,0.2667,medium
BINSP-06269,1.3274,7.0232,57.95,57.54,3.159,pass,0.3528,medium
BINSP-06270,1.8134,6.2987,68.46,61.06,5.077,warning,0.3806,medium
BINSP-06271,0.4691,3.8807,40.44,62.12,1.945,pass,0.1196,low
BINSP-06272,1.5506,6.4984,62.7,55.64,4.273,warning,0.4162,medium
BINSP-06273,1.2719,4.8814,50.01,59.8,4.22,pass,0.258,medium
BINSP-06274,1.207,4.6996,52.21,59.48,3.609,pass,0.2545,medium
BINSP-06275,1.3192,6.0897,61.73,57.86,4.351,pass,0.3558,medium
BINSP-06276,1.058,4.1516,48.04,61.32,2.454,pass,0.187,low
BINSP-06277,1.8692,5.3747,64.48,56.45,3.902,warning,0.4058,medium
BINSP-06278,1.2186,4.3995,54.22,61.76,2.72,pass,0.2342,low
BINSP-06279,1.4507,7.9238,66.44,60.71,5.431,warning,0.388,medium
BINSP-06280,0.8963,4.4185,49.31,63.8,1.791,pass,0.2143,low
BINSP-06281,0.47,3.8745,50.74,61.35,3.142,pass,0.1573,low
BINSP-06282,1.177,7.2975,55.72,62.78,3.261,pass,0.3159,medium
BINSP-06283,1.4772,6.9384,60.11,63.16,4.38,pass,0.3642,medium
BINSP-06284,1.1152,6.1697,50.73,63.23,3.398,pass,0.2804,medium
BINSP-06285,0.7749,5.6731,51.11,58.75,2.759,pass,0.2401,low
BINSP-06286,1.0229,5.8485,58.63,59.58,2.65,pass,0.2731,medium
BINSP-06287,0.6101,3.6641,48.98,63.04,2.291,pass,0.1722,low
BINSP-06288,1.0288,7.5111,54.14,58.61,3.196,pass,0.3128,medium
BINSP-06289,0.7904,4.1081,51.62,59.34,1.989,pass,0.1937,low
BINSP-06290,1.3589,5.4792,55.37,61.58,3.301,pass,0.2738,medium
BINSP-06291,0.7682,5.521,40.2,59.0,2.133,pass,0.1884,low
BINSP-06292,0.6385,4.8468,48.88,64.72,2.688,pass,0.2276,low
BINSP-06293,1.1063,5.975,50.68,59.33,3.279,pass,0.2659,medium
BINSP-06294,0.5545,5.5924,48.86,60.79,1.42,pass,0.1685,low
BINSP-06295,1.4015,6.2614,60.93,66.22,3.901,warning,0.3883,medium
BINSP-06296,1.3919,6.1771,56.53,60.33,3.175,pass,0.2939,medium
BINSP-06297,0.5685,5.2028,50.98,60.99,2.58,pass,0.1799,low
BINSP-06298,1.1416,5.0444,54.66,63.98,3.861,pass,0.29,medium
BINSP-06299,0.6205,2.8695,47.24,56.95,0.323,pass,0.1577,low
BINSP-06300,1.1896,6.2803,56.8,64.38,2.908,pass,0.32,medium
BINSP-06301,1.0669,5.8676,50.36,61.3,2.35,pass,0.2282,low
BINSP-06302,2.1195,8.3781,68.63,60.53,5.697,warning,0.4582,medium
BINSP-06303,1.4551,6.5222,60.71,61.56,2.637,pass,0.3115,medium
BINSP-06304,0.9602,4.2717,50.66,59.11,3.238,pass,0.2242,low
BINSP-06305,0.8595,4.8964,52.67,60.08,2.663,pass,0.2149,low
BINSP-06306,1.5494,5.9554,59.27,59.72,4.259,pass,0.3322,medium
BINSP-06307,0.9649,3.8402,41.48,59.99,3.181,pass,0.1711,low
BINSP-06308,2.1277,8.7127,67.28,62.75,7.307,warning,0.4995,medium
BINSP-06309,0.619,2.2827,42.17,60.27,1.932,pass,0.0983,low
BINSP-06310,1.4076,5.5679,50.92,59.61,3.861,pass,0.2829,medium
BINSP-06311,0.6824,4.9827,51.32,60.81,2.626,pass,0.188,low
BINSP-06312,1.4254,5.5308,63.46,60.04,3.848,pass,0.3194,medium
BINSP-06313,0.6246,3.4605,44.77,60.47,2.559,pass,0.1356,low
BINSP-06314,1.5081,6.326,59.81,63.57,4.602,pass,0.3619,medium
BINSP-06315,1.3858,7.0031,55.7,59.4,3.818,pass,0.329,medium
BINSP-06316,0.7934,4.4032,49.93,59.22,2.611,pass,0.2033,low
BINSP-06317,1.078,5.6716,59.93,61.97,4.239,pass,0.2903,medium
BINSP-06318,1.2863,6.618,56.83,61.33,4.378,pass,0.3056,medium
BINSP-06319,0.7517,4.5069,49.35,58.01,1.634,pass,0.2069,low
BINSP-06320,1.5918,7.9978,66.57,56.69,4.981,warning,0.455,medium
BINSP-06321,0.6287,4.746,46.79,61.83,2.968,pass,0.1778,low
BINSP-06322,1.4657,5.7388,49.55,64.67,2.577,pass,0.3047,medium
BINSP-06323,2.1341,7.3434,67.11,60.0,4.303,warning,0.4246,medium
BINSP-06324,1.6988,5.1475,57.4,63.07,4.16,pass,0.331,medium
BINSP-06325,1.7138,7.5379,65.05,63.32,5.068,warning,0.4205,medium
BINSP-06326,0.8642,5.6224,60.02,61.79,2.596,pass,0.2519,medium
BINSP-06327,0.5385,3.3633,44.87,63.4,1.756,pass,0.1462,low
BINSP-06328,1.2294,5.5879,58.24,61.1,3.411,pass,0.2707,medium
BINSP-06329,0.9057,4.6085,52.81,60.01,2.86,pass,0.2163,low
BINSP-06330,1.7828,7.0801,59.14,66.13,6.409,warning,0.4545,medium
BINSP-06331,0.7758,3.7437,43.31,63.27,2.125,pass,0.168,low
BINSP-06332,0.7491,4.9887,56.82,65.13,2.858,pass,0.2734,medium
BINSP-06333,1.2432,4.5956,54.3,59.91,4.373,pass,0.2649,medium
BINSP-06334,1.205,5.1639,51.89,61.1,3.237,pass,0.2369,low
BINSP-06335,0.4224,3.8094,39.5,61.7,3.185,pass,0.1203,low
BINSP-06336,0.859,3.8081,57.01,58.05,3.417,pass,0.2473,low
BINSP-06337,0.5385,4.1605,40.72,60.95,2.527,pass,0.1221,low
BINSP-06338,1.0284,6.3158,57.3,60.2,4.484,pass,0.291,medium
BINSP-06339,1.5761,6.6935,62.52,59.35,3.734,pass,0.3591,medium
BINSP-06340,1.6135,6.6773,62.79,57.86,5.026,warning,0.4003,medium
BINSP-06341,0.4584,3.3953,42.52,58.0,1.807,pass,0.1428,low
BINSP-06342,1.9062,7.1877,65.15,63.08,5.087,warning,0.4242,medium
BINSP-06343,0.5879,3.0921,49.29,59.92,2.393,pass,0.1472,low
BINSP-06344,1.3128,3.107,52.43,59.2,3.838,pass,0.238,low
BINSP-06345,1.2362,5.2833,52.61,64.1,3.612,pass,0.2935,medium
BINSP-06346,1.3161,6.7928,57.24,66.82,3.782,warning,0.3878,medium
BINSP-06347,1.3769,6.6756,51.7,61.34,3.111,pass,0.2808,medium
BINSP-06348,0.6342,4.123,50.04,58.61,3.327,pass,0.2045,low
BINSP-06349,0.7688,3.8575,47.76,61.92,2.77,pass,0.1722,low
BINSP-06350,1.0406,4.1457,52.85,60.16,2.994,pass,0.2162,low
BINSP-06351,0.7034,3.5187,41.82,59.91,1.928,pass,0.1332,low
BINSP-06352,1.1521,7.4552,59.95,63.03,5.349,pass,0.3605,medium
BINSP-06353,0.3807,3.3654,43.29,61.51,1.898,pass,0.103,low
BINSP-06354,0.3461,2.6887,45.92,63.1,1.881,pass,0.1195,low
BINSP-06355,1.2873,4.0454,54.27,61.76,3.745,pass,0.2444,low
BINSP-06356,1.4743,5.4817,54.04,61.09,3.605,pass,0.274,medium
BINSP-06357,1.6942,5.7201,63.15,59.13,5.564,pass,0.3756,medium
BINSP-06358,1.351,7.7277,59.26,65.67,3.932,warning,0.4003,medium
BINSP-06359,0.7905,4.3081,50.94,59.88,3.124,pass,0.2008,low
BINSP-06360,0.3919,3.2378,50.84,61.51,1.819,pass,0.1259,low
BINSP-06361,1.5428,4.0969,60.68,58.47,3.508,pass,0.3091,medium
BINSP-06362,1.1377,4.4862,49.83,60.26,1.995,pass,0.2062,low
BINSP-06363,2.1154,7.0855,66.43,64.47,5.015,warning,0.4614,medium
BINSP-06364,1.2431,5.8749,61.34,58.58,4.579,pass,0.3366,medium
BINSP-06365,1.6725,6.6252,55.38,56.8,4.223,warning,0.3846,medium
BINSP-06366,0.3124,3.6599,50.0,61.22,2.826,pass,0.1335,low
BINSP-06367,1.1644,7.027,56.66,58.31,4.647,pass,0.3431,medium
BINSP-06368,1.2999,6.7507,60.63,60.72,5.227,pass,0.3315,medium
BINSP-06369,0.8182,3.5683,46.51,57.08,1.616,pass,0.197,low
BINSP-06370,1.8399,8.4496,66.46,60.83,4.97,warning,0.4191,medium
BINSP-06371,1.0494,5.2496,59.63,62.77,4.163,pass,0.2898,medium
BINSP-06372,0.5639,4.2622,36.45,58.87,1.648,pass,0.1321,low
BINSP-06373,2.1978,7.2209,69.71,59.96,5.068,warning,0.4453,medium
BINSP-06374,0.8546,5.0149,46.92,60.78,3.41,pass,0.1959,low
BINSP-06375,1.3163,7.3856,68.21,64.52,5.205,warning,0.4194,medium
BINSP-06376,0.9966,5.2105,44.68,64.26,4.007,pass,0.2552,medium
BINSP-06377,1.1651,4.5409,52.12,62.58,3.326,pass,0.2455,low
BINSP-06378,1.8582,7.1932,64.28,60.89,5.171,warning,0.3893,medium
BINSP-06379,0.9945,3.0796,51.32,59.75,2.567,pass,0.1875,low
BINSP-06380,0.9196,5.4087,56.98,64.52,2.45,pass,0.2804,medium
BINSP-06381,1.7011,5.9853,60.63,57.5,4.812,warning,0.3881,medium
BINSP-06382,1.9709,7.7033,61.69,59.61,5.124,warning,0.4175,medium
BINSP-06383,1.6492,7.6217,67.34,61.15,6.022,warning,0.4042,medium
BINSP-06384,0.8182,4.8576,51.15,62.59,1.049,pass,0.1967,low
