case_id,component_code,component_name,fault_type,severity,judgement,fault_level,rank_no
HCASE-04958,C012,卸荷阀,卸荷阀故障,0.08266,正常,正常,5
HCASE-04958,C001,液压泵总成,液压泵故障,0.07535,正常,正常,6
HCASE-04958,C005,蓄能器,蓄能器故障,0.07337,正常,正常,7
HCASE-04958,C006,冷却器,冷却器故障,0.05565,正常,正常,8
HCASE-04958,C008,液压油箱,油箱故障,0.0494,正常,正常,9
HCASE-04958,C011,管路总成,管路泄漏,0.04124,正常,正常,10
HCASE-04958,C003,作动筒,作动筒故障,0.03478,正常,正常,11
HCASE-04958,C007,过滤器,过滤器堵塞,0.00983,正常,正常,12
HCASE-04959,C006,冷却器,冷却器故障,0.73184,故障,重度故障,1
HCASE-04959,C008,液压油箱,油箱故障,0.31783,正常,轻微退化,2
HCASE-04959,C007,过滤器,过滤器堵塞,0.22833,正常,轻微退化,3
HCASE-04959,C005,蓄能器,蓄能器故障,0.14693,正常,轻微退化,4
HCASE-04959,C002,方向控制阀,方向阀故障,0.10407,正常,轻微退化,5
HCASE-04959,C004,溢流阀,溢流阀故障,0.08599,正常,正常,6
HCASE-04959,C003,作动筒,作动筒故障,0.08258,正常,正常,7
HCASE-04959,C001,液压泵总成,液压泵故障,0.07944,正常,正常,8
HCASE-04959,C009,单向阀,单向阀故障,0.06142,正常,正常,9
HCASE-04959,C011,管路总成,管路泄漏,0.05557,正常,正常,10
HCASE-04959,C010,节流阀,节流阀故障,0.02764,正常,正常,11
HCASE-04959,C012,卸荷阀,卸荷阀故障,0.02552,正常,正常,12
HCASE-04960,C012,卸荷阀,卸荷阀故障,0.6757,故障,中度故障,1
HCASE-04960,C009,单向阀,单向阀故障,0.35966,故障,中度故障,2
HCASE-04960,C004,溢流阀,溢流阀故障,0.25366,正常,轻微退化,3
HCASE-04960,C001,液压泵总成,液压泵故障,0.20319,正常,轻微退化,4
HCASE-04960,C006,冷却器,冷却器故障,0.18914,正常,轻微退化,5
HCASE-04960,C002,方向控制阀,方向阀故障,0.18829,正常,轻微退化,6
HCASE-04960,C008,液压油箱,油箱故障,0.14732,正常,轻微退化,7
HCASE-04960,C005,蓄能器,蓄能器故障,0.09099,正常,正常,8
HCASE-04960,C010,节流阀,节流阀故障,0.05268,正常,正常,9
HCASE-04960,C003,作动筒,作动筒故障,0.04356,正常,正常,10
HCASE-04960,C011,管路总成,管路泄漏,0.03864,正常,正常,11
HCASE-04960,C007,过滤器,过滤器堵塞,0.02287,正常,正常,12
HCASE-04961,C005,蓄能器,蓄能器故障,0.74654,故障,重度故障,1
HCASE-04961,C004,溢流阀,溢流阀故障,0.39101,故障,中度故障,2
HCASE-04961,C011,管路总成,管路泄漏,0.30731,正常,轻微退化,3
HCASE-04961,C001,液压泵总成,液压泵故障,0.17692,正常,轻微退化,4
HCASE-04961,C007,过滤器,过滤器堵塞,0.1237,正常,轻微退化,5
HCASE-04961,C012,卸荷阀,卸荷阀故障,0.11587,正常,轻微退化,6
HCASE-04961,C006,冷却器,冷却器故障,0.09802,正常,正常,7
HCASE-04961,C010,节流阀,节流阀故障,0.08292,正常,正常,8
HCASE-04961,C002,方向控制阀,方向阀故障,0.06936,正常,正常,9
HCASE-04961,C009,单向阀,单向阀故障,0.03524,正常,正常,10
HCASE-04961,C008,液压油箱,油箱故障,0.03093,正常,正常,11
HCASE-04961,C003,作动筒,作动筒故障,0.017,正常,正常,12
HCASE-04962,C005,蓄能器,蓄能器故障,0.74681,故障,重度故障,1
HCASE-04962,C004,溢流阀,溢流阀故障,0.26863,正常,轻微退化,2
HCASE-04962,C011,管路总成,管路泄漏,0.19945,正常,轻微退化,3
HCASE-04962,C002,方向控制阀,方向阀故障,0.09877,正常,正常,4
HCASE-04962,C012,卸荷阀,卸荷阀故障,0.08844,正常,正常,5
HCASE-04962,C010,节流阀,节流阀故障,0.08217,正常,正常,6
HCASE-04962,C008,液压油箱,油箱故障,0.06696,正常,正常,7
HCASE-04962,C006,冷却器,冷却器故障,0.03472,正常,正常,8
HCASE-04962,C001,液压泵总成,液压泵故障,0.02652,正常,正常,9
HCASE-04962,C003,作动筒,作动筒故障,0.01646,正常,正常,10
HCASE-04962,C007,过滤器,过滤器堵塞,0.00878,正常,正常,11
HCASE-04962,C009,单向阀,单向阀故障,0.00813,正常,正常,12
HCASE-04963,C001,液压泵总成,液压泵故障,0.73224,故障,重度故障,1
HCASE-04963,C011,管路总成,管路泄漏,0.41009,故障,中度故障,2
HCASE-04963,C008,液压油箱,油箱故障,0.37586,故障,中度故障,3
HCASE-04963,C012,卸荷阀,卸荷阀故障,0.35493,故障,中度故障,4
HCASE-04963,C005,蓄能器,蓄能器故障,0.17972,正常,轻微退化,5
HCASE-04963,C006,冷却器,冷却器故障,0.10037,正常,轻微退化,6
HCASE-04963,C002,方向控制阀,方向阀故障,0.07784,正常,正常,7
HCASE-04963,C004,溢流阀,溢流阀故障,0.07229,正常,正常,8
HCASE-04963,C009,单向阀,单向阀故障,0.05344,正常,正常,9
HCASE-04963,C010,节流阀,节流阀故障,0.04926,正常,正常,10
HCASE-04963,C007,过滤器,过滤器堵塞,0.02375,正常,正常,11
HCASE-04963,C003,作动筒,作动筒故障,0.02152,正常,正常,12
HCASE-04964,C004,溢流阀,溢流阀故障,0.73932,故障,重度故障,1
HCASE-04964,C012,卸荷阀,卸荷阀故障,0.43313,故障,中度故障,2
HCASE-04964,C005,蓄能器,蓄能器故障,0.36847,故障,中度故障,3
HCASE-04964,C009,单向阀,单向阀故障,0.30718,正常,轻微退化,4
HCASE-04964,C010,节流阀,节流阀故障,0.20679,正常,轻微退化,5
HCASE-04964,C002,方向控制阀,方向阀故障,0.13208,正常,轻微退化,6
HCASE-04964,C001,液压泵总成,液压泵故障,0.05846,正常,正常,7
HCASE-04964,C007,过滤器,过滤器堵塞,0.04023,正常,正常,8
HCASE-04964,C008,液压油箱,油箱故障,0.03655,正常,正常,9
HCASE-04964,C011,管路总成,管路泄漏,0.02638,正常,正常,10
HCASE-04964,C003,作动筒,作动筒故障,0.02534,正常,正常,11
HCASE-04964,C006,冷却器,冷却器故障,0.00932,正常,正常,12
HCASE-04965,C008,液压油箱,油箱故障,0.69219,故障,中度故障,1
HCASE-04965,C007,过滤器,过滤器堵塞,0.30483,正常,轻微退化,2
HCASE-04965,C001,液压泵总成,液压泵故障,0.28174,正常,轻微退化,3
HCASE-04965,C006,冷却器,冷却器故障,0.22965,正常,轻微退化,4
HCASE-04965,C011,管路总成,管路泄漏,0.14968,正常,轻微退化,5
HCASE-04965,C002,方向控制阀,方向阀故障,0.07617,正常,正常,6
HCASE-04965,C010,节流阀,节流阀故障,0.07543,正常,正常,7
HCASE-04965,C012,卸荷阀,卸荷阀故障,0.05897,正常,正常,8
HCASE-04965,C009,单向阀,单向阀故障,0.05667,正常,正常,9
HCASE-04965,C004,溢流阀,溢流阀故障,0.04134,正常,正常,10
HCASE-04965,C003,作动筒,作动筒故障,0.03268,正常,正常,11
HCASE-04965,C005,蓄能器,蓄能器故障,0.02692,正常,正常,12
HCASE-04966,C001,液压泵总成,液压泵故障,0.73691,故障,重度故障,1
HCASE-04966,C008,液压油箱,油箱故障,0.26346,正常,轻微退化,2
HCASE-04966,C012,卸荷阀,卸荷阀故障,0.24205,正常,轻微退化,3
HCASE-04966,C011,管路总成,管路泄漏,0.2088,正常,轻微退化,4
HCASE-04966,C005,蓄能器,蓄能器故障,0.08717,正常,正常,5
HCASE-04966,C006,冷却器,冷却器故障,0.07392,正常,正常,6
HCASE-04966,C002,方向控制阀,方向阀故障,0.06894,正常,正常,7
HCASE-04966,C004,溢流阀,溢流阀故障,0.05804,正常,正常,8
HCASE-04966,C007,过滤器,过滤器堵塞,0.03509,正常,正常,9
HCASE-04966,C003,作动筒,作动筒故障,0.02202,正常,正常,10
HCASE-04966,C009,单向阀,单向阀故障,0.01681,正常,正常,11
HCASE-04966,C010,节流阀,节流阀故障,0.01299,正常,正常,12
HCASE-04967,C008,液压油箱,油箱故障,0.60518,故障,中度故障,1
HCASE-04967,C001,液压泵总成,液压泵故障,0.31013,正常,轻微退化,2
HCASE-04967,C006,冷却器,冷却器故障,0.27997,正常,轻微退化,3
HCASE-04967,C007,过滤器,过滤器堵塞,0.19584,正常,轻微退化,4
HCASE-04967,C012,卸荷阀,卸荷阀故障,0.10254,正常,轻微退化,5
HCASE-04967,C002,方向控制阀,方向阀故障,0.09585,正常,正常,6
HCASE-04967,C011,管路总成,管路泄漏,0.067,正常,正常,7
HCASE-04967,C003,作动筒,作动筒故障,0.06245,正常,正常,8
HCASE-04967,C005,蓄能器,蓄能器故障,0.04743,正常,正常,9
HCASE-04967,C009,单向阀,单向阀故障,0.04333,正常,正常,10
HCASE-04967,C004,溢流阀,溢流阀故障,0.02244,正常,正常,11
HCASE-04967,C010,节流阀,节流阀故障,0.00933,正常,正常,12
HCASE-04968,C008,液压油箱,油箱故障,0.69102,故障,中度故障,1
HCASE-04968,C007,过滤器,过滤器堵塞,0.36041,故障,中度故障,2
HCASE-04968,C001,液压泵总成,液压泵故障,0.34226,正常,轻微退化,3
HCASE-04968,C006,冷却器,冷却器故障,0.32075,正常,轻微退化,4
HCASE-04968,C005,蓄能器,蓄能器故障,0.10554,正常,轻微退化,5
HCASE-04968,C010,节流阀,节流阀故障,0.10402,正常,轻微退化,6
HCASE-04968,C003,作动筒,作动筒故障,0.09621,正常,正常,7
HCASE-04968,C011,管路总成,管路泄漏,0.07449,正常,正常,8
HCASE-04968,C012,卸荷阀,卸荷阀故障,0.0733,正常,正常,9
HCASE-04968,C009,单向阀,单向阀故障,0.06502,正常,正常,10
HCASE-04968,C002,方向控制阀,方向阀故障,0.04971,正常,正常,11
HCASE-04968,C004,溢流阀,溢流阀故障,0.02242,正常,正常,12
HCASE-04969,C006,冷却器,冷却器故障,0.67725,故障,中度故障,1
HCASE-04969,C008,液压油箱,油箱故障,0.27821,正常,轻微退化,2
HCASE-04969,C007,过滤器,过滤器堵塞,0.24484,正常,轻微退化,3
HCASE-04969,C003,作动筒,作动筒故障,0.11826,正常,轻微退化,4
HCASE-04969,C001,液压泵总成,液压泵故障,0.11458,正常,轻微退化,5
HCASE-04969,C004,溢流阀,溢流阀故障,0.09849,正常,正常,6
HCASE-04969,C012,卸荷阀,卸荷阀故障,0.0926,正常,正常,7
HCASE-04969,C010,节流阀,节流阀故障,0.0884,正常,正常,8
HCASE-04969,C011,管路总成,管路泄漏,0.08768,正常,正常,9
HCASE-04969,C002,方向控制阀,方向阀故障,0.08529,正常,正常,10
HCASE-04969,C005,蓄能器,蓄能器故障,0.03476,正常,正常,11
HCASE-04969,C009,单向阀,单向阀故障,0.03103,正常,正常,12
HCASE-04970,C012,卸荷阀,卸荷阀故障,0.68206,故障,中度故障,1
HCASE-04970,C009,单向阀,单向阀故障,0.33962,正常,轻微退化,2
HCASE-04970,C001,液压泵总成,液压泵故障,0.30507,正常,轻微退化,3
HCASE-04970,C004,溢流阀,溢流阀故障,0.29735,正常,轻微退化,4
HCASE-04970,C011,管路总成,管路泄漏,0.16291,正常,轻微退化,5
HCASE-04970,C010,节流阀,节流阀故障,0.14311,正常,轻微退化,6
HCASE-04970,C005,蓄能器,蓄能器故障,0.13658,正常,轻微退化,7
HCASE-04970,C003,作动筒,作动筒故障,0.08002,正常,正常,8
HCASE-04970,C006,冷却器,冷却器故障,0.0561,正常,正常,9
HCASE-04970,C002,方向控制阀,方向阀故障,0.04263,正常,正常,10
HCASE-04970,C008,液压油箱,油箱故障,0.02109,正常,正常,11
HCASE-04970,C007,过滤器,过滤器堵塞,0.00221,正常,正常,12
HCASE-04971,C010,节流阀,节流阀故障,0.71608,故障,重度故障,1
HCASE-04971,C009,单向阀,单向阀故障,0.31405,正常,轻微退化,2
HCASE-04971,C002,方向控制阀,方向阀故障,0.29541,正常,轻微退化,3
HCASE-04971,C007,过滤器,过滤器堵塞,0.29526,正常,轻微退化,4
HCASE-04971,C012,卸荷阀,卸荷阀故障,0.14581,正常,轻微退化,5
HCASE-04971,C003,作动筒,作动筒故障,0.07229,正常,正常,6
HCASE-04971,C001,液压泵总成,液压泵故障,0.04391,正常,正常,7
HCASE-04971,C005,蓄能器,蓄能器故障,0.04081,正常,正常,8
HCASE-04971,C011,管路总成,管路泄漏,0.0196,正常,正常,9
HCASE-04971,C008,液压油箱,油箱故障,0.01787,正常,正常,10
HCASE-04971,C006,冷却器,冷却器故障,0.01123,正常,正常,11
HCASE-04971,C004,溢流阀,溢流阀故障,0.00946,正常,正常,12
HCASE-04972,C002,方向控制阀,方向阀故障,0.64309,故障,中度故障,1
HCASE-04972,C010,节流阀,节流阀故障,0.34541,正常,轻微退化,2
HCASE-04972,C003,作动筒,作动筒故障,0.25528,正常,轻微退化,3
HCASE-04972,C009,单向阀,单向阀故障,0.20812,正常,轻微退化,4
HCASE-04972,C005,蓄能器,蓄能器故障,0.13752,正常,轻微退化,5
HCASE-04972,C001,液压泵总成,液压泵故障,0.11353,正常,轻微退化,6
HCASE-04972,C004,溢流阀,溢流阀故障,0.08811,正常,正常,7
HCASE-04972,C011,管路总成,管路泄漏,0.06085,正常,正常,8
HCASE-04972,C007,过滤器,过滤器堵塞,0.04813,正常,正常,9
HCASE-04972,C006,冷却器,冷却器故障,0.02984,正常,正常,10
HCASE-04972,C008,液压油箱,油箱故障,0.02586,正常,正常,11
HCASE-04972,C012,卸荷阀,卸荷阀故障,0.00813,正常,正常,12
HCASE-04973,C008,液压油箱,油箱故障,0.69512,故障,中度故障,1
HCASE-04973,C007,过滤器,过滤器堵塞,0.34186,正常,轻微退化,2
HCASE-04973,C001,液压泵总成,液压泵故障,0.32264,正常,轻微退化,3
HCASE-04973,C006,冷却器,冷却器故障,0.30563,正常,轻微退化,4
HCASE-04973,C004,溢流阀,溢流阀故障,0.11445,正常,轻微退化,5
HCASE-04973,C009,单向阀,单向阀故障,0.09798,正常,正常,6
HCASE-04973,C005,蓄能器,蓄能器故障,0.03217,正常,正常,7
HCASE-04973,C011,管路总成,管路泄漏,0.03212,正常,正常,8
HCASE-04973,C003,作动筒,作动筒故障,0.0271,正常,正常,9
HCASE-04973,C012,卸荷阀,卸荷阀故障,0.01866,正常,正常,10
HCASE-04973,C010,节流阀,节流阀故障,0.01153,正常,正常,11
HCASE-04973,C002,方向控制阀,方向阀故障,0.00465,正常,正常,12
HCASE-04974,C001,液压泵总成,液压泵故障,0.74661,故障,重度故障,1
HCASE-04974,C012,卸荷阀,卸荷阀故障,0.28244,正常,轻微退化,2
HCASE-04974,C011,管路总成,管路泄漏,0.26137,正常,轻微退化,3
HCASE-04974,C008,液压油箱,油箱故障,0.25072,正常,轻微退化,4
HCASE-04974,C003,作动筒,作动筒故障,0.09871,正常,正常,5
HCASE-04974,C009,单向阀,单向阀故障,0.09311,正常,正常,6
HCASE-04974,C006,冷却器,冷却器故障,0.08121,正常,正常,7
HCASE-04974,C005,蓄能器,蓄能器故障,0.08094,正常,正常,8
HCASE-04974,C004,溢流阀,溢流阀故障,0.0513,正常,正常,9
HCASE-04974,C010,节流阀,节流阀故障,0.0233,正常,正常,10
HCASE-04974,C002,方向控制阀,方向阀故障,0.02074,正常,正常,11
HCASE-04974,C007,过滤器,过滤器堵塞,0.01886,正常,正常,12
HCASE-04975,C011,管路总成,管路泄漏,0.76992,故障,重度故障,1
HCASE-04975,C001,液压泵总成,液压泵故障,0.43026,故障,中度故障,2
HCASE-04975,C003,作动筒,作动筒故障,0.36806,故障,中度故障,3
HCASE-04975,C005,蓄能器,蓄能器故障,0.22513,正常,轻微退化,4
HCASE-04975,C010,节流阀,节流阀故障,0.13751,正常,轻微退化,5
HCASE-04975,C007,过滤器,过滤器堵塞,0.12597,正常,轻微退化,6
HCASE-04975,C004,溢流阀,溢流阀故障,0.07318,正常,正常,7
HCASE-04975,C012,卸荷阀,卸荷阀故障,0.05331,正常,正常,8
HCASE-04975,C002,方向控制阀,方向阀故障,0.02661,正常,正常,9
HCASE-04975,C006,冷却器,冷却器故障,0.02578,正常,正常,10
HCASE-04975,C009,单向阀,单向阀故障,0.02352,正常,正常,11
HCASE-04975,C008,液压油箱,油箱故障,0.01699,正常,正常,12
HCASE-04976,C006,冷却器,冷却器故障,0.71534,故障,重度故障,1
HCASE-04976,C008,液压油箱,油箱故障,0.3284,正常,轻微退化,2
HCASE-04976,C007,过滤器,过滤器堵塞,0.3275,正常,轻微退化,3
HCASE-04976,C003,作动筒,作动筒故障,0.09469,正常,正常,4
HCASE-04976,C011,管路总成,管路泄漏,0.06835,正常,正常,5
HCASE-04976,C010,节流阀,节流阀故障,0.06313,正常,正常,6
HCASE-04976,C009,单向阀,单向阀故障,0.06047,正常,正常,7
HCASE-04976,C005,蓄能器,蓄能器故障,0.04722,正常,正常,8
HCASE-04976,C002,方向控制阀,方向阀故障,0.04228,正常,正常,9
HCASE-04976,C004,溢流阀,溢流阀故障,0.02859,正常,正常,10
HCASE-04976,C012,卸荷阀,卸荷阀故障,0.01675,正常,正常,11
HCASE-04976,C001,液压泵总成,液压泵故障,0.01458,正常,正常,12
HCASE-04977,C012,卸荷阀,卸荷阀故障,0.71257,故障,重度故障,1
HCASE-04977,C009,单向阀,单向阀故障,0.31676,正常,轻微退化,2
HCASE-04977,C004,溢流阀,溢流阀故障,0.28457,正常,轻微退化,3
HCASE-04977,C001,液压泵总成,液压泵故障,0.2021,正常,轻微退化,4
HCASE-04977,C007,过滤器,过滤器堵塞,0.18152,正常,轻微退化,5
HCASE-04977,C006,冷却器,冷却器故障,0.16293,正常,轻微退化,6
HCASE-04977,C002,方向控制阀,方向阀故障,0.13483,正常,轻微退化,7
HCASE-04977,C010,节流阀,节流阀故障,0.13277,正常,轻微退化,8
HCASE-04977,C008,液压油箱,油箱故障,0.07653,正常,正常,9
HCASE-04977,C011,管路总成,管路泄漏,0.02135,正常,正常,10
HCASE-04977,C003,作动筒,作动筒故障,0.01732,正常,正常,11
HCASE-04977,C005,蓄能器,蓄能器故障,0.01185,正常,正常,12
HCASE-04978,C011,管路总成,管路泄漏,0.74884,故障,重度故障,1
HCASE-04978,C005,蓄能器,蓄能器故障,0.34973,正常,轻微退化,2
HCASE-04978,C001,液压泵总成,液压泵故障,0.30346,正常,轻微退化,3
HCASE-04978,C003,作动筒,作动筒故障,0.27706,正常,轻微退化,4
HCASE-04978,C004,溢流阀,溢流阀故障,0.10477,正常,轻微退化,5
HCASE-04978,C012,卸荷阀,卸荷阀故障,0.0731,正常,正常,6
HCASE-04978,C009,单向阀,单向阀故障,0.06527,正常,正常,7
HCASE-04978,C007,过滤器,过滤器堵塞,0.06121,正常,正常,8
HCASE-04978,C006,冷却器,冷却器故障,0.0539,正常,正常,9
HCASE-04978,C008,液压油箱,油箱故障,0.05127,正常,正常,10
HCASE-04978,C010,节流阀,节流阀故障,0.0426,正常,正常,11
HCASE-04978,C002,方向控制阀,方向阀故障,0.02995,正常,正常,12
HCASE-04979,C008,液压油箱,油箱故障,0.69546,故障,中度故障,1
HCASE-04979,C001,液压泵总成,液压泵故障,0.40935,故障,中度故障,2
HCASE-04979,C007,过滤器,过滤器堵塞,0.40717,故障,中度故障,3
HCASE-04979,C006,冷却器,冷却器故障,0.29238,正常,轻微退化,4
HCASE-04979,C011,管路总成,管路泄漏,0.09116,正常,正常,5
HCASE-04979,C003,作动筒,作动筒故障,0.07983,正常,正常,6
HCASE-04979,C005,蓄能器,蓄能器故障,0.07239,正常,正常,7
HCASE-04979,C004,溢流阀,溢流阀故障,0.06675,正常,正常,8
HCASE-04979,C010,节流阀,节流阀故障,0.05061,正常,正常,9
HCASE-04979,C012,卸荷阀,卸荷阀故障,0.03398,正常,正常,10
HCASE-04979,C002,方向控制阀,方向阀故障,0.03066,正常,正常,11
HCASE-04979,C009,单向阀,单向阀故障,0.01585,正常,正常,12
HCASE-04980,C008,液压油箱,油箱故障,0.6838,故障,中度故障,1
HCASE-04980,C007,过滤器,过滤器堵塞,0.27917,正常,轻微退化,2
HCASE-04980,C001,液压泵总成,液压泵故障,0.24529,正常,轻微退化,3
HCASE-04980,C006,冷却器,冷却器故障,0.23812,正常,轻微退化,4
HCASE-04980,C009,单向阀,单向阀故障,0.19546,正常,轻微退化,5
HCASE-04980,C004,溢流阀,溢流阀故障,0.08515,正常,正常,6
HCASE-04980,C011,管路总成,管路泄漏,0.06539,正常,正常,7
HCASE-04980,C012,卸荷阀,卸荷阀故障,0.03274,正常,正常,8
HCASE-04980,C003,作动筒,作动筒故障,0.03014,正常,正常,9
HCASE-04980,C005,蓄能器,蓄能器故障,0.01544,正常,正常,10
HCASE-04980,C010,节流阀,节流阀故障,0.01204,正常,正常,11
HCASE-04980,C002,方向控制阀,方向阀故障,0.00363,正常,正常,12
HCASE-04981,C009,单向阀,单向阀故障,0.82572,故障,重度故障,1
