inspection_id,pressure_test_value,leakage_rate,flow_test_value,temperature_test_value,vibration_value,inspection_result,inspection_risk_score,inspection_risk_level
HINSP-06428,24.07,0.5147,52.9828,56.5037,1.13296,pass,0.272,medium
HINSP-06429,20.3798,0.1274,75.4993,49.1374,0.43528,pass,0.0927,low
HINSP-06430,23.1792,0.27499,52.8055,59.1372,0.58888,pass,0.2053,low
HINSP-06431,24.2812,0.272,59.401,54.1749,0.91189,pass,0.2009,low
HINSP-06432,19.3199,0.12545,76.0815,55.1058,0.60976,pass,0.128,low
HINSP-06433,25.1591,0.41846,54.7112,60.3314,1.57453,pass,0.291,medium
HINSP-06434,22.174,0.26873,70.0489,53.9346,0.87853,pass,0.1396,low
HINSP-06435,22.427,0.40155,71.1453,54.1165,0.93154,pass,0.1642,low
HINSP-06436,19.46,0.18283,68.4185,50.6173,0.92265,pass,0.1547,low
HINSP-06437,16.5017,0.10084,78.2526,42.8734,0.05455,pass,0.1167,low
HINSP-06438,20.6142,0.01457,80.7865,48.1638,0.47728,pass,0.0862,low
HINSP-06439,22.7395,0.29041,54.2579,57.0999,0.81819,pass,0.2025,low
HINSP-06440,20.628,0.00611,85.6145,43.7327,0.33356,pass,0.0834,low
HINSP-06441,22.1009,0.09574,72.6511,42.7987,0.5943,pass,0.0656,low
HINSP-06442,23.6508,0.31615,77.0921,44.7485,0.87452,pass,0.137,low
HINSP-06443,22.0701,0.34861,66.1972,51.6124,0.60449,pass,0.147,low
HINSP-06444,22.6672,0.0,85.4841,44.2281,0.02,pass,0.0615,low
HINSP-06445,23.1818,0.09867,68.9859,40.8179,0.21544,pass,0.0713,low
HINSP-06446,26.278,0.50223,63.3048,63.7852,1.31203,pass,0.2907,medium
HINSP-06447,26.4464,0.3717,78.8951,65.2008,0.54964,pass,0.2204,low
HINSP-06448,18.8509,0.18323,91.8877,47.2175,0.83071,pass,0.1822,low
HINSP-06449,23.3689,0.16669,75.6162,46.1884,0.33756,pass,0.0858,low
HINSP-06450,22.3019,0.23644,68.5048,45.6683,0.14287,pass,0.0925,low
HINSP-06451,20.7594,0.39297,58.0742,51.4403,1.23806,pass,0.2186,low
HINSP-06452,16.8591,0.04395,76.638,39.6704,0.21304,pass,0.097,low
HINSP-06453,21.074,0.21118,73.2408,50.0683,0.69731,pass,0.1141,low
HINSP-06454,25.624,0.73021,58.3369,72.9807,2.05698,warning,0.3857,medium
HINSP-06455,23.5152,0.46275,56.7965,60.159,1.61953,pass,0.2725,medium
HINSP-06456,22.4219,0.24253,63.164,57.5222,1.27974,pass,0.1832,low
HINSP-06457,20.4487,0.21814,69.6618,43.5662,0.55375,pass,0.1136,low
HINSP-06458,24.9936,0.29656,86.6611,54.2919,1.05544,pass,0.2083,low
HINSP-06459,23.9786,0.10992,69.9338,45.5815,0.42479,pass,0.0996,low
HINSP-06460,20.2783,0.22142,70.9292,44.5758,0.37085,pass,0.1075,low
HINSP-06461,25.9833,0.58241,72.4715,55.7084,1.59519,pass,0.266,medium
HINSP-06462,22.5251,0.38299,67.9241,55.1332,0.93958,pass,0.1747,low
HINSP-06463,20.9274,0.27748,55.8531,56.8459,0.98785,pass,0.2061,low
HINSP-06464,25.0436,0.26371,63.0635,59.6142,0.85258,pass,0.2081,low
HINSP-06465,28.0503,0.61038,66.3805,61.1475,1.43637,pass,0.3212,medium
HINSP-06466,25.4044,0.78404,65.518,76.7218,1.96237,pass,0.375,medium
HINSP-06467,21.4693,0.27356,81.2683,48.2138,0.6823,pass,0.1282,low
HINSP-06468,20.3192,0.44447,55.4481,60.5449,0.91437,pass,0.2483,low
HINSP-06469,24.0729,0.6081,42.3152,69.8203,1.61638,pass,0.3689,medium
HINSP-06470,22.3678,0.21278,64.0753,59.4493,0.58278,pass,0.1513,low
HINSP-06471,25.352,0.36531,76.2831,51.6514,1.02649,pass,0.1861,low
HINSP-06472,22.9685,0.39936,57.3397,60.457,1.16868,pass,0.2359,low
HINSP-06473,24.9265,0.64435,45.5865,70.6325,1.75254,warning,0.3833,medium
HINSP-06474,21.7723,0.21945,77.5119,45.8159,0.67658,pass,0.0984,low
HINSP-06475,19.4203,0.20701,74.379,55.434,1.3595,pass,0.1697,low
HINSP-06476,28.1164,0.40483,72.7117,58.0255,1.46335,pass,0.2628,medium
HINSP-06477,22.1152,0.5059,62.1313,58.2792,1.31596,pass,0.2294,low
HINSP-06478,22.7596,0.30882,63.9961,53.3387,1.0555,pass,0.1777,low
HINSP-06479,23.5136,0.48603,69.9842,62.0615,1.14531,pass,0.2221,low
HINSP-06480,21.3436,0.4523,58.4582,67.7022,1.11098,pass,0.2514,medium
HINSP-06481,21.6536,0.24724,50.7465,62.5239,0.77923,pass,0.2115,low
HINSP-06482,23.1927,0.43592,69.7677,54.8579,0.84195,pass,0.1819,low
HINSP-06483,21.675,0.17299,84.6823,45.8944,0.42908,pass,0.1037,low
HINSP-06484,21.8394,0.25044,77.665,57.183,0.98483,pass,0.1411,low
HINSP-06485,20.6168,0.23096,58.6452,53.281,0.68536,pass,0.1738,low
HINSP-06486,23.0164,0.0437,66.5576,50.0054,0.11583,pass,0.084,low
HINSP-06487,24.9325,0.61462,66.6085,56.2819,1.09166,pass,0.2566,medium
HINSP-06488,25.15,0.49267,62.6111,63.7954,1.16869,pass,0.2711,medium
HINSP-06489,25.2777,0.40253,66.3825,59.0174,0.83023,pass,0.2221,low
HINSP-06490,24.0507,0.14966,57.9513,51.0559,0.34513,pass,0.1522,low
HINSP-06491,22.8455,0.2261,85.3199,53.6382,0.81195,pass,0.1539,low
HINSP-06492,25.4714,0.32754,78.5236,51.8668,1.30007,pass,0.1995,low
HINSP-06493,19.6032,0.01089,82.2264,50.7649,0.2425,pass,0.0993,low
HINSP-06494,26.2557,0.38251,60.7132,64.1642,1.26517,pass,0.2772,medium
HINSP-06495,24.3686,0.30996,68.788,50.8446,0.90942,pass,0.1726,low
HINSP-06496,23.7802,0.61972,77.227,63.338,1.42104,pass,0.2533,medium
HINSP-06497,20.5702,0.17393,80.8129,46.7734,0.64991,pass,0.1172,low
HINSP-06498,22.118,0.43285,59.3482,68.0544,1.26444,pass,0.2456,low
HINSP-06499,20.857,0.44165,67.6983,63.6112,1.19992,pass,0.2225,low
HINSP-06500,24.4679,0.18934,77.4561,51.6833,0.59825,pass,0.1319,low
HINSP-06501,21.8525,0.26564,53.3568,52.3058,0.91196,pass,0.1865,low
HINSP-06502,21.5396,0.3431,78.1663,50.7912,0.66539,pass,0.1347,low
HINSP-06503,21.7902,0.38942,68.5973,64.6916,1.05805,pass,0.1959,low
HINSP-06504,25.4738,0.46926,59.8294,59.8932,0.99843,pass,0.2641,medium
HINSP-06505,23.3808,0.20847,67.0423,55.6408,0.52018,pass,0.1435,low
HINSP-06506,21.1139,0.29622,55.8374,52.6952,0.45043,pass,0.176,low
HINSP-06507,25.2246,0.58892,47.9708,70.7766,1.42373,pass,0.3579,medium
HINSP-06508,23.2656,0.03606,78.5721,46.8311,0.72651,pass,0.0886,low
HINSP-06509,22.536,0.32713,64.7343,61.6852,0.87162,pass,0.1871,low
HINSP-06510,19.4149,0.24116,78.098,57.9407,1.01648,pass,0.1748,low
HINSP-06511,23.8044,0.5337,58.9294,64.2301,1.74927,pass,0.296,medium
HINSP-06512,20.0492,0.38882,57.3641,60.2584,0.95501,pass,0.2377,low
HINSP-06513,23.7589,0.46667,56.6354,57.7528,1.2043,pass,0.2547,medium
HINSP-06514,21.3313,0.01883,79.8758,43.191,0.32596,pass,0.0578,low
HINSP-06515,23.1651,0.18985,69.4371,56.9744,0.75277,pass,0.1428,low
HINSP-06516,22.808,0.47079,50.586,58.6245,1.30137,pass,0.2672,medium
HINSP-06517,20.2573,0.09159,79.2981,36.496,0.19193,pass,0.0615,low
HINSP-06518,19.9429,0.28795,61.0253,39.5518,0.59877,pass,0.1504,low
HINSP-06519,20.9003,0.12274,76.0151,46.1394,0.48509,pass,0.082,low
HINSP-06520,20.0998,0.15671,65.9721,44.6872,0.44792,pass,0.1172,low
HINSP-06521,25.3295,0.35219,60.891,66.2263,1.30889,pass,0.2662,medium
HINSP-06522,20.1609,0.40621,68.5513,63.0859,0.88239,pass,0.209,low
HINSP-06523,22.031,0.08511,69.4342,43.9863,0.29511,pass,0.0633,low
HINSP-06524,22.1739,0.47423,67.3344,70.8677,1.31095,pass,0.2374,low
HINSP-06525,26.433,0.41126,65.824,59.9744,1.38373,pass,0.2643,medium
HINSP-06526,20.8053,0.28908,75.5052,50.8898,0.41098,pass,0.1172,low
HINSP-06527,26.3419,0.68804,47.148,69.9705,1.44919,warning,0.3904,medium
HINSP-06528,28.5897,0.65294,63.6178,63.9323,1.56452,pass,0.3549,medium
HINSP-06529,20.3362,0.01082,68.2929,47.7603,0.7082,pass,0.1002,low
HINSP-06530,23.3768,0.45825,73.2873,54.5184,1.08255,pass,0.1863,low
HINSP-06531,24.1716,0.31332,59.558,58.2386,0.6588,pass,0.2049,low
HINSP-06532,22.419,0.33534,75.9455,60.4619,1.24718,pass,0.1713,low
HINSP-06533,20.401,0.09989,62.7806,42.4912,0.29766,pass,0.1025,low
HINSP-06534,25.5945,0.36384,65.4586,57.34,1.28489,pass,0.2369,low
HINSP-06535,23.0443,0.23735,66.3173,55.0567,0.75572,pass,0.1543,low
HINSP-06536,23.1724,0.53096,67.7756,66.5534,1.66124,pass,0.2626,medium
HINSP-06537,22.1165,0.22491,67.805,43.5695,0.47098,pass,0.0987,low
HINSP-06538,20.8899,0.22051,79.8854,48.6956,0.89938,pass,0.1324,low
HINSP-06539,23.1407,0.20511,65.8159,51.7739,0.97269,pass,0.153,low
HINSP-06540,19.6684,0.0606,77.7425,46.1878,0.77484,pass,0.1043,low
HINSP-06541,22.431,0.39457,76.9175,53.2591,0.70393,pass,0.1463,low
HINSP-06542,19.2704,0.22148,79.7136,41.9427,0.32428,pass,0.1145,low
HINSP-06543,17.4657,0.02562,69.6418,41.5893,0.09911,pass,0.0971,low
HINSP-06544,22.1116,0.20149,54.7197,47.7221,0.40574,pass,0.1407,low
HINSP-06545,22.5136,0.28053,70.9006,49.8672,0.97397,pass,0.138,low
HINSP-06546,22.815,0.48407,75.5326,61.4198,1.23114,pass,0.2014,low
HINSP-06547,24.415,0.33076,72.7577,55.3727,0.82731,pass,0.1716,low
HINSP-06548,19.3652,0.19871,62.7957,49.2066,0.48352,pass,0.1547,low
HINSP-06549,25.0512,0.55456,63.5115,72.1009,1.57282,pass,0.3123,medium
HINSP-06550,18.3821,0.04081,73.3846,47.7329,0.24659,pass,0.0964,low
HINSP-06551,26.0615,0.29215,69.2821,51.9927,0.84583,pass,0.1898,low
HINSP-06552,17.6119,0.14066,76.6679,51.0229,0.68652,pass,0.148,low
HINSP-06553,20.9307,0.29566,68.3373,51.1602,1.07694,pass,0.1624,low
HINSP-06554,20.9845,0.21608,66.9339,52.9089,0.82027,pass,0.1463,low
HINSP-06555,20.4613,0.16654,71.909,47.2797,0.31435,pass,0.0969,low
HINSP-06556,22.4098,0.38023,58.2791,57.3828,0.6267,pass,0.1942,low
HINSP-06557,21.3081,0.3653,86.1019,55.7133,1.21863,pass,0.1984,low
HINSP-06558,22.7495,0.13766,77.5082,46.9328,0.41204,pass,0.0834,low
HINSP-06559,24.2113,0.32673,65.3028,56.1139,0.53271,pass,0.1806,low
HINSP-06560,23.3839,0.35032,78.6009,57.9731,1.49829,pass,0.1985,low
HINSP-06561,23.1282,0.27121,75.6539,49.4309,0.79764,pass,0.126,low
HINSP-06562,21.1594,0.13821,74.362,43.3009,0.38019,pass,0.0696,low
HINSP-06563,24.7481,0.34105,58.9713,51.9592,0.90104,pass,0.2142,low
HINSP-06564,27.3016,0.53504,51.9235,63.8698,2.22518,warning,0.3801,medium
HINSP-06565,27.3385,0.55419,47.4822,61.4942,1.45508,pass,0.3609,medium
HINSP-06566,23.8892,0.08852,79.124,42.4541,0.50005,pass,0.088,low
HINSP-06567,20.9543,0.06831,74.4026,48.7635,0.3467,pass,0.0714,low
HINSP-06568,22.2846,0.38992,74.9882,50.8253,0.89737,pass,0.1402,low
HINSP-06569,17.7804,0.1441,76.4492,46.8931,0.12787,pass,0.1142,low
HINSP-06570,21.4775,0.12746,74.8186,53.636,0.66911,pass,0.0972,low
HINSP-06571,24.0946,0.14965,82.6336,39.8321,0.34978,pass,0.0995,low
HINSP-06572,25.1122,0.40506,68.6788,57.5075,1.16409,pass,0.2234,low
HINSP-06573,22.3999,0.63091,70.9467,68.9236,2.02039,pass,0.2796,medium
HINSP-06574,23.5923,0.42983,69.5533,67.232,1.29119,pass,0.2325,low
HINSP-06575,21.4618,0.56241,47.0416,67.9143,1.61724,pass,0.3232,medium
HINSP-06576,22.5016,0.62795,45.3033,68.9579,1.37262,pass,0.3315,medium
HINSP-06577,23.7397,0.30182,74.4761,47.3674,0.89675,pass,0.1378,low
HINSP-06578,25.3199,0.58163,68.7904,73.8718,1.49743,pass,0.3053,medium
HINSP-06579,24.8146,0.62446,58.471,72.2434,1.45976,pass,0.3318,medium
HINSP-06580,24.3329,0.48178,51.088,53.2691,1.36353,pass,0.2775,medium
HINSP-06581,21.0323,0.19006,68.9225,47.6181,0.75989,pass,0.1211,low
HINSP-06582,20.7683,0.12655,84.0348,43.0611,0.36025,pass,0.0965,low
HINSP-06583,21.4473,0.33213,61.6895,52.5603,0.7635,pass,0.1724,low
HINSP-06584,25.4617,0.40205,74.1258,55.9882,1.01378,pass,0.2016,low
HINSP-06585,28.0333,0.48997,67.4051,67.035,1.21969,pass,0.3024,medium
HINSP-06586,18.9391,0.17896,62.3607,50.9005,0.47828,pass,0.1618,low
HINSP-06587,23.3381,0.42581,56.0486,64.0866,1.28323,pass,0.2617,medium
HINSP-06588,22.0816,0.17257,74.3349,42.6013,0.59104,pass,0.0725,low
HINSP-06589,26.1499,0.20259,66.3392,52.6577,0.40296,pass,0.1686,low
HINSP-06590,24.3543,0.38702,72.2714,53.7855,0.9498,pass,0.183,low
HINSP-06591,23.0212,0.20367,73.9991,49.3462,0.89936,pass,0.1182,low
HINSP-06592,21.3425,0.22488,74.4935,44.0806,0.16566,pass,0.0745,low
HINSP-06593,19.771,0.20693,68.711,50.3785,0.66305,pass,0.143,low
HINSP-06594,26.9218,0.73981,56.5584,78.3557,1.78652,warning,0.4105,medium
HINSP-06595,22.3141,0.22327,65.5562,52.432,0.56239,pass,0.1313,low
HINSP-06596,25.0087,0.45328,73.7811,54.9109,0.60744,pass,0.1867,low
HINSP-06597,27.8152,0.80315,49.7556,75.2803,2.07403,warning,0.4575,medium
HINSP-06598,16.3059,0.218,76.6377,52.0059,0.65383,pass,0.1784,low
HINSP-06599,21.6129,0.56374,60.1384,70.5791,1.73629,pass,0.293,medium
HINSP-06600,21.3393,0.39757,61.1675,57.1063,1.00659,pass,0.2062,low
HINSP-06601,24.3359,0.43941,63.0076,53.6214,1.2208,pass,0.2298,low
HINSP-06602,23.4745,0.45334,57.35,65.69,1.73835,pass,0.2859,medium
HINSP-06603,22.1355,0.17592,79.9074,50.9352,0.66232,pass,0.1081,low
HINSP-06604,21.1818,0.42509,70.9161,56.5436,1.22554,pass,0.191,low
HINSP-06605,22.2243,0.29917,61.5707,48.3572,0.84571,pass,0.1569,low
HINSP-06606,21.1478,0.24148,69.5268,50.4714,0.49735,pass,0.1223,low
HINSP-06607,20.2365,0.13958,69.2951,48.3682,0.7712,pass,0.1238,low
HINSP-06608,27.4732,0.64711,61.2393,65.7606,2.1252,pass,0.3733,medium
HINSP-06609,26.5538,0.46822,76.9202,58.3034,1.53319,pass,0.2557,medium
HINSP-06610,19.1995,0.09644,72.8043,43.2471,0.52629,pass,0.0981,low
HINSP-06611,19.346,0.15713,58.4584,44.5835,0.61018,pass,0.1557,low
HINSP-06612,24.3066,0.27818,59.9676,52.3289,0.87087,pass,0.1948,low
HINSP-06613,19.6164,0.35405,65.6582,49.1445,1.06559,pass,0.1919,low
HINSP-06614,23.611,0.37083,62.6076,56.8271,0.87374,pass,0.2036,low
HINSP-06615,23.2316,0.53383,80.1979,67.1696,1.54794,pass,0.2546,medium
HINSP-06616,24.0866,0.39889,55.9654,63.0297,1.08723,pass,0.2568,medium
HINSP-06617,22.4466,0.47317,88.1846,61.1027,0.59387,pass,0.2066,low
HINSP-06618,23.3949,0.4582,58.3014,64.058,1.14571,pass,0.2555,medium
HINSP-06619,28.1725,0.57773,58.0843,72.717,1.27296,pass,0.3617,medium
HINSP-06620,21.2307,0.0,73.9761,44.35,0.23831,pass,0.0435,low
HINSP-06621,21.999,0.42279,57.3244,58.9232,0.9826,pass,0.2166,low
HINSP-06622,20.6477,0.17068,67.6074,54.843,0.48852,pass,0.1321,low
HINSP-06623,21.7597,0.21996,91.566,53.2725,0.71842,pass,0.1593,low
HINSP-06624,21.5533,0.06192,68.1359,47.1465,0.4517,pass,0.082,low
HINSP-06625,22.6005,0.17298,63.3283,54.6687,0.60101,pass,0.1398,low
HINSP-06626,25.5761,0.38959,69.9476,57.6018,0.70609,pass,0.2049,low
HINSP-06627,27.2218,0.63645,53.9046,67.0378,1.68075,pass,0.3754,medium
HINSP-06628,22.3733,0.21738,65.3533,53.4547,0.68954,pass,0.139,low
HINSP-06629,21.2267,0.35125,64.2726,57.1197,1.19288,pass,0.1981,low
HINSP-06630,23.9678,0.30198,55.5218,61.2167,1.03851,pass,0.2344,low
HINSP-06631,19.2354,0.19262,76.0242,52.9885,0.58662,pass,0.1344,low
HINSP-06632,25.4147,0.53546,68.2532,61.9655,0.97314,pass,0.2527,medium
HINSP-06633,23.8448,0.46992,56.2644,63.7347,1.54036,pass,0.2844,medium
HINSP-06634,23.9127,0.4857,65.5386,67.665,1.35179,pass,0.2613,medium
HINSP-06635,19.6144,0.41064,64.3296,52.0883,1.06483,pass,0.212,low
HINSP-06636,25.6438,0.53561,73.2652,63.8321,1.36024,pass,0.2603,medium
HINSP-06637,22.2832,0.20316,77.965,47.0586,0.4464,pass,0.0914,low
HINSP-06638,21.6566,0.16939,67.287,49.3353,0.67385,pass,0.115,low
HINSP-06639,17.9165,0.16878,87.4924,45.1275,0.3186,pass,0.1533,low
HINSP-06640,23.55,0.44814,56.1083,59.6868,1.17658,pass,0.2538,medium
HINSP-06641,20.744,0.01969,83.6058,51.58,0.02,pass,0.0833,low
HINSP-06642,25.2922,0.28379,64.0212,52.1622,0.6871,pass,0.1884,low
HINSP-06643,23.3319,0.26271,73.6654,57.2567,0.77688,pass,0.146,low
HINSP-06644,20.8811,0.09264,88.7578,39.6601,0.26332,pass,0.092,low
HINSP-06645,22.3971,0.53984,65.1603,65.6542,1.49686,pass,0.2534,medium
HINSP-06646,24.111,0.42108,58.8043,57.3168,1.18995,pass,0.2436,low
HINSP-06647,24.0863,0.49068,65.3739,60.7989,0.87229,pass,0.2303,low
HINSP-06648,25.2407,0.77594,52.0541,74.0878,1.97527,warning,0.4065,medium
HINSP-06649,19.8312,0.31467,76.7224,54.3417,0.80883,pass,0.1612,low
HINSP-06650,22.4132,0.19233,64.5371,55.6042,0.49031,pass,0.1347,low
HINSP-06651,21.2219,0.17831,74.4105,45.9409,0.45942,pass,0.0844,low
HINSP-06652,22.0825,0.29912,69.7911,40.0101,0.54088,pass,0.0994,low
HINSP-06653,23.0273,0.49323,68.6528,54.399,1.23384,pass,0.2074,low
HINSP-06654,23.1707,0.19647,65.9605,57.4564,0.64172,pass,0.151,low
HINSP-06655,23.2837,0.27263,70.1017,51.5123,0.7274,pass,0.1428,low
HINSP-06656,21.4732,0.02041,67.6304,48.7129,0.27267,pass,0.074,low
HINSP-06657,22.2261,0.25563,76.2027,52.5946,0.48594,pass,0.1081,low
HINSP-06658,21.7666,0.42031,72.1263,53.1523,1.16633,pass,0.1692,low
HINSP-06659,26.6308,0.49919,64.9481,61.1755,1.29387,pass,0.2832,medium
HINSP-06660,20.3934,0.15774,82.2075,54.4856,0.79027,pass,0.1439,low
HINSP-06661,22.9349,0.3411,75.0389,52.8253,1.07008,pass,0.1518,low
HINSP-06662,24.895,0.45272,55.0555,65.7052,1.35314,pass,0.2955,medium
HINSP-06663,21.6917,0.36152,77.523,61.9337,0.8999,pass,0.1684,low
HINSP-06664,24.5712,0.34366,53.8748,56.0383,0.77702,pass,0.2319,low
HINSP-06665,24.187,0.19475,65.0937,44.1997,0.49247,pass,0.1305,low
HINSP-06666,24.3022,0.53473,59.2793,66.7793,1.53435,pass,0.2986,medium
HINSP-06667,22.0,0.47241,66.3607,60.9189,1.03976,pass,0.2046,low
HINSP-06668,23.4775,0.37563,67.3036,50.0243,1.00577,pass,0.1786,low
HINSP-06669,25.3343,0.59769,53.903,72.3982,1.68651,pass,0.3571,medium
HINSP-06670,23.5632,0.3967,57.5016,58.0669,1.02016,pass,0.2313,low
HINSP-06671,26.0006,0.42724,69.1788,59.2413,1.47854,pass,0.2535,medium
HINSP-06672,28.6531,0.65307,52.4654,67.1187,1.59455,warning,0.3975,medium
HINSP-06673,20.6129,0.31875,61.3089,51.7762,1.0733,pass,0.1926,low
HINSP-06674,22.3309,0.36261,62.9603,48.2979,0.96446,pass,0.1693,low
HINSP-06675,18.9909,0.23598,66.0337,52.8371,0.51351,pass,0.1654,low
HINSP-06676,25.2278,0.57124,66.5814,65.6624,1.31813,pass,0.2834,medium
HINSP-06677,23.6085,0.50917,64.1752,65.2755,1.48766,pass,0.2655,medium
HINSP-06678,23.1003,0.38147,67.401,54.7796,1.00607,pass,0.1852,low
HINSP-06679,25.9478,0.52903,45.6422,61.0463,1.53165,pass,0.3466,medium
HINSP-06680,26.7625,0.2268,70.9088,62.662,1.05208,pass,0.2153,low
HINSP-06681,21.5698,0.27124,65.5725,51.0773,0.75857,pass,0.1455,low
HINSP-06682,20.6023,0.17921,79.5902,48.0487,0.5986,pass,0.1148,low
HINSP-06683,24.1368,0.39272,79.9777,60.3742,0.99348,pass,0.2045,low
HINSP-06684,23.9179,0.17561,70.5549,51.8221,0.30824,pass,0.1173,low
HINSP-06685,22.6094,0.25896,82.0885,56.2755,0.99743,pass,0.16,low
HINSP-06686,24.8516,0.18285,68.1468,50.4282,0.83898,pass,0.1557,low
HINSP-06687,24.5909,0.55316,60.5476,58.5213,1.42036,pass,0.2784,medium
HINSP-06688,22.6863,0.21611,71.3874,48.8765,0.93169,pass,0.1241,low
HINSP-06689,26.4858,0.44411,68.4967,55.4002,1.50946,pass,0.2571,medium
HINSP-06690,23.9287,0.1924,89.5735,50.374,0.52896,pass,0.1562,low
HINSP-06691,19.64,0.10084,72.5806,47.0064,0.62142,pass,0.1061,low
HINSP-06692,26.3018,0.45889,81.5705,57.9505,1.28859,pass,0.2543,medium
HINSP-06693,26.5961,0.38944,51.4314,63.7912,1.20008,pass,0.3071,medium
HINSP-06694,22.6493,0.35392,69.5384,60.2872,0.89886,pass,0.1765,low
HINSP-06695,23.5981,0.41479,70.3462,64.5028,1.48347,pass,0.2292,low
HINSP-06696,24.306,0.27742,71.3283,56.6659,1.12566,pass,0.1805,low
HINSP-06697,24.6204,0.4803,63.5447,57.4315,1.28974,pass,0.25,medium
HINSP-06698,22.0535,0.43315,74.0304,55.426,1.38054,pass,0.177,low
HINSP-06699,22.2421,0.13541,65.0633,48.7473,0.41589,pass,0.103,low
HINSP-06700,28.1074,0.52847,50.9427,67.4704,1.25148,pass,0.3614,medium
HINSP-06701,23.5038,0.31302,60.4024,62.91,0.89758,pass,0.2139,low
HINSP-06702,23.2945,0.43275,58.3138,62.8611,1.31833,pass,0.2541,medium
HINSP-06703,20.4276,0.24186,63.3672,56.4786,0.59025,pass,0.1672,low
HINSP-06704,23.9098,0.28476,79.5185,50.1398,0.83524,pass,0.1529,low
HINSP-06705,19.4005,0.0,73.6756,38.9904,0.55454,pass,0.0683,low
HINSP-06706,24.1008,0.3573,59.5167,61.7699,1.22093,pass,0.2419,low
HINSP-06707,23.4566,0.57687,62.704,62.326,1.4746,pass,0.2721,medium
HINSP-06708,24.7909,0.52692,67.3104,64.817,1.41694,pass,0.2703,medium
HINSP-06709,19.1564,0.21824,64.8563,49.7602,0.55998,pass,0.1587,low
HINSP-06710,24.8934,0.81305,58.6501,72.3691,1.80553,pass,0.3778,medium
HINSP-06711,21.2498,0.34527,57.3613,50.8033,0.62561,pass,0.1806,low
HINSP-06712,25.9707,0.26629,69.0161,56.1961,0.96941,pass,0.1995,low
HINSP-06713,19.2686,0.27226,62.6327,44.0184,1.1211,pass,0.1825,low
HINSP-06714,22.7614,0.35045,74.3211,54.0773,0.98943,pass,0.1527,low
HINSP-06715,25.4147,0.08753,64.3595,45.0604,0.72372,pass,0.1417,low
HINSP-06716,20.0242,0.28693,82.0329,49.9359,0.72362,pass,0.1567,low
HINSP-06717,21.235,0.42938,67.7001,58.0737,1.15978,pass,0.2015,low
HINSP-06718,24.2837,0.40604,61.8448,54.5213,1.46587,pass,0.2389,low
HINSP-06719,23.243,0.39873,67.6275,56.0021,0.95041,pass,0.1897,low
HINSP-06720,20.8421,0.23162,74.9155,54.2714,0.71141,pass,0.1255,low
HINSP-06721,24.8092,0.38521,65.5087,56.6454,1.00255,pass,0.2174,low
HINSP-06722,22.4383,0.1736,72.3539,47.1743,0.46657,pass,0.0885,low
HINSP-06723,25.0449,0.3421,69.8479,62.9463,0.77408,pass,0.2052,low
HINSP-06724,21.1325,0.3312,54.9069,55.3933,1.14786,pass,0.2184,low
HINSP-06725,22.756,0.74592,43.8053,67.3562,1.95681,pass,0.3786,medium
HINSP-06726,24.2251,0.39584,61.1619,64.2252,1.71745,pass,0.2704,medium
HINSP-06727,21.6784,0.33715,62.4478,54.8554,0.91366,pass,0.1792,low
HINSP-06728,22.0254,0.18552,59.7692,46.6361,0.76957,pass,0.1339,low
HINSP-06729,22.9188,0.34158,71.2418,58.4574,1.15611,pass,0.179,low
HINSP-06730,20.9057,0.38815,55.6588,58.5461,0.91023,pass,0.2261,low
HINSP-06731,23.4863,0.2797,72.8691,46.7811,0.50891,pass,0.1189,low
HINSP-06732,21.5253,0.40914,65.2032,57.5245,1.10566,pass,0.1986,low
HINSP-06733,20.4771,0.19011,65.8119,50.1509,0.96318,pass,0.1513,low
HINSP-06734,24.085,0.28854,66.3655,45.819,0.77625,pass,0.156,low
HINSP-06735,19.6339,0.07783,68.7553,52.1756,0.35063,pass,0.1146,low
HINSP-06736,24.1905,0.41108,61.3615,56.0428,1.21085,pass,0.2332,low
HINSP-06737,21.7968,0.10735,86.4498,43.0999,0.4421,pass,0.0907,low
HINSP-06738,21.0695,0.09847,46.9588,44.6755,0.83559,pass,0.1676,low
HINSP-06739,21.1099,0.20706,56.6343,45.5746,0.95121,pass,0.1628,low
HINSP-06740,23.2818,0.28351,62.6298,59.9181,1.54738,pass,0.2187,low
HINSP-06741,25.4596,0.2478,67.5932,50.9803,0.91535,pass,0.1803,low
HINSP-06742,24.1744,0.36068,67.8701,62.2018,1.14853,pass,0.2164,low
HINSP-06743,18.8494,0.09912,83.1767,38.8407,0.11385,pass,0.0945,low
HINSP-06744,23.5036,0.4585,70.3922,66.9305,1.46358,pass,0.2398,low
HINSP-06745,20.773,0.22674,71.1466,61.2329,0.92102,pass,0.1609,low
HINSP-06746,24.0403,0.3391,66.3421,47.4806,0.74392,pass,0.1664,low
HINSP-06747,23.0951,0.35706,79.9483,65.1738,1.14472,pass,0.202,low
HINSP-06748,26.8126,0.45814,68.4332,63.9548,1.54933,pass,0.2847,medium
HINSP-06749,25.8821,0.57563,54.3584,65.2506,1.69857,pass,0.3435,medium
HINSP-06750,21.3329,0.1606,76.2977,52.7904,0.24944,pass,0.0892,low
HINSP-06751,26.0183,0.415,60.4915,71.7714,0.98296,pass,0.2861,medium
HINSP-06752,25.838,0.46277,65.027,64.9123,1.42073,pass,0.2802,medium
