component_uid,component_code,component_name,design_id,material_batch_id,manufacturing_batch_id,assembly_id,maintenance_record_id,operation_hours,oil_age_ratio,material_risk_score,manufacturing_risk_score,assembly_risk_score,operation_risk_score,pipe_design_id,pipe_design_risk_score,design_risk_score,inspection_id,inspection_risk_score,overall_lifecycle_risk,overall_lifecycle_risk_level
HCU-04795,C007,过滤器,HDES-00738,HMAT-00122,HMAN-00342,HASM-04795,HOPR-04795,4865.8,0.6253,0.2769,0.3532,0.2907,0.5095,,0.0,0.1668,HINSP-04795,0.2444,0.3161,medium
HCU-04796,C011,管路总成,HDES-00133,HMAT-00588,HMAN-01172,HASM-04796,HOPR-04796,2224.6,0.4191,0.1511,0.1747,0.4044,0.2946,HPIP-00821,0.4344,0.3049,HINSP-04796,0.1701,0.2569,medium
HCU-04797,C005,蓄能器,HDES-00099,HMAT-00438,HMAN-00588,HASM-04797,HOPR-04797,2107.4,0.7292,0.4519,0.4719,0.526,0.5052,,0.0,0.4306,HINSP-04797,0.2682,0.4547,medium
HCU-04798,C008,液压油箱,HDES-01021,HMAT-00201,HMAN-00049,HASM-04798,HOPR-04798,2486.9,0.19,0.3227,0.3129,0.2567,0.1927,,0.0,0.0,HINSP-04798,0.1576,0.2075,low
HCU-04799,C007,过滤器,HDES-00017,HMAT-00253,HMAN-00365,HASM-04799,HOPR-04799,2777.4,0.0246,0.1844,0.1117,0.1601,0.1371,,0.0,0.0688,HINSP-04799,0.1082,0.1285,low
HCU-04800,C011,管路总成,HDES-01144,HMAT-00455,HMAN-01162,HASM-04800,HOPR-04800,6768.1,0.4276,0.3804,0.5276,0.2408,0.427,HPIP-00822,0.3802,0.33,HINSP-04800,0.206,0.3642,medium
HCU-04801,C011,管路总成,HDES-00374,HMAT-00065,HMAN-01015,HASM-04801,HOPR-04801,2072.3,0.0414,0.2946,0.2469,0.4045,0.1341,HPIP-00823,0.1476,0.1984,HINSP-04801,0.1789,0.2426,low
HCU-04802,C001,液压泵总成,HDES-00431,HMAT-00320,HMAN-00693,HASM-04802,HOPR-04802,6256.8,0.2571,0.472,0.163,0.2413,0.2768,,0.0,0.3432,HINSP-04802,0.1388,0.2783,medium
HCU-04803,C002,方向控制阀,HDES-00141,HMAT-00125,HMAN-00853,HASM-04803,HOPR-04803,2317.7,0.268,0.408,0.2918,0.2631,0.1936,,0.0,0.1406,HINSP-04803,0.1506,0.2431,low
HCU-04804,C001,液压泵总成,HDES-00759,HMAT-00320,HMAN-00519,HASM-04804,HOPR-04804,4376.8,0.713,0.472,0.2798,0.3499,0.5233,,0.0,0.1518,HINSP-04804,0.1497,0.3338,medium
HCU-04805,C011,管路总成,HDES-00036,HMAT-00340,HMAN-00400,HASM-04805,HOPR-04805,4301.1,0.1918,0.1115,0.3622,0.2563,0.1971,HPIP-00824,0.2957,0.3232,HINSP-04805,0.1344,0.239,low
HCU-04806,C001,液压泵总成,HDES-00990,HMAT-00576,HMAN-01026,HASM-04806,HOPR-04806,3907.9,0.4118,0.2825,0.339,0.3298,0.2716,,0.0,0.1864,HINSP-04806,0.1809,0.2701,medium
HCU-04807,C009,单向阀,HDES-00333,HMAT-00416,HMAN-00295,HASM-04807,HOPR-04807,2779.7,0.6096,0.395,0.3348,0.2425,0.3607,,0.0,0.224,HINSP-04807,0.1694,0.2958,medium
HCU-04808,C002,方向控制阀,HDES-00700,HMAT-00464,HMAN-00186,HASM-04808,HOPR-04808,2220.9,0.0765,0.4822,0.2532,0.1514,0.0446,,0.0,0.2965,HINSP-04808,0.1409,0.2263,low
HCU-04809,C002,方向控制阀,HDES-00555,HMAT-00379,HMAN-00048,HASM-04809,HOPR-04809,2691.6,0.2874,0.4565,0.1023,0.5955,0.2676,,0.0,0.2333,HINSP-04809,0.1479,0.3045,medium
HCU-04810,C004,溢流阀,HDES-00821,HMAT-00396,HMAN-01187,HASM-04810,HOPR-04810,1672.8,0.5282,0.3803,0.3281,0.3517,0.288,,0.0,0.3209,HINSP-04810,0.1608,0.3127,medium
HCU-04811,C012,卸荷阀,HDES-00684,HMAT-00259,HMAN-01023,HASM-04811,HOPR-04811,4315.6,0.4165,0.4321,0.1977,0.1669,0.3178,,0.0,0.1048,HINSP-04811,0.1659,0.2338,low
HCU-04812,C004,溢流阀,HDES-01090,HMAT-00141,HMAN-00592,HASM-04812,HOPR-04812,2026.7,0.2817,0.1009,0.1381,0.1015,0.168,,0.0,0.3755,HINSP-04812,0.1508,0.176,low
HCU-04813,C002,方向控制阀,HDES-00929,HMAT-00448,HMAN-00279,HASM-04813,HOPR-04813,3827.1,0.5132,0.3331,0.323,0.3481,0.4696,,0.0,0.0367,HINSP-04813,0.1629,0.2891,medium
HCU-04814,C003,作动筒,HDES-00326,HMAT-00402,HMAN-00402,HASM-04814,HOPR-04814,2781.3,0.5058,0.3718,0.3362,0.4699,0.3446,,0.0,0.1092,HINSP-04814,0.1643,0.3065,medium
HCU-04815,C002,方向控制阀,HDES-00882,HMAT-00206,HMAN-00369,HASM-04815,HOPR-04815,3903.7,0.3891,0.2313,0.1761,0.2527,0.3197,,0.0,0.1757,HINSP-04815,0.1153,0.2199,low
HCU-04816,C003,作动筒,HDES-00833,HMAT-00534,HMAN-00242,HASM-04816,HOPR-04816,2915.2,0.0356,0.2405,0.1931,0.1162,0.1622,,0.0,0.0,HINSP-04816,0.0962,0.136,low
HCU-04817,C009,单向阀,HDES-00475,HMAT-00452,HMAN-00497,HASM-04817,HOPR-04817,5310.5,0.4182,0.5264,0.3416,0.3444,0.3946,,0.0,0.0957,HINSP-04817,0.1695,0.3191,medium
HCU-04818,C005,蓄能器,HDES-01096,HMAT-00065,HMAN-00857,HASM-04818,HOPR-04818,5840.4,0.5545,0.2946,0.2278,0.178,0.5057,,0.0,0.1637,HINSP-04818,0.1492,0.2654,medium
HCU-04819,C011,管路总成,HDES-00415,HMAT-00571,HMAN-00719,HASM-04819,HOPR-04819,10323.4,0.3609,0.3894,0.3329,0.1151,0.5856,HPIP-00825,0.3334,0.2834,HINSP-04819,0.1815,0.3299,medium
HCU-04820,C012,卸荷阀,HDES-00443,HMAT-00317,HMAN-00757,HASM-04820,HOPR-04820,7990.0,0.4212,0.1876,0.2032,0.1469,0.481,,0.0,0.2937,HINSP-04820,0.1664,0.2589,medium
HCU-04821,C007,过滤器,HDES-00998,HMAT-00295,HMAN-00965,HASM-04821,HOPR-04821,1719.4,0.1986,0.2433,0.4284,0.5528,0.1458,,0.0,0.2324,HINSP-04821,0.1796,0.3008,medium
HCU-04822,C007,过滤器,HDES-00902,HMAT-00439,HMAN-01113,HASM-04822,HOPR-04822,6789.4,0.857,0.3186,0.248,0.1349,0.6302,,0.0,0.2843,HINSP-04822,0.1725,0.3147,medium
HCU-04823,C003,作动筒,HDES-00848,HMAT-00025,HMAN-00405,HASM-04823,HOPR-04823,2346.1,0.4027,0.1345,0.5477,0.3497,0.2488,,0.0,0.0911,HINSP-04823,0.192,0.2668,medium
HCU-04824,C011,管路总成,HDES-00387,HMAT-00048,HMAN-00876,HASM-04824,HOPR-04824,1355.4,0.5956,0.3476,0.1403,0.1586,0.3683,HPIP-00826,0.2435,0.2924,HINSP-04824,0.2017,0.2563,medium
HCU-04825,C012,卸荷阀,HDES-00139,HMAT-00357,HMAN-00017,HASM-04825,HOPR-04825,2187.7,0.2709,0.421,0.1834,0.4486,0.1867,,0.0,0.388,HINSP-04825,0.1721,0.3027,medium
HCU-04826,C005,蓄能器,HDES-00966,HMAT-00159,HMAN-00564,HASM-04826,HOPR-04826,2106.7,0.4935,0.3668,0.3201,0.2657,0.3476,,0.0,0.1596,HINSP-04826,0.251,0.2873,medium
HCU-04827,C009,单向阀,HDES-00167,HMAT-00226,HMAN-00681,HASM-04827,HOPR-04827,2496.8,0.4667,0.3749,0.3609,0.4272,0.3293,,0.0,0.1376,HINSP-04827,0.1925,0.3094,medium
HCU-04828,C009,单向阀,HDES-00649,HMAT-00094,HMAN-00311,HASM-04828,HOPR-04828,2006.3,0.4519,0.2667,0.1817,0.1285,0.323,,0.0,0.2867,HINSP-04828,0.1701,0.2321,low
HCU-04829,C004,溢流阀,HDES-00131,HMAT-00234,HMAN-00598,HASM-04829,HOPR-04829,2349.5,0.3817,0.3496,0.1813,0.136,0.3028,,0.0,0.1952,HINSP-04829,0.1408,0.2229,low
HCU-04830,C004,溢流阀,HDES-00490,HMAT-00155,HMAN-00597,HASM-04830,HOPR-04830,4085.5,0.0638,0.0091,0.1306,0.4066,0.1829,,0.0,0.0143,HINSP-04830,0.1411,0.1488,low
HCU-04831,C006,冷却器,HDES-00021,HMAT-00300,HMAN-01144,HASM-04831,HOPR-04831,3864.6,0.1939,0.1327,0.1807,0.0859,0.1964,,0.0,0.3955,HINSP-04831,0.0993,0.1898,low
HCU-04832,C008,液压油箱,HDES-00393,HMAT-00401,HMAN-00533,HASM-04832,HOPR-04832,1266.6,0.3598,0.3757,0.5101,0.0946,0.2244,,0.0,0.0573,HINSP-04832,0.158,0.2406,low
HCU-04833,C001,液压泵总成,HDES-01068,HMAT-00319,HMAN-00512,HASM-04833,HOPR-04833,4385.9,0.6163,0.5402,0.2247,0.4021,0.4661,,0.0,0.276,HINSP-04833,0.1796,0.3579,medium
HCU-04834,C007,过滤器,HDES-01003,HMAT-00156,HMAN-00313,HASM-04834,HOPR-04834,2056.8,0.4936,0.3865,0.243,0.2535,0.3594,,0.0,0.2058,HINSP-04834,0.1795,0.2773,medium
HCU-04835,C009,单向阀,HDES-01178,HMAT-00549,HMAN-00660,HASM-04835,HOPR-04835,2990.8,0.1951,0.4359,0.3247,0.1636,0.2551,,0.0,0.0712,HINSP-04835,0.1644,0.2379,low
HCU-04836,C012,卸荷阀,HDES-00068,HMAT-00437,HMAN-00623,HASM-04836,HOPR-04836,3813.5,0.4185,0.5195,0.4628,0.2505,0.3103,,0.0,0.2413,HINSP-04836,0.2134,0.338,medium
HCU-04837,C003,作动筒,HDES-00095,HMAT-00144,HMAN-00547,HASM-04837,HOPR-04837,6691.6,0.3649,0.2059,0.1965,0.0911,0.3836,,0.0,0.095,HINSP-04837,0.1508,0.1942,low
HCU-04838,C011,管路总成,HDES-00983,HMAT-00314,HMAN-00699,HASM-04838,HOPR-04838,2159.4,0.5508,0.4648,0.2969,0.3269,0.3605,HPIP-00827,0.3951,0.2568,HINSP-04838,0.1717,0.3206,medium
HCU-04839,C001,液压泵总成,HDES-00928,HMAT-00068,HMAN-00613,HASM-04839,HOPR-04839,2487.0,0.1244,0.249,0.3155,0.0911,0.1005,,0.0,0.2034,HINSP-04839,0.1394,0.1842,low
HCU-04840,C006,冷却器,HDES-00458,HMAT-00147,HMAN-00430,HASM-04840,HOPR-04840,4584.9,0.5579,0.4557,0.2412,0.1759,0.4417,,0.0,0.0964,HINSP-04840,0.1663,0.2702,medium
HCU-04841,C005,蓄能器,HDES-00966,HMAT-00376,HMAN-00158,HASM-04841,HOPR-04841,3134.9,0.1101,0.3003,0.3165,0.1769,0.1405,,0.0,0.1596,HINSP-04841,0.1627,0.2098,low
HCU-04842,C004,溢流阀,HDES-00320,HMAT-00326,HMAN-00584,HASM-04842,HOPR-04842,3183.5,0.3252,0.2259,0.1937,0.2978,0.2755,,0.0,0.1112,HINSP-04842,0.1369,0.2118,low
HCU-04843,C001,液压泵总成,HDES-00880,HMAT-00382,HMAN-00933,HASM-04843,HOPR-04843,3645.9,0.3824,0.194,0.3111,0.1065,0.3594,,0.0,0.2185,HINSP-04843,0.1673,0.2348,low
HCU-04844,C003,作动筒,HDES-00568,HMAT-00323,HMAN-00129,HASM-04844,HOPR-04844,6227.9,0.2733,0.2323,0.3833,0.1843,0.3694,,0.0,0.1323,HINSP-04844,0.1232,0.2487,low
HCU-04845,C011,管路总成,HDES-01014,HMAT-00530,HMAN-01137,HASM-04845,HOPR-04845,4468.2,0.4225,0.1348,0.4624,0.2546,0.3496,HPIP-00828,0.3844,0.2655,HINSP-04845,0.1622,0.2836,medium
HCU-04846,C007,过滤器,HDES-00940,HMAT-00327,HMAN-00271,HASM-04846,HOPR-04846,759.8,0.364,0.3471,0.1691,0.2117,0.2456,,0.0,0.1865,HINSP-04846,0.1456,0.2207,low
HCU-04847,C012,卸荷阀,HDES-00034,HMAT-00592,HMAN-00224,HASM-04847,HOPR-04847,5033.8,0.5978,0.3168,0.3592,0.0752,0.4643,,0.0,0.1405,HINSP-04847,0.1512,0.2629,medium
HCU-04848,C002,方向控制阀,HDES-00303,HMAT-00161,HMAN-00045,HASM-04848,HOPR-04848,2010.5,0.366,0.3046,0.2098,0.2057,0.2834,,0.0,0.4543,HINSP-04848,0.1541,0.2769,medium
HCU-04849,C002,方向控制阀,HDES-00291,HMAT-00595,HMAN-00418,HASM-04849,HOPR-04849,4035.5,0.3234,0.2464,0.4046,0.1598,0.287,,0.0,0.0872,HINSP-04849,0.1535,0.2294,low
HCU-04850,C007,过滤器,HDES-01104,HMAT-00142,HMAN-00567,HASM-04850,HOPR-04850,3799.0,0.0834,0.13,0.1786,0.312,0.1995,,0.0,0.2832,HINSP-04850,0.1749,0.2161,low
HCU-04851,C012,卸荷阀,HDES-00342,HMAT-00202,HMAN-00017,HASM-04851,HOPR-04851,3550.1,0.1252,0.4054,0.1834,0.1556,0.1657,,0.0,0.1837,HINSP-04851,0.1076,0.2024,low
HCU-04852,C002,方向控制阀,HDES-00466,HMAT-00173,HMAN-00682,HASM-04852,HOPR-04852,6815.4,0.2268,0.2536,0.408,0.451,0.2663,,0.0,0.065,HINSP-04852,0.2124,0.279,medium
HCU-04853,C011,管路总成,HDES-00112,HMAT-00323,HMAN-00153,HASM-04853,HOPR-04853,1584.7,0.3405,0.2323,0.3563,0.1426,0.1998,HPIP-00829,0.1828,0.1567,HINSP-04853,0.163,0.2116,low
HCU-04854,C012,卸荷阀,HDES-00302,HMAT-00006,HMAN-00371,HASM-04854,HOPR-04854,2080.1,0.3091,0.2826,0.2189,0.2005,0.2465,,0.0,0.4432,HINSP-04854,0.1785,0.2674,medium
HCU-04855,C002,方向控制阀,HDES-00775,HMAT-00339,HMAN-00772,HASM-04855,HOPR-04855,2416.3,0.2578,0.2347,0.3433,0.1723,0.2186,,0.0,0.063,HINSP-04855,0.1807,0.2036,low
HCU-04856,C012,卸荷阀,HDES-01174,HMAT-00549,HMAN-00528,HASM-04856,HOPR-04856,4412.6,0.5033,0.4359,0.3422,0.1433,0.4267,,0.0,0.3912,HINSP-04856,0.1717,0.3303,medium
HCU-04857,C004,溢流阀,HDES-00400,HMAT-00077,HMAN-00398,HASM-04857,HOPR-04857,2388.7,0.8323,0.2147,0.4571,0.1412,0.5533,,0.0,0.1837,HINSP-04857,0.1223,0.2978,medium
HCU-04858,C011,管路总成,HDES-00590,HMAT-00181,HMAN-01090,HASM-04858,HOPR-04858,504.4,0.1339,0.155,0.1536,0.2088,0.0773,HPIP-00830,0.3064,0.2894,HINSP-04858,0.139,0.1708,low
HCU-04859,C010,节流阀,HDES-01127,HMAT-00443,HMAN-00852,HASM-04859,HOPR-04859,1007.5,0.1823,0.2711,0.3828,0.4325,0.1098,,0.0,0.139,HINSP-04859,0.126,0.2466,low
HCU-04860,C004,溢流阀,HDES-00867,HMAT-00158,HMAN-00637,HASM-04860,HOPR-04860,954.1,0.464,0.3156,0.2812,0.3857,0.2476,,0.0,0.2299,HINSP-04860,0.1871,0.2782,medium
HCU-04861,C011,管路总成,HDES-00372,HMAT-00124,HMAN-00146,HASM-04861,HOPR-04861,2768.2,0.499,0.331,0.2009,0.2001,0.3571,HPIP-00831,0.5695,0.4148,HINSP-04861,0.1616,0.287,medium
HCU-04862,C012,卸荷阀,HDES-00384,HMAT-00206,HMAN-00647,HASM-04862,HOPR-04862,2448.2,0.1638,0.2313,0.2567,0.2824,0.1774,,0.0,0.2782,HINSP-04862,0.1311,0.2312,low
HCU-04863,C003,作动筒,HDES-00357,HMAT-00523,HMAN-00620,HASM-04863,HOPR-04863,3927.4,0.2672,0.4542,0.4792,0.2262,0.3066,,0.0,0.1862,HINSP-04863,0.166,0.3105,medium
HCU-04864,C008,液压油箱,HDES-00033,HMAT-00023,HMAN-00715,HASM-04864,HOPR-04864,2120.0,0.3322,0.4693,0.2262,0.2505,0.1934,,0.0,0.1049,HINSP-04864,0.1616,0.2337,low
HCU-04865,C001,液压泵总成,HDES-00379,HMAT-00042,HMAN-00554,HASM-04865,HOPR-04865,3977.7,0.7746,0.2509,0.3061,0.0893,0.4966,,0.0,0.0095,HINSP-04865,0.1404,0.2269,low
HCU-04866,C001,液压泵总成,HDES-00241,HMAT-00213,HMAN-00292,HASM-04866,HOPR-04866,5635.4,0.2229,0.263,0.1956,0.3508,0.3318,,0.0,0.1487,HINSP-04866,0.129,0.2442,low
HCU-04867,C012,卸荷阀,HDES-00083,HMAT-00337,HMAN-00116,HASM-04867,HOPR-04867,2190.4,0.3042,0.4869,0.2759,0.2004,0.2253,,0.0,0.1776,HINSP-04867,0.1518,0.2554,medium
HCU-04868,C003,作动筒,HDES-00733,HMAT-00060,HMAN-00662,HASM-04868,HOPR-04868,3260.4,0.6303,0.2784,0.3968,0.2241,0.4659,,0.0,0.0108,HINSP-04868,0.2271,0.2742,medium
HCU-04869,C002,方向控制阀,HDES-00700,HMAT-00073,HMAN-00086,HASM-04869,HOPR-04869,3292.4,0.2445,0.3644,0.3409,0.3282,0.3091,,0.0,0.2965,HINSP-04869,0.176,0.31,medium
HCU-04870,C007,过滤器,HDES-01000,HMAT-00450,HMAN-00123,HASM-04870,HOPR-04870,4605.3,0.0893,0.2247,0.3055,0.2121,0.2243,,0.0,0.1322,HINSP-04870,0.1318,0.2102,low
HCU-04871,C004,溢流阀,HDES-00805,HMAT-00228,HMAN-00508,HASM-04871,HOPR-04871,2093.6,0.4517,0.3139,0.3276,0.4017,0.2805,,0.0,0.0916,HINSP-04871,0.1442,0.2659,medium
HCU-04872,C007,过滤器,HDES-01051,HMAT-00337,HMAN-00490,HASM-04872,HOPR-04872,2472.7,0.4585,0.4869,0.4705,0.2046,0.3295,,0.0,0.2329,HINSP-04872,0.2005,0.3273,medium
HCU-04873,C003,作动筒,HDES-01046,HMAT-00443,HMAN-00651,HASM-04873,HOPR-04873,3815.0,0.6956,0.2711,0.2047,0.2441,0.4684,,0.0,0.1266,HINSP-04873,0.1395,0.2535,medium
HCU-04874,C012,卸荷阀,HDES-00435,HMAT-00106,HMAN-00310,HASM-04874,HOPR-04874,5901.9,0.3919,0.2842,0.4422,0.2731,0.4748,,0.0,0.2637,HINSP-04874,0.1992,0.3358,medium
HCU-04875,C006,冷却器,HDES-00324,HMAT-00302,HMAN-00362,HASM-04875,HOPR-04875,2613.4,0.4671,0.0481,0.1998,0.1426,0.288,,0.0,0.2505,HINSP-04875,0.1853,0.191,low
HCU-04876,C003,作动筒,HDES-00562,HMAT-00309,HMAN-01144,HASM-04876,HOPR-04876,4423.3,0.2954,0.374,0.1807,0.2144,0.3301,,0.0,0.1369,HINSP-04876,0.1397,0.2348,low
HCU-04877,C001,液压泵总成,HDES-00952,HMAT-00587,HMAN-00083,HASM-04877,HOPR-04877,3774.1,0.4027,0.2734,0.3125,0.1311,0.3774,,0.0,0.0147,HINSP-04877,0.1759,0.2198,low
HCU-04878,C011,管路总成,HDES-00983,HMAT-00376,HMAN-00132,HASM-04878,HOPR-04878,3252.6,0.6025,0.3003,0.2659,0.2469,0.3839,HPIP-00832,0.4869,0.3165,HINSP-04878,0.1432,0.2874,medium
HCU-04879,C008,液压油箱,HDES-01162,HMAT-00274,HMAN-01110,HASM-04879,HOPR-04879,1526.1,0.3766,0.424,0.5374,0.3081,0.1709,,0.0,0.0689,HINSP-04879,0.1732,0.2826,medium
HCU-04880,C001,液压泵总成,HDES-00880,HMAT-00185,HMAN-01161,HASM-04880,HOPR-04880,1183.8,0.3629,0.4544,0.1829,0.3264,0.1881,,0.0,0.2185,HINSP-04880,0.2407,0.2645,medium
HCU-04881,C007,过滤器,HDES-00533,HMAT-00260,HMAN-00340,HASM-04881,HOPR-04881,4646.4,0.1764,0.2427,0.4891,0.2355,0.2781,,0.0,0.3674,HINSP-04881,0.2007,0.3107,medium
HCU-04882,C012,卸荷阀,HDES-00802,HMAT-00568,HMAN-00190,HASM-04882,HOPR-04882,3068.5,0.6814,0.1781,0.2812,0.3302,0.4809,,0.0,0.3181,HINSP-04882,0.1769,0.3081,medium
HCU-04883,C005,蓄能器,HDES-00927,HMAT-00197,HMAN-00690,HASM-04883,HOPR-04883,4248.8,0.5925,0.1774,0.1618,0.4711,0.4732,,0.0,0.0112,HINSP-04883,0.1116,0.2465,low
HCU-04884,C008,液压油箱,HDES-00690,HMAT-00563,HMAN-00785,HASM-04884,HOPR-04884,5180.7,0.1148,0.3271,0.5381,0.2254,0.2581,,0.0,0.1482,HINSP-04884,0.1642,0.2839,medium
HCU-04885,C008,液压油箱,HDES-00351,HMAT-00475,HMAN-00819,HASM-04885,HOPR-04885,3092.5,0.4134,0.3497,0.2365,0.2261,0.3201,,0.0,0.0716,HINSP-04885,0.0887,0.2236,low
HCU-04886,C003,作动筒,HDES-00064,HMAT-00268,HMAN-00975,HASM-04886,HOPR-04886,8583.9,0.0981,0.2366,0.3448,0.1435,0.327,,0.0,0.2954,HINSP-04886,0.192,0.264,medium
HCU-04887,C011,管路总成,HDES-00377,HMAT-00169,HMAN-00376,HASM-04887,HOPR-04887,2033.0,0.3884,0.2038,0.285,0.2639,0.2222,HPIP-00833,0.2065,0.2489,HINSP-04887,0.1382,0.2332,low
HCU-04888,C011,管路总成,HDES-00372,HMAT-00396,HMAN-00473,HASM-04888,HOPR-04888,3996.3,0.4066,0.3803,0.1549,0.3899,0.3184,HPIP-00834,0.456,0.3411,HINSP-04888,0.1775,0.2996,medium
HCU-04889,C010,节流阀,HDES-00724,HMAT-00267,HMAN-01079,HASM-04889,HOPR-04889,3552.0,0.1056,0.1278,0.08,0.191,0.1709,,0.0,0.2153,HINSP-04889,0.1417,0.1558,low
HCU-04890,C011,管路总成,HDES-00629,HMAT-00045,HMAN-00972,HASM-04890,HOPR-04890,4962.6,0.2135,0.2468,0.2153,0.2489,0.2491,HPIP-00835,0.3259,0.2493,HINSP-04890,0.1359,0.2302,low
HCU-04891,C005,蓄能器,HDES-01077,HMAT-00052,HMAN-00091,HASM-04891,HOPR-04891,1024.1,0.6531,0.2948,0.4921,0.1601,0.3273,,0.0,0.5256,HINSP-04891,0.2119,0.3463,medium
HCU-04892,C005,蓄能器,HDES-00816,HMAT-00354,HMAN-00394,HASM-04892,HOPR-04892,4682.2,0.2827,0.1451,0.5203,0.367,0.316,,0.0,0.0003,HINSP-04892,0.1308,0.2569,medium
HCU-04893,C006,冷却器,HDES-00687,HMAT-00477,HMAN-01038,HASM-04893,HOPR-04893,3406.5,0.4634,0.5944,0.3945,0.2573,0.3649,,0.0,0.412,HINSP-04893,0.1964,0.3786,medium
HCU-04894,C006,冷却器,HDES-00636,HMAT-00499,HMAN-00951,HASM-04894,HOPR-04894,2363.4,0.6496,0.2106,0.3222,0.2149,0.3693,,0.0,0.1978,HINSP-04894,0.1301,0.252,medium
HCU-04895,C012,卸荷阀,HDES-00193,HMAT-00418,HMAN-01196,HASM-04895,HOPR-04895,843.1,0.238,0.4083,0.1806,0.1805,0.106,,0.0,0.351,HINSP-04895,0.1488,0.2293,low
HCU-04896,C003,作动筒,HDES-00087,HMAT-00439,HMAN-00351,HASM-04896,HOPR-04896,3562.2,0.4286,0.3186,0.2752,0.195,0.3175,,0.0,0.1865,HINSP-04896,0.1558,0.2479,low
HCU-04897,C003,作动筒,HDES-00904,HMAT-00200,HMAN-00115,HASM-04897,HOPR-04897,3267.9,0.3018,0.2586,0.2579,0.1489,0.2915,,0.0,0.0644,HINSP-04897,0.1845,0.2033,low
HCU-04898,C001,液压泵总成,HDES-00476,HMAT-00584,HMAN-00847,HASM-04898,HOPR-04898,1785.6,0.2814,0.1421,0.5155,0.2185,0.1543,,0.0,0.1294,HINSP-04898,0.158,0.2242,low
HCU-04899,C007,过滤器,HDES-01101,HMAT-00367,HMAN-01114,HASM-04899,HOPR-04899,3279.1,0.3514,0.0792,0.3218,0.3168,0.3051,,0.0,0.2642,HINSP-04899,0.1473,0.2492,low
HCU-04900,C008,液压油箱,HDES-00152,HMAT-00559,HMAN-01194,HASM-04900,HOPR-04900,1838.8,0.241,0.37,0.1084,0.1697,0.2131,,0.0,0.2365,HINSP-04900,0.1435,0.2085,low
HCU-04901,C007,过滤器,HDES-01137,HMAT-00030,HMAN-01092,HASM-04901,HOPR-04901,5599.8,0.509,0.3777,0.3109,0.2176,0.4832,,0.0,0.0722,HINSP-04901,0.2294,0.2883,medium
HCU-04902,C008,液压油箱,HDES-00335,HMAT-00389,HMAN-01119,HASM-04902,HOPR-04902,2973.9,0.4507,0.3834,0.1996,0.2554,0.3544,,0.0,0.1561,HINSP-04902,0.1969,0.2613,medium
HCU-04903,C003,作动筒,HDES-00349,HMAT-00454,HMAN-00294,HASM-04903,HOPR-04903,2756.6,0.1103,0.3467,0.2745,0.337,0.1331,,0.0,0.3151,HINSP-04903,0.1881,0.2662,medium
HCU-04904,C011,管路总成,HDES-00893,HMAT-00118,HMAN-00987,HASM-04904,HOPR-04904,2800.1,0.4376,0.3606,0.0991,0.2837,0.3238,HPIP-00836,0.4236,0.3025,HINSP-04904,0.1723,0.2619,medium
HCU-04905,C012,卸荷阀,HDES-00465,HMAT-00328,HMAN-01013,HASM-04905,HOPR-04905,6175.8,0.3507,0.1155,0.3079,0.3144,0.3032,,0.0,0.161,HINSP-04905,0.1041,0.2284,low
HCU-04906,C010,节流阀,HDES-01027,HMAT-00357,HMAN-00492,HASM-04906,HOPR-04906,2932.9,0.609,0.421,0.2094,0.1505,0.4084,,0.0,0.1982,HINSP-04906,0.1598,0.2656,medium
HCU-04907,C011,管路总成,HDES-00722,HMAT-00100,HMAN-01034,HASM-04907,HOPR-04907,6127.1,0.2445,0.231,0.2891,0.1981,0.3681,HPIP-00837,0.1455,0.1039,HINSP-04907,0.2072,0.2378,low
HCU-04908,C010,节流阀,HDES-01092,HMAT-00459,HMAN-00513,HASM-04908,HOPR-04908,2766.8,0.6608,0.3051,0.1163,0.1461,0.4197,,0.0,0.1162,HINSP-04908,0.1484,0.2158,low
HCU-04909,C001,液压泵总成,HDES-00356,HMAT-00371,HMAN-00160,HASM-04909,HOPR-04909,3468.9,0.0751,0.1248,0.4867,0.2896,0.1574,,0.0,0.1074,HINSP-04909,0.1211,0.2209,low
HCU-04910,C012,卸荷阀,HDES-01187,HMAT-00275,HMAN-01147,HASM-04910,HOPR-04910,6009.4,0.4354,0.4696,0.0804,0.2832,0.4043,,0.0,0.291,HINSP-04910,0.1311,0.2854,medium
HCU-04911,C010,节流阀,HDES-01171,HMAT-00251,HMAN-01105,HASM-04911,HOPR-04911,2559.6,0.7173,0.2082,0.2922,0.1708,0.4289,,0.0,0.1941,HINSP-04911,0.1369,0.2507,medium
HCU-04912,C004,溢流阀,HDES-01090,HMAT-00056,HMAN-00473,HASM-04912,HOPR-04912,5490.7,0.7155,0.1642,0.1549,0.163,0.476,,0.0,0.3755,HINSP-04912,0.165,0.2628,medium
HCU-04913,C009,单向阀,HDES-01001,HMAT-00408,HMAN-00017,HASM-04913,HOPR-04913,2380.8,0.203,0.1925,0.1834,0.3792,0.135,,0.0,0.33,HINSP-04913,0.1649,0.2328,low
HCU-04914,C010,节流阀,HDES-00428,HMAT-00190,HMAN-00817,HASM-04914,HOPR-04914,2649.4,0.3222,0.2801,0.2698,0.0663,0.2823,,0.0,0.1234,HINSP-04914,0.1559,0.2005,low
