assembly_id,assembly_torque,seal_preload,alignment_error,operator_id,station_id,assembly_risk_score,assembly_risk_level
HASM-04349,35.176,0.371,0.0209,OP-H-150,ST-H-24,0.3415,medium
HASM-04350,37.997,0.858,0.142,OP-H-173,ST-H-23,0.3127,medium
HASM-04351,42.539,0.777,0.106,OP-H-068,ST-H-05,0.2667,medium
HASM-04352,28.0,1.331,0.0437,OP-H-078,ST-H-03,0.3373,medium
HASM-04353,41.244,1.002,0.0889,OP-H-134,ST-H-39,0.1276,low
HASM-04354,26.502,1.161,0.0406,OP-H-086,ST-H-33,0.2901,medium
HASM-04355,31.281,0.788,0.0108,OP-H-172,ST-H-31,0.2053,low
HASM-04356,55.277,1.069,0.0451,OP-H-059,ST-H-15,0.2008,low
HASM-04357,39.147,0.801,0.095,OP-H-047,ST-H-05,0.2541,medium
HASM-04358,46.983,0.813,0.022,OP-H-022,ST-H-16,0.1605,low
HASM-04359,53.392,1.225,0.075,OP-H-045,ST-H-22,0.2598,medium
HASM-04360,41.014,0.759,0.0343,OP-H-165,ST-H-22,0.1158,low
HASM-04361,38.245,1.335,0.0286,OP-H-168,ST-H-09,0.2139,low
HASM-04362,33.36,0.979,0.0683,OP-H-138,ST-H-25,0.1605,low
HASM-04363,61.21,1.59,0.0468,OP-H-107,ST-H-12,0.5043,high
HASM-04364,39.17,1.564,0.066,OP-H-161,ST-H-26,0.3931,medium
HASM-04365,44.049,1.028,0.1343,OP-H-148,ST-H-23,0.2212,low
HASM-04366,48.36,0.522,0.0313,OP-H-084,ST-H-10,0.2586,medium
HASM-04367,37.422,1.245,0.1126,OP-H-114,ST-H-39,0.2536,medium
HASM-04368,37.048,0.776,0.0248,OP-H-024,ST-H-34,0.0775,low
HASM-04369,42.76,0.956,0.0463,OP-H-062,ST-H-40,0.0829,low
HASM-04370,55.032,0.993,0.0381,OP-H-012,ST-H-10,0.2293,low
HASM-04371,46.2,0.968,0.1577,OP-H-104,ST-H-18,0.3343,medium
HASM-04372,46.244,0.85,0.0598,OP-H-098,ST-H-35,0.151,low
HASM-04373,43.047,0.949,0.0471,OP-H-117,ST-H-21,0.1042,low
HASM-04374,40.197,0.883,0.0293,OP-H-071,ST-H-29,0.1165,low
HASM-04375,50.706,1.025,0.0471,OP-H-040,ST-H-32,0.1665,low
HASM-04376,37.448,0.978,0.0614,OP-H-169,ST-H-05,0.1415,low
HASM-04377,39.928,1.083,0.1271,OP-H-176,ST-H-07,0.1718,low
HASM-04378,40.095,0.636,0.0762,OP-H-061,ST-H-39,0.2441,low
HASM-04379,56.536,1.088,0.0263,OP-H-149,ST-H-12,0.2169,low
HASM-04380,37.418,1.258,0.0839,OP-H-002,ST-H-19,0.291,medium
HASM-04381,31.333,1.21,0.0335,OP-H-017,ST-H-24,0.1981,low
HASM-04382,55.163,0.675,0.0898,OP-H-114,ST-H-34,0.36,medium
HASM-04383,41.322,0.973,0.0562,OP-H-179,ST-H-06,0.0731,low
HASM-04384,34.254,1.29,0.0478,OP-H-107,ST-H-23,0.2788,medium
HASM-04385,42.254,0.976,0.0905,OP-H-125,ST-H-10,0.1348,low
HASM-04386,38.839,0.941,0.0755,OP-H-036,ST-H-33,0.1592,low
HASM-04387,51.621,1.038,0.1512,OP-H-032,ST-H-35,0.3612,medium
HASM-04388,38.285,1.302,0.1862,OP-H-092,ST-H-16,0.4044,medium
HASM-04389,43.993,0.558,0.1246,OP-H-036,ST-H-18,0.3039,medium
HASM-04390,28.924,0.849,0.1317,OP-H-026,ST-H-03,0.3753,medium
HASM-04391,46.92,1.155,0.0842,OP-H-133,ST-H-27,0.244,low
HASM-04392,28.366,0.46,0.1155,OP-H-106,ST-H-32,0.4989,medium
HASM-04393,43.051,1.397,0.0529,OP-H-123,ST-H-20,0.2116,low
HASM-04394,35.894,0.545,0.0076,OP-H-113,ST-H-10,0.2212,low
HASM-04395,36.515,0.917,0.154,OP-H-143,ST-H-19,0.3019,medium
HASM-04396,44.121,1.13,0.0786,OP-H-078,ST-H-19,0.116,low
HASM-04397,39.124,0.752,0.0251,OP-H-083,ST-H-25,0.1665,low
HASM-04398,31.712,1.223,0.0882,OP-H-089,ST-H-34,0.3306,medium
HASM-04399,42.702,1.279,0.0496,OP-H-177,ST-H-26,0.1241,low
HASM-04400,39.026,0.848,0.1108,OP-H-178,ST-H-03,0.2546,medium
HASM-04401,53.184,1.215,0.0268,OP-H-080,ST-H-39,0.1853,low
HASM-04402,51.192,1.149,0.1222,OP-H-047,ST-H-15,0.2891,medium
HASM-04403,43.93,1.056,0.0154,OP-H-117,ST-H-23,0.06,low
HASM-04404,35.595,0.768,0.0617,OP-H-120,ST-H-09,0.2077,low
HASM-04405,44.924,1.095,0.046,OP-H-096,ST-H-25,0.1515,low
HASM-04406,43.533,1.057,0.0497,OP-H-166,ST-H-15,0.1098,low
HASM-04407,46.06,1.534,0.1059,OP-H-030,ST-H-39,0.2976,medium
HASM-04408,36.658,0.858,0.0984,OP-H-152,ST-H-26,0.2891,medium
HASM-04409,20.866,1.334,0.1172,OP-H-042,ST-H-28,0.4635,medium
HASM-04410,33.226,1.342,0.0482,OP-H-095,ST-H-02,0.2855,medium
HASM-04411,36.437,0.545,0.0489,OP-H-068,ST-H-31,0.3581,medium
HASM-04412,55.637,0.933,0.0847,OP-H-023,ST-H-05,0.2856,medium
HASM-04413,53.582,0.737,0.0561,OP-H-111,ST-H-39,0.2688,medium
HASM-04414,52.274,1.025,0.0436,OP-H-116,ST-H-38,0.2017,low
HASM-04415,46.446,0.928,0.0894,OP-H-121,ST-H-31,0.1526,low
HASM-04416,39.687,1.509,0.0861,OP-H-145,ST-H-16,0.3583,medium
HASM-04417,44.883,0.3,0.0314,OP-H-069,ST-H-15,0.3644,medium
HASM-04418,33.872,1.575,0.038,OP-H-053,ST-H-31,0.3685,medium
HASM-04419,44.397,1.285,0.0791,OP-H-087,ST-H-16,0.2161,low
HASM-04420,47.994,1.052,0.1528,OP-H-017,ST-H-23,0.3365,medium
HASM-04421,47.712,1.39,0.067,OP-H-076,ST-H-10,0.2526,medium
HASM-04422,46.643,0.913,0.0178,OP-H-077,ST-H-18,0.0798,low
HASM-04423,12.0,0.758,0.0516,OP-H-032,ST-H-28,0.4407,medium
HASM-04424,38.329,0.934,0.0804,OP-H-173,ST-H-07,0.1786,low
HASM-04425,36.3,1.057,0.088,OP-H-035,ST-H-32,0.1706,low
HASM-04426,25.345,1.001,0.0054,OP-H-144,ST-H-16,0.192,low
HASM-04427,45.244,0.735,0.0388,OP-H-100,ST-H-35,0.3125,medium
HASM-04428,33.467,0.794,0.035,OP-H-026,ST-H-22,0.2177,low
HASM-04429,50.751,0.877,0.0294,OP-H-040,ST-H-08,0.1535,low
HASM-04430,39.666,1.026,0.1703,OP-H-050,ST-H-07,0.2019,low
HASM-04431,29.674,0.817,0.1198,OP-H-138,ST-H-38,0.3452,medium
HASM-04432,61.477,0.925,0.1154,OP-H-093,ST-H-13,0.4185,medium
HASM-04433,43.173,0.417,0.045,OP-H-142,ST-H-20,0.2948,medium
HASM-04434,38.503,0.984,0.0386,OP-H-040,ST-H-14,0.1416,low
HASM-04435,32.068,0.71,0.0743,OP-H-071,ST-H-33,0.256,medium
HASM-04436,45.806,0.983,0.043,OP-H-062,ST-H-16,0.0835,low
HASM-04437,33.589,1.052,0.0436,OP-H-047,ST-H-02,0.1251,low
HASM-04438,43.537,0.285,0.0893,OP-H-083,ST-H-24,0.4097,medium
HASM-04439,37.536,0.535,0.0333,OP-H-016,ST-H-13,0.2289,low
HASM-04440,42.626,1.061,0.0962,OP-H-104,ST-H-27,0.1525,low
HASM-04441,34.994,0.918,0.1426,OP-H-153,ST-H-05,0.3393,medium
HASM-04442,44.155,0.776,0.0865,OP-H-121,ST-H-25,0.182,low
HASM-04443,31.994,0.845,0.0929,OP-H-159,ST-H-28,0.2816,medium
HASM-04444,42.258,0.873,0.0945,OP-H-101,ST-H-13,0.264,medium
HASM-04445,46.998,1.156,0.28,OP-H-001,ST-H-17,0.3871,medium
HASM-04446,26.712,1.09,0.099,OP-H-095,ST-H-24,0.3263,medium
HASM-04447,39.378,0.817,0.0416,OP-H-180,ST-H-31,0.1549,low
HASM-04448,25.19,1.249,0.0491,OP-H-065,ST-H-18,0.3112,medium
HASM-04449,40.104,0.655,0.0325,OP-H-084,ST-H-17,0.2054,low
HASM-04450,43.247,1.183,0.0905,OP-H-013,ST-H-19,0.2143,low
HASM-04451,40.425,1.18,0.0208,OP-H-076,ST-H-13,0.0712,low
HASM-04452,55.879,0.578,0.0205,OP-H-064,ST-H-11,0.3435,medium
HASM-04453,49.46,1.098,0.009,OP-H-045,ST-H-21,0.0751,low
HASM-04454,38.988,0.708,0.0969,OP-H-023,ST-H-01,0.2821,medium
HASM-04455,38.501,1.38,0.0768,OP-H-043,ST-H-29,0.2649,medium
HASM-04456,39.597,1.095,0.0224,OP-H-139,ST-H-02,0.1861,low
HASM-04457,37.946,0.979,0.1018,OP-H-049,ST-H-02,0.1636,low
HASM-04458,36.573,0.886,0.0742,OP-H-063,ST-H-17,0.1324,low
HASM-04459,42.542,1.165,0.113,OP-H-118,ST-H-01,0.1781,low
HASM-04460,42.907,1.176,0.0627,OP-H-170,ST-H-26,0.1307,low
HASM-04461,46.742,1.146,0.043,OP-H-060,ST-H-37,0.1368,low
HASM-04462,51.712,1.411,0.0463,OP-H-025,ST-H-37,0.3932,medium
HASM-04463,42.825,1.167,0.0492,OP-H-019,ST-H-09,0.0741,low
HASM-04464,38.718,1.17,0.0105,OP-H-027,ST-H-13,0.0587,low
HASM-04465,39.521,0.622,0.1124,OP-H-167,ST-H-15,0.3433,medium
HASM-04466,47.511,0.948,0.0817,OP-H-012,ST-H-08,0.1402,low
HASM-04467,42.319,0.7,0.0578,OP-H-042,ST-H-28,0.1915,low
HASM-04468,32.648,1.304,0.032,OP-H-009,ST-H-30,0.1699,low
HASM-04469,52.488,0.71,0.0119,OP-H-019,ST-H-05,0.2753,medium
HASM-04470,39.311,0.74,0.2117,OP-H-032,ST-H-27,0.4137,medium
HASM-04471,32.186,1.012,0.0355,OP-H-024,ST-H-06,0.1538,low
HASM-04472,40.347,0.731,0.0597,OP-H-017,ST-H-13,0.246,low
HASM-04473,43.771,1.677,0.0386,OP-H-038,ST-H-22,0.3389,medium
HASM-04474,24.914,0.712,0.017,OP-H-160,ST-H-04,0.4011,medium
HASM-04475,44.394,1.254,0.0322,OP-H-151,ST-H-33,0.1493,low
HASM-04476,35.52,1.184,0.0914,OP-H-049,ST-H-27,0.2392,low
HASM-04477,34.327,1.084,0.0504,OP-H-031,ST-H-19,0.173,low
HASM-04478,54.353,0.692,0.0162,OP-H-085,ST-H-40,0.2815,medium
HASM-04479,51.289,0.931,0.0373,OP-H-124,ST-H-27,0.1308,low
HASM-04480,51.549,1.29,0.0674,OP-H-175,ST-H-33,0.3004,medium
HASM-04481,24.022,1.034,0.0678,OP-H-071,ST-H-19,0.2721,medium
HASM-04482,50.993,1.33,0.054,OP-H-096,ST-H-18,0.248,low
HASM-04483,48.293,0.609,0.1236,OP-H-134,ST-H-26,0.4056,medium
HASM-04484,34.412,0.813,0.0677,OP-H-024,ST-H-38,0.2031,low
HASM-04485,40.381,1.176,0.0324,OP-H-134,ST-H-12,0.1151,low
HASM-04486,39.33,1.116,0.0426,OP-H-176,ST-H-31,0.0627,low
HASM-04487,31.127,0.902,0.0518,OP-H-062,ST-H-24,0.2419,low
HASM-04488,51.589,0.874,0.0962,OP-H-006,ST-H-37,0.3183,medium
HASM-04489,49.501,1.211,0.0093,OP-H-049,ST-H-16,0.2106,low
HASM-04490,43.52,1.369,0.1143,OP-H-045,ST-H-32,0.3678,medium
HASM-04491,41.222,0.822,0.0198,OP-H-107,ST-H-32,0.0805,low
HASM-04492,36.807,1.48,0.0648,OP-H-064,ST-H-31,0.3381,medium
HASM-04493,42.702,0.787,0.0408,OP-H-158,ST-H-20,0.1573,low
HASM-04494,36.917,1.06,0.0867,OP-H-091,ST-H-17,0.2308,low
HASM-04495,42.822,1.286,0.0506,OP-H-074,ST-H-07,0.1872,low
HASM-04496,21.284,0.823,0.0789,OP-H-046,ST-H-06,0.4136,medium
HASM-04497,42.404,1.333,0.0114,OP-H-049,ST-H-17,0.1758,low
HASM-04498,64.102,0.759,0.0205,OP-H-083,ST-H-29,0.297,medium
HASM-04499,28.273,1.098,0.0158,OP-H-018,ST-H-28,0.1736,low
HASM-04500,42.43,0.744,0.0262,OP-H-111,ST-H-37,0.156,low
HASM-04501,44.799,1.079,0.1607,OP-H-128,ST-H-29,0.2108,low
HASM-04502,38.179,1.061,0.026,OP-H-077,ST-H-01,0.0838,low
HASM-04503,63.933,0.617,0.0717,OP-H-093,ST-H-11,0.4589,medium
HASM-04504,34.61,1.226,0.052,OP-H-090,ST-H-07,0.1911,low
HASM-04505,39.79,0.89,0.0421,OP-H-125,ST-H-15,0.1146,low
HASM-04506,42.718,0.593,0.0128,OP-H-093,ST-H-13,0.197,low
HASM-04507,49.514,1.457,0.0958,OP-H-161,ST-H-40,0.4476,medium
HASM-04508,44.829,1.017,0.1249,OP-H-104,ST-H-37,0.1744,low
HASM-04509,40.044,0.639,0.1209,OP-H-170,ST-H-14,0.3305,medium
HASM-04510,42.463,0.832,0.0847,OP-H-135,ST-H-30,0.1159,low
HASM-04511,43.205,1.261,0.022,OP-H-169,ST-H-29,0.1747,low
HASM-04512,54.128,1.349,0.0653,OP-H-034,ST-H-12,0.2892,medium
HASM-04513,49.173,1.116,0.0918,OP-H-015,ST-H-40,0.186,low
HASM-04514,31.587,1.083,0.0498,OP-H-126,ST-H-10,0.1346,low
HASM-04515,42.273,1.18,0.0565,OP-H-046,ST-H-25,0.1244,low
HASM-04516,37.97,0.919,0.145,OP-H-102,ST-H-23,0.3181,medium
HASM-04517,45.057,0.5,0.0617,OP-H-178,ST-H-37,0.2625,medium
HASM-04518,45.684,0.9,0.0456,OP-H-082,ST-H-08,0.1558,low
HASM-04519,42.351,0.712,0.0371,OP-H-097,ST-H-30,0.1399,low
HASM-04520,44.129,1.118,0.076,OP-H-040,ST-H-40,0.1705,low
HASM-04521,41.408,0.59,0.0401,OP-H-127,ST-H-27,0.2813,medium
HASM-04522,40.481,0.705,0.1004,OP-H-029,ST-H-26,0.2889,medium
HASM-04523,36.91,1.146,0.1433,OP-H-143,ST-H-07,0.2958,medium
HASM-04524,42.823,1.478,0.0498,OP-H-030,ST-H-04,0.295,medium
HASM-04525,42.48,0.606,0.0959,OP-H-008,ST-H-21,0.2914,medium
HASM-04526,40.346,0.995,0.0798,OP-H-161,ST-H-10,0.064,low
HASM-04527,47.047,1.401,0.0916,OP-H-152,ST-H-32,0.3636,medium
HASM-04528,42.675,0.802,0.0401,OP-H-168,ST-H-10,0.1717,low
HASM-04529,31.836,1.101,0.0384,OP-H-124,ST-H-32,0.1861,low
HASM-04530,46.071,1.278,0.0803,OP-H-143,ST-H-11,0.1811,low
HASM-04531,45.971,0.875,0.0345,OP-H-122,ST-H-01,0.1506,low
HASM-04532,45.545,0.635,0.0109,OP-H-153,ST-H-40,0.0681,low
HASM-04533,22.337,1.252,0.1124,OP-H-107,ST-H-02,0.4314,medium
HASM-04534,59.693,0.592,0.0894,OP-H-050,ST-H-27,0.4369,medium
HASM-04535,39.289,0.462,0.0705,OP-H-167,ST-H-17,0.4374,medium
HASM-04536,28.779,1.073,0.1439,OP-H-004,ST-H-31,0.3145,medium
HASM-04537,41.097,0.727,0.0067,OP-H-174,ST-H-40,0.1235,low
HASM-04538,38.492,0.907,0.0852,OP-H-158,ST-H-11,0.1091,low
HASM-04539,42.347,1.087,0.0628,OP-H-123,ST-H-03,0.1192,low
HASM-04540,50.526,0.717,0.0904,OP-H-132,ST-H-39,0.2151,low
HASM-04541,43.152,0.939,0.1154,OP-H-060,ST-H-38,0.159,low
HASM-04542,53.815,0.801,0.1302,OP-H-103,ST-H-01,0.3359,medium
HASM-04543,37.78,0.917,0.045,OP-H-011,ST-H-18,0.1708,low
HASM-04544,37.678,0.911,0.0336,OP-H-171,ST-H-15,0.1122,low
HASM-04545,42.309,0.35,0.0677,OP-H-025,ST-H-24,0.37,medium
HASM-04546,43.199,0.89,0.0088,OP-H-045,ST-H-10,0.1399,low
HASM-04547,41.001,0.995,0.0413,OP-H-165,ST-H-20,0.0342,low
HASM-04548,41.177,0.754,0.0546,OP-H-117,ST-H-03,0.205,low
HASM-04549,41.372,1.143,0.1354,OP-H-077,ST-H-19,0.155,low
HASM-04550,43.639,0.959,0.1064,OP-H-069,ST-H-19,0.2192,low
HASM-04551,42.046,0.987,0.0518,OP-H-041,ST-H-35,0.0431,low
HASM-04552,48.463,0.556,0.0397,OP-H-116,ST-H-01,0.2658,medium
HASM-04553,40.404,0.984,0.087,OP-H-104,ST-H-24,0.1333,low
HASM-04554,43.407,1.009,0.0596,OP-H-071,ST-H-19,0.1258,low
HASM-04555,54.039,1.477,0.0195,OP-H-056,ST-H-17,0.3777,medium
HASM-04556,49.089,1.17,0.0188,OP-H-113,ST-H-37,0.2076,low
HASM-04557,47.637,0.404,0.078,OP-H-013,ST-H-20,0.4317,medium
HASM-04558,40.959,0.457,0.0711,OP-H-138,ST-H-27,0.3011,medium
HASM-04559,37.994,0.734,0.0538,OP-H-074,ST-H-07,0.225,low
HASM-04560,35.628,1.166,0.0826,OP-H-127,ST-H-38,0.2444,low
HASM-04561,35.8,1.081,0.0804,OP-H-029,ST-H-03,0.2962,medium
HASM-04562,46.372,0.767,0.0623,OP-H-085,ST-H-08,0.1982,low
HASM-04563,36.877,1.532,0.0301,OP-H-078,ST-H-18,0.2158,low
HASM-04564,33.668,0.68,0.0027,OP-H-061,ST-H-14,0.2216,low
HASM-04565,37.323,1.438,0.0766,OP-H-124,ST-H-04,0.2532,medium
HASM-04566,49.199,0.898,0.095,OP-H-007,ST-H-27,0.2545,medium
HASM-04567,61.971,0.862,0.0593,OP-H-003,ST-H-13,0.3453,medium
HASM-04568,41.545,1.11,0.0225,OP-H-154,ST-H-25,0.1122,low
HASM-04569,44.676,1.048,0.1127,OP-H-145,ST-H-31,0.2066,low
HASM-04570,45.045,0.995,0.0493,OP-H-134,ST-H-40,0.0873,low
HASM-04571,29.081,1.117,0.0458,OP-H-139,ST-H-17,0.1943,low
HASM-04572,38.854,1.15,0.1345,OP-H-033,ST-H-34,0.2149,low
HASM-04573,45.303,0.695,0.0404,OP-H-045,ST-H-29,0.2242,low
HASM-04574,30.807,0.849,0.1218,OP-H-033,ST-H-07,0.3657,medium
HASM-04575,40.001,0.858,0.0424,OP-H-151,ST-H-11,0.163,low
HASM-04576,44.341,1.194,0.0157,OP-H-168,ST-H-36,0.108,low
HASM-04577,40.668,1.111,0.0421,OP-H-165,ST-H-05,0.0591,low
HASM-04578,31.917,1.004,0.0135,OP-H-079,ST-H-35,0.0283,low
HASM-04579,33.181,1.025,0.0275,OP-H-125,ST-H-24,0.1225,low
HASM-04580,23.508,0.901,0.0165,OP-H-165,ST-H-38,0.2303,low
HASM-04581,42.371,0.726,0.1795,OP-H-080,ST-H-31,0.4197,medium
HASM-04582,46.582,0.858,0.0224,OP-H-013,ST-H-12,0.0489,low
HASM-04583,38.475,0.294,0.0826,OP-H-100,ST-H-14,0.3778,medium
HASM-04584,37.871,1.122,0.0499,OP-H-104,ST-H-14,0.1734,low
HASM-04585,55.715,0.794,0.0257,OP-H-070,ST-H-04,0.2525,medium
HASM-04586,48.807,0.812,0.0715,OP-H-166,ST-H-13,0.2361,low
HASM-04587,59.407,0.939,0.0865,OP-H-163,ST-H-30,0.3171,medium
HASM-04588,42.555,0.91,0.063,OP-H-161,ST-H-11,0.1572,low
HASM-04589,43.995,0.862,0.1141,OP-H-161,ST-H-37,0.2273,low
HASM-04590,47.879,1.176,0.0737,OP-H-098,ST-H-03,0.2095,low
HASM-04591,39.486,0.664,0.073,OP-H-142,ST-H-22,0.2428,low
HASM-04592,36.965,1.193,0.0355,OP-H-150,ST-H-28,0.2302,low
HASM-04593,36.589,1.028,0.0488,OP-H-112,ST-H-14,0.1572,low
HASM-04594,35.005,0.924,0.0512,OP-H-034,ST-H-04,0.1306,low
HASM-04595,35.521,1.179,0.0291,OP-H-161,ST-H-27,0.1655,low
HASM-04596,32.5,1.158,0.0645,OP-H-173,ST-H-13,0.2588,medium
HASM-04597,35.136,1.307,0.1027,OP-H-157,ST-H-11,0.3096,medium
HASM-04598,57.936,0.887,0.0251,OP-H-022,ST-H-13,0.2626,medium
HASM-04599,51.529,0.778,0.1044,OP-H-127,ST-H-04,0.2561,medium
HASM-04600,36.415,0.917,0.0763,OP-H-107,ST-H-04,0.214,low
HASM-04601,55.98,0.969,0.1215,OP-H-113,ST-H-19,0.2502,medium
HASM-04602,56.275,1.149,0.0057,OP-H-157,ST-H-37,0.2148,low
HASM-04603,42.824,1.465,0.0078,OP-H-131,ST-H-36,0.2463,low
HASM-04604,50.267,1.202,0.074,OP-H-057,ST-H-04,0.2337,low
HASM-04605,42.509,0.744,0.1016,OP-H-073,ST-H-04,0.1444,low
HASM-04606,54.001,0.799,0.0085,OP-H-024,ST-H-39,0.1876,low
HASM-04607,55.439,0.99,0.0326,OP-H-167,ST-H-18,0.2437,low
HASM-04608,37.708,1.213,0.0853,OP-H-167,ST-H-21,0.157,low
HASM-04609,25.915,0.858,0.0218,OP-H-059,ST-H-20,0.1903,low
HASM-04610,49.544,1.309,0.0457,OP-H-057,ST-H-38,0.2747,medium
HASM-04611,34.638,1.61,0.0384,OP-H-059,ST-H-18,0.275,medium
HASM-04612,42.26,0.571,0.0459,OP-H-073,ST-H-03,0.2796,medium
HASM-04613,42.308,0.625,0.0227,OP-H-044,ST-H-23,0.179,low
HASM-04614,35.672,1.096,0.0304,OP-H-063,ST-H-30,0.1284,low
HASM-04615,39.942,1.107,0.0871,OP-H-064,ST-H-05,0.1672,low
HASM-04616,39.755,1.028,0.031,OP-H-093,ST-H-08,0.0475,low
HASM-04617,49.898,1.183,0.0212,OP-H-171,ST-H-17,0.1373,low
HASM-04618,31.212,1.28,0.0802,OP-H-122,ST-H-37,0.3172,medium
HASM-04619,43.614,1.287,0.0382,OP-H-150,ST-H-31,0.1911,low
HASM-04620,47.898,1.109,0.0402,OP-H-166,ST-H-10,0.1997,low
HASM-04621,38.91,1.059,0.0418,OP-H-135,ST-H-04,0.0976,low
HASM-04622,21.868,0.712,0.0815,OP-H-147,ST-H-31,0.3133,medium
HASM-04623,37.392,0.856,0.0312,OP-H-040,ST-H-35,0.1358,low
HASM-04624,30.383,1.125,0.1165,OP-H-156,ST-H-39,0.32,medium
HASM-04625,50.033,0.847,0.0266,OP-H-083,ST-H-18,0.1218,low
HASM-04626,43.183,1.064,0.043,OP-H-010,ST-H-30,0.1077,low
HASM-04627,52.537,0.77,0.088,OP-H-036,ST-H-02,0.2746,medium
HASM-04628,26.349,1.245,0.0465,OP-H-120,ST-H-18,0.2452,low
HASM-04629,52.339,0.821,0.0202,OP-H-002,ST-H-18,0.1626,low
HASM-04630,42.702,1.112,0.0574,OP-H-052,ST-H-39,0.1975,low
HASM-04631,37.43,0.837,0.0503,OP-H-119,ST-H-06,0.1416,low
HASM-04632,51.818,0.449,0.0688,OP-H-089,ST-H-09,0.4272,medium
HASM-04633,39.013,1.668,0.0373,OP-H-006,ST-H-37,0.3369,medium
HASM-04634,54.0,0.673,0.0427,OP-H-154,ST-H-03,0.3039,medium
HASM-04635,48.754,1.37,0.0909,OP-H-101,ST-H-13,0.2343,low
HASM-04636,35.97,0.847,0.0273,OP-H-041,ST-H-14,0.1056,low
HASM-04637,33.659,1.139,0.0899,OP-H-059,ST-H-07,0.225,low
HASM-04638,34.693,1.045,0.0567,OP-H-143,ST-H-21,0.1659,low
HASM-04639,37.709,0.731,0.0242,OP-H-053,ST-H-14,0.1652,low
HASM-04640,52.272,0.944,0.0247,OP-H-102,ST-H-33,0.1312,low
HASM-04641,32.739,0.864,0.0499,OP-H-082,ST-H-30,0.3065,medium
HASM-04642,27.86,0.967,0.0699,OP-H-166,ST-H-27,0.2414,low
HASM-04643,44.54,0.655,0.0528,OP-H-019,ST-H-15,0.191,low
HASM-04644,50.298,1.306,0.0965,OP-H-009,ST-H-16,0.4192,medium
HASM-04645,52.717,1.1,0.0792,OP-H-035,ST-H-04,0.255,medium
HASM-04646,27.957,1.183,0.0693,OP-H-022,ST-H-34,0.2815,medium
HASM-04647,29.033,1.194,0.1186,OP-H-009,ST-H-06,0.404,medium
HASM-04648,21.258,1.439,0.0273,OP-H-143,ST-H-10,0.435,medium
HASM-04649,44.713,0.821,0.1328,OP-H-171,ST-H-09,0.283,medium
HASM-04650,37.605,0.948,0.0344,OP-H-061,ST-H-28,0.1093,low
HASM-04651,48.03,0.963,0.0417,OP-H-095,ST-H-27,0.1733,low
HASM-04652,46.884,1.178,0.1337,OP-H-130,ST-H-25,0.3146,medium
HASM-04653,39.544,0.539,0.0257,OP-H-051,ST-H-16,0.2992,medium
HASM-04654,31.123,1.174,0.0196,OP-H-178,ST-H-40,0.2096,low
HASM-04655,37.235,0.559,0.0583,OP-H-002,ST-H-28,0.2768,medium
HASM-04656,49.251,1.326,0.0334,OP-H-016,ST-H-32,0.1887,low
HASM-04657,40.852,0.629,0.0565,OP-H-048,ST-H-20,0.2747,medium
HASM-04658,49.646,1.39,0.1045,OP-H-073,ST-H-27,0.3517,medium
HASM-04659,46.562,1.055,0.0261,OP-H-051,ST-H-29,0.1328,low
HASM-04660,29.405,0.888,0.2322,OP-H-139,ST-H-22,0.417,medium
HASM-04661,30.131,1.452,0.0869,OP-H-028,ST-H-12,0.3744,medium
HASM-04662,33.599,0.25,0.0223,OP-H-027,ST-H-08,0.4479,medium
HASM-04663,39.352,0.982,0.0387,OP-H-064,ST-H-38,0.1626,low
HASM-04664,20.696,0.858,0.0263,OP-H-078,ST-H-05,0.3056,medium
HASM-04665,43.676,1.316,0.0326,OP-H-042,ST-H-40,0.1817,low
HASM-04666,45.724,1.018,0.0413,OP-H-039,ST-H-34,0.0999,low
HASM-04667,48.16,0.941,0.0635,OP-H-142,ST-H-14,0.1449,low
HASM-04668,25.661,1.214,0.0629,OP-H-015,ST-H-15,0.3506,medium
HASM-04669,39.451,1.156,0.1839,OP-H-169,ST-H-15,0.3253,medium
HASM-04670,32.824,0.969,0.0655,OP-H-084,ST-H-21,0.2485,low
HASM-04671,50.654,1.014,0.0159,OP-H-144,ST-H-21,0.0502,low
HASM-04672,35.451,0.913,0.091,OP-H-053,ST-H-15,0.182,low
HASM-04673,44.059,0.852,0.0394,OP-H-113,ST-H-37,0.1116,low
HASM-04674,47.428,1.56,0.1625,OP-H-056,ST-H-10,0.4987,medium
HASM-04675,59.454,1.487,0.0596,OP-H-060,ST-H-06,0.3666,medium
HASM-04676,39.299,1.024,0.0849,OP-H-031,ST-H-10,0.2188,low
HASM-04677,39.698,1.078,0.0571,OP-H-052,ST-H-04,0.1088,low
HASM-04678,40.66,0.849,0.0273,OP-H-158,ST-H-24,0.0718,low
HASM-04679,48.181,1.014,0.0571,OP-H-170,ST-H-38,0.1698,low
HASM-04680,39.524,0.816,0.0916,OP-H-109,ST-H-36,0.2166,low
HASM-04681,43.731,1.027,0.0766,OP-H-150,ST-H-14,0.1182,low
HASM-04682,49.614,1.021,0.0175,OP-H-027,ST-H-30,0.043,low
HASM-04683,34.083,1.214,0.0822,OP-H-003,ST-H-12,0.2527,medium
HASM-04684,36.561,0.957,0.0127,OP-H-112,ST-H-26,0.1578,low
HASM-04685,45.082,0.962,0.211,OP-H-066,ST-H-20,0.3286,medium
HASM-04686,54.122,1.329,0.0394,OP-H-094,ST-H-22,0.2739,medium
