case_id,PS1,PS2,PS3,PS4,PS5,PS6,EPS1,FS1,FS2,TS1,TS2,TS3,TS4,VS1
HCASE-03886,0.04025,0.27874,0.76739,0.46833,0.13848,0.15775,0.12308,0.72698,0.06102,0.03366,0.02018,0.08477,0.15582,0.1976
HCASE-03887,0.15341,0.11585,0.09171,0.15593,0.03264,0.15213,0.085,0.36938,0.14994,0.04323,0.61446,0.5857,0.37184,0.21308
HCASE-03888,0.79066,0.14988,0.08107,0.13374,0.15158,0.0243,0.38319,0.23625,0.11558,0.78226,0.13044,0.15025,0.02233,0.87446
HCASE-03889,0.57927,0.55619,0.07645,0.12955,0.09396,0.5593,0.13757,0.06507,0.13196,0.18186,0.15422,0.16914,0.18056,0.53145
HCASE-03890,0.09848,0.76088,0.10926,0.18243,0.19886,0.39637,0.4751,0.11847,0.03916,0.07386,0.12635,0.03695,0.11946,0.04638
HCASE-03891,0.1879,0.80808,0.53874,0.12132,0.10228,0.17797,0.2826,0.40845,0.12537,0.0551,0.1174,0.09976,0.09971,0.06829
HCASE-03892,0.07381,0.14435,0.28448,0.67379,0.62218,0.02635,0.02116,0.33709,0.63056,0.1027,0.10923,0.14946,0.04012,0.21637
HCASE-03893,0.22882,0.49476,0.1189,0.08082,0.12472,0.75172,0.06438,0.13412,0.03533,0.08699,0.02758,0.0407,0.02163,0.33984
HCASE-03894,0.50182,0.49743,0.09042,0.15004,0.1138,0.13405,0.80117,0.47789,0.02462,0.4636,0.12053,0.13615,0.11162,0.05623
HCASE-03895,0.06066,0.15576,0.82026,0.49046,0.24538,0.07517,0.13447,0.75905,0.22829,0.12779,0.13859,0.05113,0.09131,0.04183
HCASE-03896,0.77841,0.15818,0.22632,0.19414,0.21429,0.12467,0.30089,0.25066,0.05607,0.70849,0.08986,0.13207,0.02827,0.61796
HCASE-03897,0.09472,0.11569,0.3812,0.13927,0.36008,0.11261,0.02241,0.76012,0.14808,0.12929,0.0648,0.02891,0.65495,0.05265
HCASE-03898,0.1553,0.16105,0.13167,0.17815,0.09906,0.09939,0.10992,0.52264,0.32922,0.09156,0.34451,0.603,0.0395,0.07275
HCASE-03899,0.09352,0.79501,0.62497,0.12265,0.14795,0.11659,0.21817,0.5087,0.02008,0.02146,0.08882,0.08661,0.02715,0.13279
HCASE-03900,0.1802,0.17209,0.32209,0.09668,0.31109,0.12943,0.0869,0.73333,0.14941,0.09141,0.07951,0.08583,0.52875,0.06158
HCASE-03901,0.54853,0.22173,0.08758,0.0884,0.05264,0.14252,0.09035,0.31809,0.24117,0.41625,0.03498,0.26892,0.12351,0.52965
HCASE-03902,0.30881,0.11026,0.05222,0.08886,0.13615,0.15522,0.08177,0.47012,0.45019,0.40371,0.10583,0.56219,0.21468,0.26596
HCASE-03903,0.11924,0.06747,0.03452,0.10194,0.14391,0.1526,0.07923,0.87206,0.61034,0.12719,0.13705,0.50541,0.33554,0.03177
HCASE-03904,0.10335,0.99867,0.76615,0.02688,0.11889,0.08086,0.30513,0.58244,0.15228,0.13999,0.0435,0.06106,0.06653,0.07176
HCASE-03905,0.11766,1.0,0.14427,0.155,0.14287,0.0982,0.78325,0.10201,0.02473,0.15348,0.0597,0.03504,0.15499,0.10711
HCASE-03906,0.70262,0.27621,0.07676,0.03182,0.13452,0.2128,0.11685,0.2271,0.21432,0.41939,0.15658,0.14662,0.08615,0.81391
HCASE-03907,0.26275,0.04825,0.06417,0.03006,0.047,0.1357,0.03978,0.52972,0.4094,0.2423,0.12338,0.51134,0.12245,0.4796
HCASE-03908,0.15499,0.82854,0.07918,0.05722,0.06455,0.76542,0.30035,0.06203,0.1522,0.02008,0.11589,0.04151,0.0915,0.02154
HCASE-03909,0.59733,0.35119,0.39024,0.15538,0.09425,0.17875,0.41469,0.57513,0.11946,0.47786,0.09624,0.13244,0.13634,0.09876
HCASE-03910,0.02057,0.44857,0.60371,0.06947,0.29071,0.09288,0.1566,0.68061,0.11738,0.09798,0.0833,0.09567,0.0963,0.23194
HCASE-03911,0.64194,0.44326,0.09509,0.03418,0.11335,0.15422,0.64454,0.52989,0.05137,0.48848,0.13168,0.12041,0.03778,0.11684
HCASE-03912,0.55566,0.43631,0.15212,0.17309,0.10266,0.12948,0.73172,0.48077,0.11803,0.40793,0.12546,0.05573,0.1299,0.09918
HCASE-03913,0.65864,0.41236,0.16229,0.1083,0.11362,0.39438,0.13876,0.07946,0.05933,0.17813,0.034,0.07865,0.06102,0.58024
HCASE-03914,0.31564,0.66955,0.0743,0.06626,0.03159,0.80818,0.14255,0.102,0.15567,0.19601,0.21544,0.18324,0.09929,0.2737
HCASE-03915,0.63905,0.14615,0.21536,0.15024,0.21986,0.14882,0.07937,0.31005,0.35712,0.5443,0.12516,0.32323,0.05441,0.65755
HCASE-03916,0.02497,0.34649,0.76124,0.31058,0.07259,0.02307,0.07874,0.71919,0.10632,0.09204,0.05898,0.0948,0.04342,0.08503
HCASE-03917,0.49384,0.72133,0.09336,0.19618,0.10019,0.86461,0.07107,0.09272,0.14767,0.10741,0.10252,0.08841,0.06532,0.46963
HCASE-03918,0.07534,0.11457,0.12394,0.08794,0.12552,0.10872,0.06818,0.61879,0.14584,0.15197,0.0664,0.23211,0.56038,0.20628
HCASE-03919,0.10644,0.05487,0.12629,0.06158,0.13918,0.12714,0.15888,0.74913,0.18161,0.13384,0.124,0.20561,0.65494,0.20016
HCASE-03920,0.09559,0.12297,0.28068,0.68083,0.47994,0.1456,0.07779,0.23955,0.56708,0.08626,0.07392,0.10531,0.13796,0.12106
HCASE-03921,0.11807,0.15722,0.71405,0.32231,0.4287,0.09719,0.12166,0.77152,0.12473,0.05632,0.04768,0.03185,0.0808,0.11831
HCASE-03922,0.5064,0.35877,0.37589,0.13182,0.09006,0.14219,0.44831,0.67863,0.09868,0.34583,0.02223,0.1473,0.07806,0.0284
HCASE-03923,0.51918,0.33679,0.28147,0.06317,0.0411,0.12944,0.5228,0.74242,0.0832,0.37495,0.09408,0.14455,0.06661,0.1491
HCASE-03924,0.64195,0.1102,0.1784,0.11385,0.09529,0.07447,0.4129,0.39663,0.05272,0.57418,0.14336,0.05795,0.09102,0.30089
HCASE-03925,0.06306,0.62053,0.79014,0.18622,0.13551,0.1598,0.03366,0.58408,0.10001,0.07684,0.10538,0.15347,0.03068,0.12731
HCASE-03926,0.0666,0.12395,0.94559,0.32619,0.27572,0.13457,0.12915,0.66259,0.14388,0.12309,0.05625,0.1286,0.15719,0.03101
HCASE-03927,0.48655,0.64611,0.11061,0.12982,0.15615,0.67751,0.03333,0.05712,0.14969,0.02377,0.06436,0.0726,0.02926,0.57743
HCASE-03928,0.11587,0.03627,0.03359,0.02147,0.09512,0.0428,0.06372,0.30968,0.31204,0.11752,0.63029,0.73778,0.14073,0.07201
HCASE-03929,0.15827,0.59406,0.59321,0.1141,0.23456,0.15915,0.03853,0.56055,0.12993,0.0844,0.14537,0.13752,0.09784,0.12892
HCASE-03930,0.17767,0.11631,0.23432,0.44342,0.6411,0.14034,0.06676,0.35225,0.3694,0.07952,0.07997,0.12427,0.11994,0.06993
HCASE-03931,0.49981,0.38705,0.48302,0.06714,0.14063,0.09386,0.48456,0.75536,0.02839,0.43437,0.0394,0.09994,0.06281,0.0629
HCASE-03932,0.07255,0.06218,0.29936,0.09091,0.36981,0.1072,0.13906,0.77788,0.11181,0.21277,0.21337,0.22925,0.65584,0.03325
HCASE-03933,0.25741,0.11573,0.02526,0.05008,0.02309,0.07668,0.07621,0.51567,0.51736,0.36924,0.23016,0.61806,0.2128,0.37962
HCASE-03934,0.66121,0.60682,0.13503,0.34803,0.27585,0.69543,0.08889,0.11264,0.26967,0.02992,0.14866,0.11838,0.09683,0.52176
HCASE-03935,0.70606,0.14002,0.16911,0.17927,0.14444,0.20485,0.53575,0.41365,0.10929,0.59757,0.08255,0.06675,0.08398,0.36403
HCASE-03936,0.68713,0.37927,0.09635,0.14744,0.03559,0.29212,0.09886,0.10018,0.10101,0.43108,0.12387,0.13226,0.14857,0.71682
HCASE-03937,0.05361,0.24286,0.66792,0.30185,0.13263,0.10754,0.02045,0.64055,0.02759,0.13375,0.14222,0.16269,0.16229,0.14866
HCASE-03938,0.5637,0.07724,0.09814,0.11785,0.0996,0.02527,0.42492,0.33795,0.08803,0.63651,0.11657,0.16428,0.17352,0.2424
HCASE-03939,0.48631,0.54011,0.02731,0.33092,0.35254,0.50207,0.14232,0.04314,0.34133,0.12961,0.16084,0.14721,0.10517,0.5159
HCASE-03940,0.05625,0.09706,0.35429,0.0672,0.23194,0.085,0.02845,0.80654,0.11091,0.09914,0.19734,0.20099,0.65027,0.11417
HCASE-03941,0.71118,0.19207,0.10641,0.12339,0.08552,0.23668,0.0369,0.1437,0.02628,0.38303,0.03506,0.15139,0.11742,0.91009
HCASE-03942,0.03868,0.02403,0.11715,0.07838,0.08225,0.12885,0.13224,0.75008,0.43479,0.17001,0.21075,0.63157,0.41187,0.11684
HCASE-03943,0.15247,0.84121,0.39552,0.08179,0.10477,0.1348,0.53498,0.27391,0.04087,0.03741,0.07539,0.06323,0.03672,0.03205
HCASE-03944,0.09307,0.13818,0.12856,0.13863,0.0652,0.08731,0.13782,0.83877,0.5637,0.12129,0.03311,0.48818,0.23674,0.08704
HCASE-03945,0.16842,0.19942,0.35941,0.48677,0.70967,0.19385,0.09977,0.31679,0.40516,0.09904,0.10721,0.03979,0.13783,0.04324
HCASE-03946,0.52623,0.70326,0.09372,0.22686,0.19478,0.79373,0.06564,0.14274,0.05139,0.0366,0.06015,0.05689,0.07309,0.40659
HCASE-03947,0.7448,0.65514,0.03269,0.40151,0.2811,0.64502,0.13693,0.15831,0.3488,0.11676,0.11944,0.03081,0.12583,0.57167
HCASE-03948,0.0635,0.132,0.82239,0.23343,0.44641,0.05635,0.04575,0.77711,0.1377,0.11156,0.13244,0.07806,0.08903,0.10877
HCASE-03949,0.12232,0.74762,0.34435,0.06562,0.07257,0.13184,0.44193,0.26006,0.09607,0.12126,0.06265,0.04624,0.02307,0.13891
HCASE-03950,0.13961,0.07606,0.75975,0.15422,0.64904,0.12121,0.07732,0.70276,0.14438,0.15078,0.0615,0.15919,0.1066,0.25636
HCASE-03951,0.64995,0.07259,0.19834,0.15981,0.14757,0.04818,0.54431,0.5748,0.05589,0.6607,0.10083,0.07938,0.1223,0.28657
HCASE-03952,0.05987,0.14411,0.14621,0.14009,0.07494,0.18344,0.12732,0.69679,0.04405,0.04877,0.11496,0.08135,0.72822,0.11248
HCASE-03953,0.04826,0.86015,0.19355,0.09582,0.07591,0.32889,0.50349,0.12754,0.08803,0.09307,0.05588,0.0832,0.07067,0.12457
HCASE-03954,0.08921,0.21697,0.2146,0.21598,0.14611,0.10069,0.03414,0.74555,0.46592,0.03697,0.11276,0.53254,0.32733,0.11005
HCASE-03955,0.08629,0.1206,0.70048,0.40679,0.30613,0.15718,0.1051,0.7848,0.21228,0.03734,0.15712,0.10222,0.02546,0.07913
HCASE-03956,0.64229,0.13652,0.20327,0.0662,0.11699,0.13081,0.20575,0.30955,0.05831,0.53101,0.02578,0.15968,0.02871,0.57316
HCASE-03957,0.05976,0.0492,0.10865,0.08666,0.12198,0.04617,0.12412,0.61708,0.62283,0.07256,0.03104,0.67156,0.14495,0.14558
HCASE-03958,0.05979,0.04588,0.11303,0.07927,0.03982,0.05797,0.0477,0.73848,0.32032,0.10773,0.04152,0.30302,0.67328,0.19086
HCASE-03959,0.3264,0.0443,0.13999,0.04824,0.11443,0.15909,0.06439,0.58744,0.4692,0.34629,0.07532,0.52577,0.09655,0.2779
HCASE-03960,0.17747,0.4716,0.65532,0.16488,0.12294,0.15923,0.08599,0.47938,0.13281,0.1435,0.11083,0.1003,0.13025,0.06603
HCASE-03961,0.39499,0.65529,0.21315,0.18197,0.20243,0.20575,0.6975,0.22754,0.15046,0.24935,0.11992,0.02701,0.12714,0.11234
HCASE-03962,0.15224,0.09742,0.50057,0.11127,0.47028,0.05921,0.14017,0.83839,0.10387,0.07656,0.04044,0.0597,0.40489,0.02558
HCASE-03963,0.61728,0.45023,0.1017,0.07702,0.04471,0.1985,0.77009,0.4442,0.06158,0.49232,0.055,0.09607,0.06984,0.07515
HCASE-03964,0.07133,0.11362,0.23521,0.15176,0.27706,0.19515,0.02789,0.64023,0.11046,0.15206,0.07659,0.04776,0.52562,0.11331
HCASE-03965,0.27704,0.74992,0.1529,0.15217,0.11128,0.17349,0.779,0.34603,0.13502,0.24649,0.06192,0.13904,0.07632,0.09466
HCASE-03966,0.12999,0.09409,0.83441,0.55221,0.12298,0.12882,0.04589,0.59893,0.08058,0.06034,0.08873,0.135,0.10472,0.03508
HCASE-03967,0.0507,0.10031,0.3299,0.69825,0.43369,0.15258,0.13125,0.29616,0.43993,0.04835,0.0321,0.04872,0.04849,0.18323
HCASE-03968,0.18702,0.17762,0.15493,0.17019,0.06615,0.2019,0.07202,0.35816,0.11178,0.141,0.54106,0.51521,0.34075,0.04848
HCASE-03969,0.04777,0.05129,0.8836,0.2226,0.49874,0.03109,0.1433,0.80856,0.12125,0.15917,0.09128,0.10292,0.04804,0.14376
HCASE-03970,0.74926,0.42668,0.13074,0.1106,0.06623,0.27758,0.09858,0.07754,0.1118,0.50869,0.15817,0.14102,0.14682,0.80476
HCASE-03971,0.83901,0.53127,0.07714,0.14156,0.12247,0.51718,0.14502,0.0609,0.14925,0.23729,0.14891,0.14072,0.09782,1.0
HCASE-03972,0.6778,0.27736,0.13621,0.15569,0.12255,0.34513,0.15955,0.04151,0.11886,0.4021,0.0659,0.13761,0.04325,0.70363
HCASE-03973,0.09427,0.09034,0.14009,0.18698,0.17304,0.11233,0.10923,0.3422,0.05739,0.09886,0.65571,0.66154,0.35844,0.03712
HCASE-03974,0.65021,0.79777,0.09054,0.05161,0.15882,0.9388,0.03586,0.08149,0.14629,0.12996,0.14948,0.15248,0.02841,0.49807
HCASE-03975,0.0926,0.11322,0.08861,0.04518,0.03685,0.08031,0.14218,0.39334,0.17403,0.08514,0.54586,0.64121,0.02371,0.10114
HCASE-03976,0.45588,0.37696,0.2965,0.04972,0.073,0.0905,0.51925,0.52243,0.11276,0.49281,0.06845,0.11316,0.04323,0.14136
HCASE-03977,0.0804,0.07504,0.42934,0.12288,0.37759,0.09207,0.1452,0.64034,0.15061,0.15778,0.14849,0.03133,0.28331,0.11321
HCASE-03978,0.61278,0.67939,0.11833,0.2528,0.31984,0.64286,0.05171,0.04036,0.25105,0.05298,0.10387,0.11567,0.14388,0.57225
HCASE-03979,0.23353,0.68229,0.11663,0.09901,0.12832,0.75028,0.04305,0.07648,0.03782,0.0461,0.12721,0.13927,0.03469,0.18972
HCASE-03980,0.02563,0.31582,0.84915,0.41214,0.02598,0.09955,0.11364,0.84136,0.21678,0.04329,0.10433,0.06285,0.11975,0.12598
HCASE-03981,0.10496,0.15628,0.61935,0.56703,0.33858,0.08951,0.08355,0.48429,0.21385,0.05686,0.13769,0.0648,0.05318,0.02005
HCASE-03982,0.039,0.56346,0.77278,0.04601,0.33516,0.03281,0.0603,0.69246,0.13243,0.04871,0.08129,0.13996,0.12594,0.14099
HCASE-03983,0.11728,0.92618,0.34855,0.17233,0.13663,0.22248,0.58449,0.2591,0.04252,0.04164,0.13648,0.10515,0.02882,0.12869
HCASE-03984,0.16175,0.13458,0.20203,0.1346,0.13657,0.13852,0.1343,0.58614,0.14427,0.05899,0.12517,0.09821,0.74539,0.02264
HCASE-03985,0.70308,0.64674,0.17044,0.439,0.39083,0.61889,0.11379,0.09441,0.27268,0.09054,0.02041,0.14884,0.05326,0.60605
HCASE-03986,0.14783,0.12827,0.113,0.06358,0.08942,0.08382,0.1467,0.50817,0.4571,0.13646,0.43092,0.77801,0.12798,0.04731
HCASE-03987,0.23907,0.52339,0.13134,0.04362,0.11485,0.83366,0.15729,0.11082,0.05934,0.10199,0.07304,0.15989,0.15171,0.26331
HCASE-03988,0.06471,0.58342,0.81519,0.15994,0.23138,0.03728,0.07571,0.73106,0.09881,0.08439,0.12169,0.13412,0.14392,0.12931
HCASE-03989,0.08541,0.10482,0.77402,0.46774,0.30005,0.19771,0.06216,0.68534,0.14689,0.11328,0.05286,0.11373,0.09271,0.05707
HCASE-03990,0.1568,0.11347,0.07985,0.05738,0.15838,0.08397,0.11911,0.86789,0.7293,0.07455,0.04156,0.74178,0.10153,0.06685
HCASE-03991,0.11131,0.85844,0.37928,0.13612,0.10905,0.14631,0.59889,0.30667,0.1404,0.02257,0.10843,0.02019,0.02778,0.06025
HCASE-03992,0.10502,0.11936,0.13428,0.14867,0.12137,0.17955,0.03191,0.27882,0.29492,0.05947,0.56252,0.84372,0.08364,0.1242
HCASE-03993,0.66005,0.69313,0.24742,0.43857,0.35623,0.67358,0.0521,0.12592,0.39933,0.11609,0.15205,0.14147,0.09881,0.52627
HCASE-03994,0.71921,0.56048,0.03357,0.05139,0.04818,0.52837,0.04767,0.13236,0.14192,0.29948,0.09376,0.09886,0.13223,0.78495
HCASE-03995,0.26575,0.34383,0.09093,0.55317,0.49863,0.27492,0.06929,0.04149,0.49709,0.15829,0.03144,0.06317,0.09049,0.44701
HCASE-03996,0.50328,0.15203,0.10052,0.09857,0.09806,0.07329,0.08115,0.44338,0.27522,0.32484,0.09862,0.30555,0.14236,0.54847
HCASE-03997,0.16831,0.80875,0.24618,0.12114,0.11798,0.20253,0.5114,0.18747,0.12857,0.03585,0.1562,0.0996,0.03092,0.11957
HCASE-03998,0.04301,0.36363,0.57934,0.15183,0.4736,0.02002,0.1148,0.64182,0.14849,0.13654,0.08705,0.12769,0.05592,0.20621
HCASE-03999,0.30819,0.69717,0.24025,0.15818,0.08789,0.14445,0.80096,0.29281,0.13544,0.27875,0.04712,0.03736,0.14573,0.03709
HCASE-04000,0.09378,0.92348,0.19491,0.1624,0.16674,0.4607,0.51556,0.02852,0.0273,0.12428,0.13965,0.08273,0.14667,0.08184
HCASE-04001,0.52891,0.67011,0.07582,0.1394,0.15313,0.78189,0.08579,0.06101,0.04505,0.12091,0.04066,0.08008,0.11432,0.46659
HCASE-04002,0.88192,0.57826,0.17933,0.24257,0.17004,0.54042,0.13021,0.06989,0.138,0.27674,0.14477,0.08223,0.10005,0.781
HCASE-04003,0.10094,0.88932,0.14027,0.08661,0.21952,0.46082,0.43801,0.03615,0.15676,0.13322,0.02543,0.03744,0.02663,0.15605
HCASE-04004,0.09245,0.61295,0.76314,0.13485,0.28584,0.18168,0.10712,0.66586,0.11906,0.15816,0.12811,0.12833,0.1076,0.05304
HCASE-04005,0.09849,0.93836,0.30516,0.17669,0.1689,0.22643,0.52722,0.29255,0.14427,0.08713,0.02608,0.03004,0.09039,0.15123
HCASE-04006,0.09439,0.85583,0.68791,0.07801,0.15456,0.1001,0.31836,0.56931,0.0677,0.06282,0.15188,0.048,0.1262,0.03939
HCASE-04007,0.61094,0.4396,0.09478,0.10768,0.04567,0.47694,0.11375,0.21513,0.14976,0.31228,0.02691,0.07804,0.15356,0.71528
HCASE-04008,0.02854,0.09684,0.2193,0.04216,0.11929,0.06725,0.15186,0.33892,0.24276,0.11416,0.62649,0.83524,0.06949,0.06406
HCASE-04009,0.07193,0.14662,0.07955,0.15417,0.03872,0.10923,0.06624,0.95817,0.46886,0.0268,0.09743,0.38918,0.73578,0.022
HCASE-04010,0.1241,0.04402,0.1147,0.13226,0.06808,0.0534,0.04999,0.22846,0.02019,0.10392,0.57832,0.49493,0.314,0.27754
HCASE-04011,0.21011,0.1478,0.14298,0.19654,0.11323,0.10081,0.12034,0.23279,0.22513,0.12601,0.54387,0.68697,0.10151,0.06324
HCASE-04012,0.06154,0.85231,0.31856,0.0987,0.10079,0.07037,0.54483,0.28471,0.14137,0.13757,0.0279,0.15507,0.05437,0.0843
HCASE-04013,0.05362,0.06243,0.35789,0.03503,0.32514,0.04111,0.11554,0.85562,0.10339,0.1527,0.16579,0.19847,0.70514,0.15545
HCASE-04014,0.03774,0.34745,0.78429,0.46367,0.12038,0.08313,0.10929,0.76943,0.12743,0.0523,0.12228,0.14591,0.07325,0.04816
HCASE-04015,0.60566,0.15079,0.09219,0.04346,0.12485,0.15164,0.47264,0.43947,0.07973,0.51313,0.13647,0.12648,0.05424,0.42681
HCASE-04016,0.10198,0.13576,0.77786,0.2651,0.46475,0.11379,0.15578,0.78279,0.14607,0.04308,0.07995,0.02846,0.14635,0.03891
HCASE-04017,0.11828,0.35843,0.89789,0.4794,0.11561,0.11677,0.15959,0.658,0.06119,0.09883,0.15068,0.06547,0.12996,0.06814
HCASE-04018,0.03621,0.02725,0.74416,0.31509,0.25745,0.08018,0.1389,0.59851,0.04287,0.07743,0.02009,0.04106,0.02809,0.20884
HCASE-04019,0.14872,0.69454,0.15849,0.1508,0.10539,1.0,0.06732,0.1223,0.14989,0.10694,0.06662,0.02109,0.03753,0.12099
HCASE-04020,0.30346,0.56136,0.15411,0.14667,0.04956,0.77874,0.08108,0.15249,0.10485,0.05214,0.05316,0.02124,0.1218,0.2298
HCASE-04021,0.16086,0.17758,0.13734,0.17156,0.13777,0.16816,0.14786,0.68342,0.21175,0.02053,0.04954,0.24793,0.4573,0.08159
HCASE-04022,0.08988,0.77487,0.22306,0.19892,0.2213,0.9883,0.15956,0.12203,0.05468,0.05126,0.13363,0.08266,0.07001,0.07919
HCASE-04023,0.10102,0.1127,0.84275,0.40706,0.2637,0.16225,0.12893,0.66157,0.02507,0.0721,0.12041,0.07131,0.14666,0.10157
HCASE-04024,0.31992,0.74567,0.12507,0.21486,0.19228,0.13525,0.66713,0.35395,0.10217,0.34787,0.11069,0.14053,0.14547,0.08196
HCASE-04025,0.32588,0.33002,0.14648,0.52958,0.53224,0.32061,0.08133,0.10981,0.48787,0.15369,0.02657,0.04487,0.05626,0.51785
HCASE-04026,0.14445,0.02029,0.62356,0.62215,0.35335,0.12181,0.09598,0.61184,0.45101,0.03935,0.04912,0.02946,0.08274,0.15841
HCASE-04027,0.4868,0.31655,0.26271,0.11754,0.06227,0.05075,0.46572,0.73827,0.03995,0.36348,0.10889,0.05456,0.05876,0.22558
HCASE-04028,0.15039,0.76058,0.09269,0.14571,0.12929,1.0,0.1352,0.07843,0.10377,0.11128,0.1247,0.13127,0.05443,0.34005
HCASE-04029,0.08882,0.0582,0.03359,0.09647,0.15983,0.03862,0.08339,0.36399,0.29537,0.11056,0.58902,0.9321,0.21226,0.04232
HCASE-04030,0.09657,0.18066,0.15294,0.13988,0.09781,0.13058,0.14135,0.30158,0.0657,0.06437,0.46564,0.52119,0.25181,0.03346
HCASE-04031,0.33856,0.33071,0.02594,0.43719,0.45415,0.19816,0.0918,0.1099,0.50883,0.11464,0.05996,0.11491,0.05816,0.26297
HCASE-04032,0.09619,0.07119,0.12443,0.16127,0.14106,0.09405,0.10753,0.63519,0.62142,0.14914,0.1194,0.68767,0.14561,0.12248
HCASE-04033,0.03441,0.1238,0.16948,0.04286,0.06199,0.14451,0.12893,0.27231,0.09824,0.15445,0.48213,0.62673,0.32323,0.11525
HCASE-04034,0.15267,0.71113,0.09026,0.0956,0.07214,0.71066,0.32409,0.07429,0.0771,0.05013,0.02036,0.05452,0.09115,0.23783
HCASE-04035,0.161,0.09728,0.339,0.17522,0.27914,0.12218,0.10471,0.78535,0.06591,0.11016,0.03095,0.0939,0.59213,0.1588
HCASE-04036,0.1437,0.10091,0.28318,0.5133,0.59329,0.0415,0.08389,0.27711,0.4606,0.15906,0.04746,0.14109,0.15499,0.07668
HCASE-04037,0.20774,0.85342,0.21564,0.19318,0.13917,0.83164,0.35983,0.13958,0.1538,0.05352,0.09447,0.14744,0.15601,0.15754
HCASE-04038,0.59558,0.75643,0.104,0.12372,0.08206,0.87658,0.12246,0.07112,0.14645,0.03083,0.06801,0.12978,0.05457,0.55598
HCASE-04039,0.09874,0.15321,0.08253,0.1211,0.0938,0.0604,0.14314,0.62716,0.53032,0.11426,0.48928,0.83814,0.17217,0.14814
HCASE-04040,0.13542,0.11028,0.24173,0.13967,0.25691,0.14609,0.07299,0.78759,0.15213,0.13077,0.20342,0.15756,0.71327,0.04139
HCASE-04041,0.03446,0.35628,0.70124,0.08539,0.45879,0.15536,0.02383,0.61401,0.16971,0.03967,0.02406,0.08591,0.04861,0.05206
HCASE-04042,0.66235,0.6519,0.21602,0.4437,0.49963,0.59659,0.15259,0.06061,0.25016,0.11873,0.02111,0.10229,0.12366,0.62877
HCASE-04043,0.612,0.46008,0.02099,0.10499,0.10674,0.42814,0.13941,0.17337,0.17427,0.3577,0.05886,0.09973,0.03232,0.72894
HCASE-04044,0.28197,0.10208,0.13673,0.14425,0.07623,0.10468,0.0488,0.5866,0.47667,0.33484,0.19413,0.61174,0.16069,0.3573
HCASE-04045,0.5283,0.52822,0.11367,0.15737,0.0809,0.44233,0.13744,0.12345,0.15435,0.03946,0.04193,0.11365,0.04849,0.56605
HCASE-04046,0.55615,0.55403,0.14677,0.33263,0.35329,0.57556,0.11356,0.11173,0.31426,0.09506,0.12,0.09254,0.04447,0.54681
HCASE-04047,0.27462,0.70601,0.12291,0.09176,0.02606,0.08688,0.77749,0.23127,0.05181,0.18235,0.06418,0.0353,0.05168,0.08969
HCASE-04048,0.0305,0.52055,0.8036,0.15921,0.35741,0.11953,0.11827,0.70924,0.06241,0.05771,0.1171,0.05218,0.11538,0.09679
HCASE-04049,0.10297,0.87612,0.59228,0.15856,0.10996,0.08416,0.3671,0.45715,0.1301,0.14198,0.1105,0.15215,0.14725,0.07971
HCASE-04050,0.49557,0.71589,0.15898,0.15297,0.0435,0.7645,0.08139,0.19817,0.25139,0.11283,0.06548,0.14711,0.13145,0.60659
HCASE-04051,0.43732,0.53219,0.12057,0.28721,0.20447,0.376,0.12257,0.09887,0.36272,0.08676,0.09965,0.0864,0.13849,0.47744
HCASE-04052,0.1249,0.83838,0.34964,0.14462,0.08176,0.03169,0.60221,0.40945,0.09999,0.15449,0.10758,0.15202,0.1172,0.10404
HCASE-04053,0.14512,0.11582,0.02216,0.04113,0.11322,0.08255,0.051,0.79907,0.47248,0.11922,0.14634,0.4219,0.38438,0.02317
HCASE-04054,0.77593,0.18215,0.15843,0.21608,0.2265,0.20979,0.43961,0.46824,0.142,0.64263,0.11823,0.10311,0.15937,0.28965
HCASE-04055,0.60851,0.73721,0.03022,0.02785,0.0691,0.93619,0.0252,0.12515,0.10698,0.04623,0.11059,0.05191,0.11587,0.7378
HCASE-04056,0.06902,0.07278,0.10671,0.06362,0.05973,0.08309,0.05402,0.75381,0.44161,0.21245,0.10288,0.57682,0.43094,0.02485
HCASE-04057,0.05878,0.71208,0.15126,0.02739,0.04842,0.72121,0.34721,0.08027,0.15192,0.15603,0.21086,0.21992,0.14632,0.13796
HCASE-04058,0.16356,0.15807,0.17119,0.13896,0.16601,0.18017,0.1162,0.76647,0.46754,0.1217,0.03591,0.55859,0.36382,0.12926
HCASE-04059,0.14154,0.04294,0.65408,0.32574,0.51478,0.11804,0.08324,0.69109,0.05058,0.11508,0.10452,0.05406,0.07413,0.23315
HCASE-04060,0.1299,0.03652,0.12666,0.13601,0.02914,0.04765,0.15439,0.79511,0.32075,0.04551,0.02631,0.23292,0.53936,0.028
HCASE-04061,0.59034,0.55718,0.18186,0.36563,0.34006,0.63641,0.02551,0.05164,0.34111,0.15063,0.09075,0.03784,0.05729,0.52876
HCASE-04062,0.10364,0.61087,0.08932,0.14996,0.03961,0.63773,0.24531,0.12807,0.02598,0.12403,0.04546,0.14467,0.02792,0.17607
HCASE-04063,0.15329,0.93873,0.06532,0.13019,0.10427,0.45717,0.58924,0.1454,0.04754,0.10248,0.05189,0.0354,0.06484,0.02235
HCASE-04064,0.23931,0.13893,0.08811,0.81142,0.86635,0.19251,0.14757,0.13368,0.84182,0.04066,0.1022,0.10303,0.15368,0.13475
